night_date,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),hour
2025-01-19,-4.246153846153846,78.6923076923077,-9.86153846153846,53.76923076923077,1005.8307692307692,18.315384615384616,313.61538461538464,-7.476923076923077,0.38461538461538464,0.02307692307692308,0.24769230769230768,39.57692307692308,31.807692307692307,317.2307692307692,0.08461538461538462,11.076923076923077
2025-01-20,-10.553846153846154,62.0,-15.776923076923076,46.07692307692308,1028.0230769230768,10.623076923076923,280.9230769230769,-16.407692307692308,-5.176923076923076,0.0,0.0,23.138461538461538,22.623076923076926,286.0,0.10384615384615385,11.076923076923077
2025-01-21,-10.53076923076923,62.53846153846154,-15.5,93.0,1027.1,8.9,311.15384615384613,-16.376923076923077,-5.423076923076923,0.0,0.026923076923076925,20.253846153846155,18.346153846153847,312.46153846153845,0.10615384615384617,11.076923076923077
2025-01-22,-10.069230769230769,46.69230769230769,-14.407692307692308,68.6923076923077,1025.6,3.669230769230769,295.38461538461536,-19.384615384615383,-5.907692307692307,0.0,0.0,6.838461538461539,6.792307692307692,271.84615384615387,0.15384615384615385,11.076923076923077
2025-01-23,-6.338461538461539,62.0,-11.515384615384615,0.15384615384615385,1016.2923076923076,11.753846153846155,271.0769230769231,-12.753846153846155,-3.5384615384615383,0.0,0.0,21.707692307692305,24.06153846153846,275.38461538461536,0.14923076923076922,11.076923076923077
2025-01-24,-6.630769230769231,64.61538461538461,-11.438461538461537,8.538461538461538,1020.5230769230768,9.46923076923077,279.0,-12.26923076923077,-4.253846153846154,0.0,0.0,16.623076923076923,19.353846153846153,289.61538461538464,0.1346153846153846,11.076923076923077
2025-01-25,-0.9153846153846155,54.0,-6.2846153846153845,86.07692307692308,1018.3692307692307,15.069230769230769,220.46153846153845,-9.053846153846154,-1.4230769230769231,0.0,0.0,29.0,30.23076923076923,223.07692307692307,0.2646153846153846,11.076923076923077
2025-01-26,-2.9153846153846152,69.6923076923077,-7.2846153846153845,40.61538461538461,1015.0999999999999,9.161538461538461,253.3846153846154,-7.684615384615385,-0.5230769230769231,0.0,0.0,17.3,22.53076923076923,266.0,0.15,11.076923076923077
2025-01-27,0.7307692307692307,52.46153846153846,-5.076923076923077,22.923076923076923,1000.5307692307692,18.792307692307695,239.07692307692307,-8.069230769230769,-0.14615384615384616,0.0,0.0,37.323076923076925,36.11538461538461,241.6153846153846,0.30615384615384617,11.076923076923077
2025-01-28,1.5461538461538462,59.46153846153846,-3.5076923076923077,19.846153846153847,998.0230769230768,15.123076923076923,217.0,-5.56923076923077,-0.007692307692307693,0.0,0.0,28.638461538461538,30.253846153846155,223.46153846153845,0.28384615384615386,11.076923076923077
