0108997743999992021010215004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00811+99999100881ADDMD1210091+9999OD159901341999REMSYN068ROBN4 46/// /2821 10081 40088 52009 91500 333 91226 555 11019 22021=
0088997743999992021010216004+40650-074067FM-13+007299999V0202801N012419999999N999999999+00911+99999100901ADDOD159901541999REMSYN062ROBN4 46/// /2824 10091 40090 91554 333 91230 555 11022 22024=
0108997743999992021010217004+40650-074067FM-13+007299999V0203001N011819999999N999999999+00981+99999100881ADDMD1410001+9999OD159901391999REMSYN068ROBN4 46/// /3023 10098 40088 54000 91700 333 91227 555 11021 22023=
0108997743999992021010218004+40650-074067FM-13+007299999V0203001N013919999999N999999999+01001+99999100921ADDMD1310041+9999OD159901701999REMSYN068ROBN4 46/// /3027 10100 40092 53004 91800 333 91233 555 11024 22027=
0108997743999992021010219004+40650-074067FM-13+007299999V0203101N011819999999N999999999+00981+99999101051ADDMD1310181+9999OD159901391999REMSYN068ROBN4 46/// /3123 10098 40105 53018 91900 333 91227 555 11021 22023=
0108997743999992021010220004+40650-074067FM-13+007299999V0203201N009819999999N999999999+00971+99999101231ADDMD1310351+9999OD159901291999REMSYN068ROBN4 46/// /3219 10097 40123 53035 92000 333 91225 555 11018 22019=
0108997743999992021010221004+40650-074067FM-13+007299999V0203201N010319999999N999999999+00831+99999101401ADDMD1310481+9999OD159901291999REMSYN068ROBN4 46/// /3220 10083 40140 53048 92100 333 91225 555 11019 22020=
0108997743999992021010222004+40650-074067FM-13+007299999V0203301N005719999999N999999999+00741+99999101521ADDMD1110471+9999OD159900771999REMSYN068ROBN4 46/// /3311 10074 40152 51047 92200 333 91215 555 11010 22011=
0108997743999992021010223004+40650-074067FM-13+007299999V0203201N004619999999N999999999+00631+99999101681ADDMD1110451+9999OD159900821999REMSYN068ROBN4 46/// /3209 10063 40168 51045 92300 333 91216 555 11008 22009=
0108997743999992021010300004+40650-074067FM-13+007299999V0203101N005719999999N999999999+00561+99999101791ADDMD1110391+9999OD159900671999REMSYN068ROBN4 46/// /3111 10056 40179 51039 90000 333 91213 555 11010 22011=
0108997743999992021010301004+40650-074067FM-13+007299999V0203301N004619999999N999999999+00501+99999101841ADDMD1110321+9999OD159900671999REMSYN068ROBN4 46/// /3309 10050 40184 51032 90100 333 91213 555 11008 22009=
0108997743999992021010302004+40650-074067FM-13+007299999V0203101N005719999999N999999999+00461+99999101891ADDMD1110211+9999OD159900771999REMSYN068ROBN4 46/// /3111 10046 40189 51021 90200 333 91215 555 11010 22011=
0108997743999992021010303004+40650-074067FM-13+007299999V0203201N002619999999N999999999+00421+99999101951ADDMD1310161+9999OD159900411999REMSYN068ROBN4 46/// /3205 10042 40195 53016 90300 333 91208 555 11004 22004=
0108997743999992021010304004+40650-074067FM-13+007299999V0203401N003119999999N999999999+00371+99999101971ADDMD1110131+9999OD159900511999REMSYN068ROBN4 46/// /3406 10037 40197 51013 90400 333 91210 555 11006 22006=
0108997743999992021010305004+40650-074067FM-13+007299999V0203501N004119999999N999999999+00331+99999101971ADDMD1110081+9999OD159900511999REMSYN068ROBN4 46/// /3508 10033 40197 51008 90500 333 91210 555 11007 22008=
0108997743999992021010306004+40650-074067FM-13+007299999V0203601N004619999999N999999999+00301+99999101981ADDMD1210031+9999OD159900571999REMSYN068ROBN4 46/// /3609 10030 40198 52003 90600 333 91211 555 11009 22009=
0108997743999992021010307004+40650-074067FM-13+007299999V0200101N006219999999N999999999+00281+99999101971ADDMD1410001+9999OD159900771999REMSYN068ROBN4 46/// /0112 10028 40197 54000 90700 333 91215 555 11011 22012=
0088997743999992021010308004+40650-074067FM-13+007299999V0200201N008819999999N999999999+00281+99999101941ADDOD159900931999REMSYN062ROBN4 46/// /0217 10028 40194 90736 333 91218 555 11015 22017=
0108997743999992021010309004+40650-074067FM-13+007299999V0200101N003119999999N999999999+00231+99999101991ADDMD1410001+9999OD159900571999REMSYN068ROBN4 46/// /0106 10023 40199 54000 90900 333 91211 555 11005 22006=
0108997743999992021010310004+40650-074067FM-13+007299999V0200601N008219999999N999999999+00251+99999101761ADDMD1710211+9999OD159901031999REMSYN068ROBN4 46/// /0616 10025 40176 57021 91000 333 91220 555 11015 22016=
0088997743999992021010311004+40650-074067FM-13+007299999V0200501N007719999999N999999999+00221+99999101811ADDOD159901031999REMSYN062ROBN4 46/// /0515 10022 40181 91036 333 91220 555 11014 22015=
0108997743999992021010312004+40650-074067FM-13+007299999V0200801N004619999999N999999999+00241+99999102101ADDMD1310111+9999OD159900621999REMSYN068ROBN4 46/// /0809 10024 40210 53011 91200 333 91212 555 11008 22009=
0108997743999992021010313004+40650-074067FM-13+007299999V0200601N006219999999N999999999+00271+99999102051ADDMD1990291+9999OD159900721999REMSYN068ROBN4 46/// /0612 10027 40205 50029 91300 333 91214 555 11011 22011=
0108997743999992021010314004+40650-074067FM-13+007299999V0200601N006219999999N999999999+00301+99999102021ADDMD1990041+9999OD159900771999REMSYN068ROBN4 46/// /0612 10030 40202 50004 91400 333 91215 555 11011 22012=
0108997743999992021010315004+40650-074067FM-13+007299999V0200601N007219999999N999999999+00261+99999101961ADDMD1810141+9999OD159900881999REMSYN068ROBN4 46/// /0614 10026 40196 58014 91500 333 91217 555 11013 22014=
0108997743999992021010316004+40650-074067FM-13+007299999V0200401N006719999999N999999999+99999+99999101761ADDMD1810291+9999OD159900821999REMSYN068ROBN4 46/// /0413 1//// 40176 58029 91600 333 91216 555 11012 22013=
0108997743999992021010317004+40650-074067FM-13+007299999V0200501N008219999999N999999999+00261+99999101551ADDMD1810471+9999OD159900981999REMSYN068ROBN4 46/// /0516 10026 40155 58047 91700 333 91219 555 11014 22016=
0108997743999992021010318004+40650-074067FM-13+007299999V0200401N007719999999N999999999+00301+99999101441ADDMD1610521+9999OD159900931999REMSYN068ROBN4 46/// /0415 10030 40144 56052 91800 333 91218 555 11014 22015=
0108997743999992021010319004+40650-074067FM-13+007299999V0200301N006719999999N999999999+00371+99999101441ADDMD1610321+9999OD159900771999REMSYN068ROBN4 46/// /0313 10037 40144 56032 91900 333 91215 555 11012 22013=
0108997743999992021010320004+40650-074067FM-13+007299999V0200501N009819999999N999999999+00311+99999101371ADDMD1610181+9999OD159901081999REMSYN068ROBN4 46/// /0519 10031 40137 56018 92000 333 91221 555 11017 22018=
0108997743999992021010321004+40650-074067FM-13+007299999V0200401N007219999999N999999999+00311+99999101381ADDMD1710061+9999OD159900981999REMSYN068ROBN4 46/// /0414 10031 40138 57006 92100 333 91219 555 11013 22014=
0108997743999992021010322004+40650-074067FM-13+007299999V0200501N009319999999N999999999+00301+99999101341ADDMD1610101+9999OD159901131999REMSYN068ROBN4 46/// /0518 10030 40134 56010 92200 333 91222 555 11017 22018=
0108997743999992021010323004+40650-074067FM-13+007299999V0200501N009819999999N999999999+00301+99999101341ADDMD1710031+9999OD159901081999REMSYN068ROBN4 46/// /0519 10030 40134 57003 92300 333 91221 555 11017 22018=
0108997743999992021010400004+40650-074067FM-13+007299999V0200401N008819999999N999999999+00341+99999101421ADDMD1310041+9999OD159900981999REMSYN068ROBN4 46/// /0417 10034 40142 53004 90000 333 91219 555 11015 22017=
0108997743999992021010401004+40650-074067FM-13+007299999V0200401N007219999999N999999999+00321+99999101401ADDMD1210061+9999OD159900981999REMSYN068ROBN4 46/// /0414 10032 40140 52006 90100 333 91219 555 11013 22014=
0108997743999992021010402004+40650-074067FM-13+007299999V0200501N008819999999N999999999+00301+99999101361ADDMD1990001+9999OD159901131999REMSYN068ROBN4 46/// /0517 10030 40136 50000 90200 333 91222 555 11015 22016=
0108997743999992021010403004+40650-074067FM-13+007299999V0200501N007219999999N999999999+00311+99999101371ADDMD1710051+9999OD159901031999REMSYN068ROBN4 46/// /0514 10031 40137 57005 90300 333 91220 555 11013 22014=
0108997743999992021010404004+40650-074067FM-13+007299999V0200501N007219999999N999999999+00301+99999101361ADDMD1610041+9999OD159901031999REMSYN068ROBN4 46/// /0514 10030 40136 56004 90400 333 91220 555 11013 22014=
0108997743999992021010405004+40650-074067FM-13+007299999V0200501N008219999999N999999999+00311+99999101341ADDMD1410001+9999OD159900981999REMSYN068ROBN4 46/// /0516 10031 40134 54000 90500 333 91219 555 11015 22016=
0108997743999992021010406004+40650-074067FM-13+007299999V0203601N004119999999N999999999+00251+99999101361ADDMD1410001+9999OD159900671999REMSYN068ROBN4 46/// /3608 10025 40136 54000 90600 333 91213 555 11007 22008=
0108997743999992021010407004+40650-074067FM-13+007299999V0203501N004619999999N999999999+00171+99999101421ADDMD1310061+9999OD159900571999REMSYN068ROBN4 46/// /3509 10017 40142 53006 90700 333 91211 555 11008 22009=
0108997743999992021010408004+40650-074067FM-13+007299999V0203601N005719999999N999999999+00151+99999101411ADDMD1210071+9999OD159900621999REMSYN068ROBN4 46/// /3611 10015 40141 52007 90800 333 91212 555 11010 22011=
0108997743999992021010409004+40650-074067FM-13+007299999V0203601N005719999999N999999999+00181+99999101391ADDMD1110031+9999OD159900771999REMSYN068ROBN4 46/// /3611 10018 40139 51003 90900 333 91215 555 11010 22011=
0108997743999992021010410004+40650-074067FM-13+007299999V0203601N006719999999N999999999+00201+99999101421ADDMD1510001+9999OD159900771999REMSYN068ROBN4 46/// /3613 10020 40142 55000 91000 333 91215 555 11012 22013=
0108997743999992021010411004+40650-074067FM-13+007299999V0203601N005119999999N999999999+00201+99999101491ADDMD1310081+9999OD159900621999REMSYN068ROBN4 46/// /3610 10020 40149 53008 91100 333 91212 555 11009 22010=
0108997743999992021010412004+40650-074067FM-13+007299999V0203401N004119999999N999999999+00221+99999101561ADDMD1310171+9999OD159900571999REMSYN068ROBN4 46/// /3408 10022 40156 53017 91200 333 91211 555 11007 22008=
0108997743999992021010413004+40650-074067FM-13+007299999V0200101N006719999999N999999999+00221+99999101591ADDMD1110171+9999OD159900721999REMSYN068ROBN4 46/// /0113 10022 40159 51017 91300 333 91214 555 11012 22013=
0108997743999992021010414004+40650-074067FM-13+007299999V0200101N007219999999N999999999+00241+99999101631ADDMD1110141+9999OD159900821999REMSYN068ROBN4 46/// /0114 10024 40163 51014 91400 333 91216 555 11013 22014=
0108997743999992021010415004+40650-074067FM-13+007299999V0200101N003619999999N999999999+00311+99999101601ADDMD1990041+9999OD159900511999REMSYN068ROBN4 46/// /0107 10031 40160 50004 91500 333 91210 555 11006 22007=
0108997743999992021010416004+40650-074067FM-13+007299999V0200101N006219999999N999999999+00381+99999101551ADDMD1810041+9999OD159900671999REMSYN068ROBN4 46/// /0112 10038 40155 58004 91600 333 91213 555 11011 22012=
0088997743999992021010417004+40650-074067FM-13+007299999V0203501N002119999999N999999999+00451+99999101471ADDOD159900571999REMSYN062ROBN4 46/// /3504 10045 40147 91642 333 91211 555 11004 22004=
0108997743999992021010418004+40650-074067FM-13+007299999V0200301N003119999999N999999999+00521+99999101401ADDMD1610201+9999OD159900411999REMSYN068ROBN4 46/// /0306 10052 40140 56020 91800 333 91208 555 11006 22006=
0108997743999992021010419004+40650-074067FM-13+007299999V0200401N004119999999N999999999+00501+99999101381ADDMD1610171+9999OD159900411999REMSYN068ROBN4 46/// /0408 10050 40138 56017 91900 333 91208 555 11007 22008=
0108997743999992021010420004+40650-074067FM-13+007299999V0200101N006719999999N999999999+00481+99999101421ADDMD1510001+9999OD159900821999REMSYN068ROBN4 46/// /0113 10048 40142 55000 92000 333 91216 555 11012 22013=
0108997743999992021010421004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00491+99999101431ADDMD1210031+9999OD159900571999REMSYN068ROBN4 46/// /3510 10049 40143 52003 92100 333 91211 555 11009 22010=
0108997743999992021010422004+40650-074067FM-13+007299999V0203501N003619999999N999999999+00471+99999101451ADDMD1110071+9999OD159900511999REMSYN068ROBN4 46/// /3507 10047 40145 51007 92200 333 91210 555 11006 22007=
0108997743999992021010423004+40650-074067FM-13+007299999V0203501N003119999999N999999999+00451+99999101451ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /3506 10045 40145 52003 92300 333 91207 555 11006 22006=
0108997743999992021010500004+40650-074067FM-13+007299999V0203601N003119999999N999999999+00441+99999101461ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /3606 10044 40146 52003 90000 333 91207 555 11006 22006=
0088997743999992021010501004+40650-074067FM-13+007299999V0203601N004119999999N999999999+00431+99999101451ADDOD159900461999REMSYN062ROBN4 46/// /3608 10043 40145 90048 333 91209 555 11007 22008=
0108997743999992021010502004+40650-074067FM-13+007299999V0200201N004119999999N999999999+00401+99999101431ADDMD1410001+9999OD159900461999REMSYN068ROBN4 46/// /0208 10040 40143 54000 90200 333 91209 555 11007 22008=
0108997743999992021010503004+40650-074067FM-13+007299999V0200301N004619999999N999999999+00361+99999101411ADDMD1710051+9999OD159900571999REMSYN068ROBN4 46/// /0309 10036 40141 57005 90300 333 91211 555 11009 22009=
0108997743999992021010504004+40650-074067FM-13+007299999V0200201N004119999999N999999999+00341+99999101371ADDMD1810071+9999OD159900461999REMSYN068ROBN4 46/// /0208 10034 40137 58007 90400 333 91209 555 11008 22008=
0108997743999992021010505004+40650-074067FM-13+007299999V0203601N003619999999N999999999+00311+99999101341ADDMD1810091+9999OD159900511999REMSYN068ROBN4 46/// /3607 10031 40134 58009 90500 333 91210 555 11006 22007=
0108997743999992021010506004+40650-074067FM-13+007299999V0203501N004119999999N999999999+00301+99999101321ADDMD1610091+9999OD159900621999REMSYN068ROBN4 46/// /3508 10030 40132 56009 90600 333 91212 555 11008 22008=
0108997743999992021010507004+40650-074067FM-13+007299999V0203601N004119999999N999999999+00311+99999101321ADDMD1610051+9999OD159900511999REMSYN068ROBN4 46/// /3608 10031 40132 56005 90700 333 91210 555 11007 22008=
0108997743999992021010508004+40650-074067FM-13+007299999V0203501N004119999999N999999999+00291+99999101341ADDMD1410001+9999OD159900511999REMSYN068ROBN4 46/// /3508 10029 40134 54000 90800 333 91210 555 11008 22008=
0108997743999992021010509004+40650-074067FM-13+007299999V0200101N004619999999N999999999+00271+99999101321ADDMD1410001+9999OD159900511999REMSYN068ROBN4 46/// /0109 10027 40132 54000 90900 333 91210 555 11008 22009=
0108997743999992021010510004+40650-074067FM-13+007299999V0203601N003119999999N999999999+00271+99999101331ADDMD1410001+9999OD159900361999REMSYN068ROBN4 46/// /3606 10027 40133 54000 91000 333 91207 555 11005 22006=
0088997743999992021010511004+40650-074067FM-13+007299999V0203501N002619999999N999999999+00291+99999101331ADDOD159900311999REMSYN062ROBN4 46/// /3505 10029 40133 91042 333 91206 555 11005 22005=
0108997743999992021010512004+40650-074067FM-13+007299999V0203601N003619999999N999999999+00281+99999101341ADDMD1410001+9999OD159900461999REMSYN068ROBN4 46/// /3607 10028 40134 54000 91200 333 91209 555 11007 22007=
0088997743999992021010513004+40650-074067FM-13+007299999V0203501N002619999999N999999999+00271+99999101391ADDOD159900311999REMSYN062ROBN4 46/// /3505 10027 40139 91312 333 91206 555 11005 22005=
0088997743999992021010514004+40650-074067FM-13+007299999V0203401N002619999999N999999999+00271+99999101401ADDOD159900311999REMSYN062ROBN4 46/// /3405 10027 40140 91336 333 91206 555 11004 22005=
0108997743999992021010515004+40650-074067FM-13+007299999V0203501N002619999999N999999999+00311+99999101371ADDMD1990031+9999OD159900311999REMSYN068ROBN4 46/// /3505 10031 40137 50003 91500 333 91206 555 11005 22005=
0108997743999992021010516004+40650-074067FM-13+007299999V0203501N003119999999N999999999+00361+99999101301ADDMD1810081+9999OD159900311999REMSYN068ROBN4 46/// /3506 10036 40130 58008 91600 333 91206 555 11005 22006=
0108997743999992021010517004+40650-074067FM-13+007299999V0203501N003119999999N999999999+99999+99999101211ADDMD1810191+9999OD159900461999REMSYN068ROBN4 46/// /3506 1//// 40121 58019 91700 333 91209 555 11005 22006=
0108997743999992021010518004+40650-074067FM-13+007299999V0203401N003619999999N999999999+00451+99999101141ADDMD1710231+9999OD159900461999REMSYN068ROBN4 46/// /3407 10045 40114 57023 91800 333 91209 555 11006 22007=
0108997743999992021010519004+40650-074067FM-13+007299999V0200301N003619999999N999999999+00431+99999101161ADDMD1610141+9999OD159900411999REMSYN068ROBN4 46/// /0307 10043 40116 56014 91900 333 91208 555 11006 22007=
0108997743999992021010520004+40650-074067FM-13+007299999V0203501N003119999999N999999999+00451+99999101201ADDMD1510001+9999OD159900411999REMSYN068ROBN4 46/// /3506 10045 40120 55000 92000 333 91208 555 11005 22006=
0108997743999992021010521004+40650-074067FM-13+007299999V0203501N004619999999N999999999+00461+99999101221ADDMD1210081+9999OD159900621999REMSYN068ROBN4 46/// /3509 10046 40122 52008 92100 333 91212 555 11009 22009=
0108997743999992021010522004+40650-074067FM-13+007299999V0203501N004119999999N999999999+00451+99999101271ADDMD1310111+9999OD159900511999REMSYN068ROBN4 46/// /3508 10045 40127 53011 92200 333 91210 555 11008 22008=
0108997743999992021010523004+40650-074067FM-13+007299999V0203301N004119999999N999999999+00431+99999101341ADDMD1310141+9999OD159900511999REMSYN068ROBN4 46/// /3308 10043 40134 53014 92300 333 91210 555 11007 22008=
0108997743999992021010600004+40650-074067FM-13+007299999V0203301N003619999999N999999999+00421+99999101371ADDMD1110151+9999OD159900461999REMSYN068ROBN4 46/// /3307 10042 40137 51015 90000 333 91209 555 11007 22007=
0088997743999992021010601004+40650-074067FM-13+007299999V0203401N003619999999N999999999+00411+99999101381ADDOD159900571999REMSYN062ROBN4 46/// /3407 10041 40138 90036 333 91211 555 11007 22007=
0088997743999992021010602004+40650-074067FM-13+007299999V0203501N005719999999N999999999+00361+99999101361ADDOD159900671999REMSYN062ROBN4 46/// /3511 10036 40136 90230 333 91213 555 11010 22011=
0108997743999992021010603004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00341+99999101341ADDMD1710031+9999OD159900671999REMSYN068ROBN4 46/// /3510 10034 40134 57003 90300 333 91213 555 11009 22010=
0108997743999992021010604004+40650-074067FM-13+007299999V0203501N005119999999N999999999+00311+99999101351ADDMD1710031+9999OD159900621999REMSYN068ROBN4 46/// /3510 10031 40135 57003 90400 333 91212 555 11009 22010=
0088997743999992021010605004+40650-074067FM-13+007299999V0203501N004119999999N999999999+00291+99999101341ADDOD159900571999REMSYN062ROBN4 46/// /3508 10029 40134 90436 333 91211 555 11007 22008=
0108997743999992021010606004+40650-074067FM-13+007299999V0203401N003619999999N999999999+00271+99999101371ADDMD1210031+9999OD159900511999REMSYN068ROBN4 46/// /3407 10027 40137 52003 90600 333 91210 555 11007 22007=
0108997743999992021010607004+40650-074067FM-13+007299999V0203401N003119999999N999999999+00271+99999101391ADDMD1210041+9999OD159900361999REMSYN068ROBN4 46/// /3406 10027 40139 52004 90700 333 91207 555 11005 22006=
0088997743999992021010608004+40650-074067FM-13+007299999V0203601N003119999999N999999999+00251+99999101411ADDOD159900361999REMSYN062ROBN4 46/// /3606 10025 40141 90736 333 91207 555 11006 22006=
0108997743999992021010609004+40650-074067FM-13+007299999V0203201N002619999999N999999999+00231+99999101391ADDMD1990001+9999OD159900361999REMSYN068ROBN4 46/// /3205 10023 40139 50000 90900 333 91207 555 11004 22005=
0108997743999992021010610004+40650-074067FM-13+007299999V0202801N002619999999N999999999+00241+99999101381ADDMD1990001+9999OD159900261999REMSYN068ROBN4 46/// /2805 10024 40138 50000 91000 333 91205 555 11005 22005=
0088997743999992021010611004+40650-074067FM-13+007299999V0203001N004619999999N999999999+00271+99999101371ADDOD159900571999REMSYN062ROBN4 46/// /3009 10027 40137 91048 333 91211 555 11008 22009=
