0108997743999992025010110004+40650-074067FM-13+007299999V0202801N004619999999N999999999+00831+99999099851ADDMD1110051+9999OD159900571999REMSYN068ROBN4 46/// /2809 10083 49985 51005 91000 333 91211 555 11009 22009=
0108997743999992025010111004+40650-074067FM-13+007299999V0202701N005119999999N999999999+00801+99999099881ADDMD1310031+9999OD159900621999REMSYN068ROBN4 46/// /2710 10080 49988 53003 91100 333 91212 555 11009 22010=
0108997743999992025010112004+40650-074067FM-13+007299999V0202701N006219999999N999999999+00791+99999099881ADDMD1110061+9999OD159900771999REMSYN068ROBN4 46/// /2712 10079 49988 51006 91200 333 91215 555 11011 22012=
0108997743999992025010113004+40650-074067FM-13+007299999V0202701N006719999999N999999999+00791+99999099891ADDMD1110041+9999OD159900771999REMSYN068ROBN4 46/// /2713 10079 49989 51004 91300 333 91215 555 11012 22013=
0108997743999992025010114004+40650-074067FM-13+007299999V0202601N009319999999N999999999+00811+99999099951ADDMD1310071+9999OD159901031999REMSYN068ROBN4 46/// /2618 10081 49995 53007 91400 333 91220 555 11017 22018=
0108997743999992025010115004+40650-074067FM-13+007299999V0202701N007219999999N999999999+00871+99999100021ADDMD1310141+9999OD159900931999REMSYN068ROBN4 46/// /2714 10087 40002 53014 91500 333 91218 555 11013 22014=
0108997743999992025010116004+40650-074067FM-13+007299999V0202801N009319999999N999999999+00961+99999100021ADDMD1110131+9999OD159901081999REMSYN068ROBN4 46/// /2818 10096 40002 51013 91600 333 91221 555 11016 22017=
0108997743999992025010117004+40650-074067FM-13+007299999V0202801N009819999999N999999999+00911+99999099971ADDMD1990001+9999OD159901291999REMSYN068ROBN4 46/// /2819 10091 49997 50000 91700 333 91225 555 11017 22018=
0108997743999992025010118004+40650-074067FM-13+007299999V0202801N012919999999N999999999+00831+99999100001ADDMD1510001+9999OD159901601999REMSYN068ROBN4 46/// /2825 10083 40000 55000 91800 333 91231 555 11023 22025=
0108997743999992025010119004+40650-074067FM-13+007299999V0202801N013919999999N999999999+00741+99999100061ADDMD1310041+9999OD159901751999REMSYN068ROBN4 46/// /2827 10074 40006 53004 91900 333 91234 555 11025 22027=
0108997743999992025010120004+40650-074067FM-13+007299999V0203001N011819999999N999999999+00751+99999100171ADDMD1310201+9999OD159901601999REMSYN068ROBN4 46/// /3023 10075 40017 53020 92000 333 91231 555 11021 22023=
0108997743999992025010121004+40650-074067FM-13+007299999V0202901N012419999999N999999999+00711+99999100351ADDMD1310351+9999OD159901751999REMSYN068ROBN4 46/// /2924 10071 40035 53035 92100 333 91234 555 11022 22024=
0108997743999992025010122004+40650-074067FM-13+007299999V0202901N012919999999N999999999+00661+99999100411ADDMD1110351+9999OD159901751999REMSYN068ROBN4 46/// /2925 10066 40041 51035 92200 333 91234 555 11023 22025=
0108997743999992025010123004+40650-074067FM-13+007299999V0203001N014419999999N999999999+00651+99999100471ADDMD1110301+9999OD159901801999REMSYN068ROBN4 46/// /3028 10065 40047 51030 92300 333 91235 555 11026 22028=
0108997743999992025010200004+40650-074067FM-13+007299999V0202901N010819999999N999999999+00631+99999100541ADDMD1310191+9999OD159901341999REMSYN068ROBN4 46/// /2921 10063 40054 53019 90000 333 91226 555 11019 22021=
0108997743999992025010201004+40650-074067FM-13+007299999V0202901N012419999999N999999999+00641+99999100641ADDMD1310231+9999OD159901491999REMSYN068ROBN4 46/// /2924 10064 40064 53023 90100 333 91229 555 11022 22024=
0108997743999992025010202004+40650-074067FM-13+007299999V0203101N010819999999N999999999+00581+99999100721ADDMD1310251+9999OD159901491999REMSYN068ROBN4 46/// /3121 10058 40072 53025 90200 333 91229 555 11019 22021=
0108997743999992025010203004+40650-074067FM-13+007299999V0203001N010319999999N999999999+00551+99999100781ADDMD1110241+9999OD159901241999REMSYN068ROBN4 46/// /3020 10055 40078 51024 90300 333 91224 555 11018 22020=
0108997743999992025010204004+40650-074067FM-13+007299999V0202801N010319999999N999999999+00491+99999100821ADDMD1110181+9999OD159901241999REMSYN068ROBN4 46/// /2820 10049 40082 51018 90400 333 91224 555 11018 22020=
0108997743999992025010205004+40650-074067FM-13+007299999V0202801N009319999999N999999999+00431+99999100841ADDMD1110121+9999OD159901241999REMSYN068ROBN4 46/// /2818 10043 40084 51012 90500 333 91224 555 11016 22018=
0108997743999992025010206004+40650-074067FM-13+007299999V0202801N009819999999N999999999+00411+99999100891ADDMD1310111+9999OD159901241999REMSYN068ROBN4 46/// /2819 10041 40089 53011 90600 333 91224 555 11017 22019=
0108997743999992025010207004+40650-074067FM-13+007299999V0202701N010319999999N999999999+00411+99999100951ADDMD1310131+9999OD159901291999REMSYN068ROBN4 46/// /2720 10041 40095 53013 90700 333 91225 555 11019 22020=
0108997743999992025010208004+40650-074067FM-13+007299999V0202701N010819999999N999999999+00431+99999101031ADDMD1310191+9999OD159901441999REMSYN068ROBN4 46/// /2721 10043 40103 53019 90800 333 91228 555 11019 22021=
0108997743999992025010209004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00421+99999101041ADDMD1110151+9999OD159901291999REMSYN068ROBN4 46/// /2821 10042 40104 51015 90900 333 91225 555 11019 22021=
0108997743999992025010210004+40650-074067FM-13+007299999V0202701N013919999999N999999999+00381+99999101071ADDMD1110121+9999OD159901651999REMSYN068ROBN4 46/// /2727 10038 40107 51012 91000 333 91232 555 11024 22027=
0108997743999992025010211004+40650-074067FM-13+007299999V0202701N012419999999N999999999+00331+99999101161ADDMD1310131+9999OD159901601999REMSYN068ROBN4 46/// /2724 10033 40116 53013 91100 333 91231 555 11022 22024=
0108997743999992025010212004+40650-074067FM-13+007299999V0202701N010819999999N999999999+00301+99999101181ADDMD1110141+9999OD159901441999REMSYN068ROBN4 46/// /2721 10030 40118 51014 91200 333 91228 555 11019 22021=
0108997743999992025010213004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00311+99999101241ADDMD1110171+9999OD159901491999REMSYN068ROBN4 46/// /2821 10031 40124 51017 91300 333 91229 555 11019 22021=
0108997743999992025010214004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00331+99999101361ADDMD1310201+9999OD159901541999REMSYN068ROBN4 46/// /2821 10033 40136 53020 91400 333 91230 555 11019 22021=
0108997743999992025010215004+40650-074067FM-13+007299999V0202901N010819999999N999999999+00421+99999101431ADDMD1310251+9999OD159901491999REMSYN068ROBN4 46/// /2921 10042 40143 53025 91500 333 91229 555 11020 22021=
0108997743999992025010216004+40650-074067FM-13+007299999V0202901N011319999999N999999999+00461+99999101411ADDMD1110171+9999OD159901441999REMSYN068ROBN4 46/// /2922 10046 40141 51017 91600 333 91228 555 11020 22021=
0108997743999992025010217004+40650-074067FM-13+007299999V0202901N012919999999N999999999+00501+99999101301ADDMD1810061+9999OD159901751999REMSYN068ROBN4 46/// /2925 10050 40130 58006 91700 333 91234 555 11023 22025=
0108997743999992025010218004+40650-074067FM-13+007299999V0203001N016019999999N999999999+00501+99999101271ADDMD1810161+9999OD159901801999REMSYN068ROBN4 46/// /3031 10050 40127 58016 91800 333 91235 555 11028 22031=
0108997743999992025010219004+40650-074067FM-13+007299999V0202801N013419999999N999999999+00491+99999101281ADDMD1610131+9999OD159901851999REMSYN068ROBN4 46/// /2826 10049 40128 56013 91900 333 91236 555 11024 22026=
0108997743999992025010220004+40650-074067FM-13+007299999V0202701N014919999999N999999999+00441+99999101321ADDMD1510001+9999OD159901851999REMSYN068ROBN4 46/// /2729 10044 40132 55000 92000 333 91236 555 11026 22029=
0108997743999992025010221004+40650-074067FM-13+007299999V0202701N013919999999N999999999+00401+99999101411ADDMD1310141+9999OD159901601999REMSYN068ROBN4 46/// /2727 10040 40141 53014 92100 333 91231 555 11025 22027=
0108997743999992025010222004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00351+99999101451ADDMD1210171+9999OD159901541999REMSYN068ROBN4 46/// /2821 10035 40145 52017 92200 333 91230 555 11019 22021=
0108997743999992025010223004+40650-074067FM-13+007299999V0202801N013919999999N999999999+00311+99999101461ADDMD1110141+9999OD159901651999REMSYN068ROBN4 46/// /2827 10031 40146 51014 92300 333 91232 555 11025 22027=
0108997743999992025010300004+40650-074067FM-13+007299999V0202801N014419999999N999999999+00291+99999101481ADDMD1110071+9999OD159901851999REMSYN068ROBN4 46/// /2828 10029 40148 51007 90000 333 91236 555 11026 22028=
0108997743999992025010301004+40650-074067FM-13+007299999V0202801N012419999999N999999999+00241+99999101531ADDMD1310081+9999OD159901441999REMSYN068ROBN4 46/// /2824 10024 40153 53008 90100 333 91228 555 11022 22024=
0108997743999992025010302004+40650-074067FM-13+007299999V0202801N011319999999N999999999+00181+99999101501ADDMD1990041+9999OD159901601999REMSYN068ROBN4 46/// /2822 10018 40150 50004 90200 333 91231 555 11020 22022=
0108997743999992025010303004+40650-074067FM-13+007299999V0202701N011319999999N999999999+00161+99999101511ADDMD1110031+9999OD159901391999REMSYN068ROBN4 46/// /2722 10016 40151 51003 90300 333 91227 555 11020 22022=
0108997743999992025010304004+40650-074067FM-13+007299999V0202701N009819999999N999999999+00141+99999101491ADDMD1610041+9999OD159901341999REMSYN068ROBN4 46/// /2719 10014 40149 56004 90400 333 91226 555 11017 22019=
0108997743999992025010305004+40650-074067FM-13+007299999V0202801N010819999999N999999999+00131+99999101501ADDMD1410001+9999OD159901391999REMSYN068ROBN4 46/// /2821 10013 40150 54000 90500 333 91227 555 11019 22021=
0108997743999992025010306004+40650-074067FM-13+007299999V0202901N010319999999N999999999+00111+99999101481ADDMD1710031+9999OD159901181999REMSYN068ROBN4 46/// /2920 10011 40148 57003 90600 333 91223 555 11018 22020=
0108997743999992025010307004+40650-074067FM-13+007299999V0202901N007219999999N999999999+00101+99999101521ADDMD1310031+9999OD159900981999REMSYN068ROBN4 46/// /2914 10010 40152 53003 90700 333 91219 555 11013 22014=
0108997743999992025010308004+40650-074067FM-13+007299999V0202801N008219999999N999999999+00101+99999101531ADDMD1210031+9999OD159901181999REMSYN068ROBN4 46/// /2816 10010 40153 52003 90800 333 91223 555 11015 22016=
0108997743999992025010309004+40650-074067FM-13+007299999V0202901N009319999999N999999999+00121+99999101541ADDMD1110061+9999OD159901131999REMSYN068ROBN4 46/// /2918 10012 40154 51006 90900 333 91222 555 11016 22017=
0108997743999992025010310004+40650-074067FM-13+007299999V0202801N010319999999N999999999+00101+99999101501ADDMD1990001+9999OD159901181999REMSYN068ROBN4 46/// /2820 10010 40150 50000 91000 333 91223 555 11018 22020=
0108997743999992025010311004+40650-074067FM-13+007299999V0202801N009319999999N999999999+00091+99999101481ADDMD1710051+9999OD159901081999REMSYN068ROBN4 46/// /2818 10009 40148 57005 91100 333 91221 555 11016 22017=
0108997743999992025010312004+40650-074067FM-13+007299999V0202701N008819999999N999999999+00101+99999101471ADDMD1610071+9999OD159901031999REMSYN068ROBN4 46/// /2717 10010 40147 56007 91200 333 91220 555 11015 22016=
0108997743999992025010313004+40650-074067FM-13+007299999V0202601N006219999999N999999999+00091+99999101431ADDMD1810071+9999OD159900771999REMSYN068ROBN4 46/// /2612 10009 40143 58007 91300 333 91215 555 11011 22012=
0108997743999992025010314004+40650-074067FM-13+007299999V0202601N008819999999N999999999+00091+99999101411ADDMD1710071+9999OD159901081999REMSYN068ROBN4 46/// /2617 10009 40141 57007 91400 333 91221 555 11015 22016=
0108997743999992025010315004+40650-074067FM-13+007299999V0202801N009819999999N999999999+00141+99999101371ADDMD1710101+9999OD159901181999REMSYN068ROBN4 46/// /2819 10014 40137 57010 91500 333 91223 555 11017 22019=
0108997743999992025010316004+40650-074067FM-13+007299999V0202801N009319999999N999999999+00171+99999101261ADDMD1810171+9999OD159901081999REMSYN068ROBN4 46/// /2818 10017 40126 58017 91600 333 91221 555 11017 22018=
0108997743999992025010317004+40650-074067FM-13+007299999V0202701N008819999999N999999999+00231+99999101101ADDMD1810311+9999OD159901031999REMSYN068ROBN4 46/// /2717 10023 40110 58031 91700 333 91220 555 11015 22017=
0108997743999992025010318004+40650-074067FM-13+007299999V0202901N007719999999N999999999+00241+99999100961ADDMD1810411+9999OD159901081999REMSYN068ROBN4 46/// /2915 10024 40096 58041 91800 333 91221 555 11014 22015=
0108997743999992025010319004+40650-074067FM-13+007299999V0202801N009319999999N999999999+00241+99999100901ADDMD1610361+9999OD159901131999REMSYN068ROBN4 46/// /2818 10024 40090 56036 91900 333 91222 555 11016 22018=
0108997743999992025010320004+40650-074067FM-13+007299999V0202801N007719999999N999999999+00281+99999100881ADDMD1610221+9999OD159900931999REMSYN068ROBN4 46/// /2815 10028 40088 56022 92000 333 91218 555 11014 22015=
0108997743999992025010321004+40650-074067FM-13+007299999V0202501N008219999999N999999999+00271+99999100901ADDMD1610061+9999OD159900981999REMSYN068ROBN4 46/// /2516 10027 40090 56006 92100 333 91219 555 11015 22016=
0108997743999992025010322004+40650-074067FM-13+007299999V0202901N008819999999N999999999+00201+99999100911ADDMD1410001+9999OD159901031999REMSYN068ROBN4 46/// /2917 10020 40091 54000 92200 333 91220 555 11016 22017=
0108997743999992025010323004+40650-074067FM-13+007299999V0202801N008819999999N999999999+00131+99999100941ADDMD1310061+9999OD159900981999REMSYN068ROBN4 46/// /2817 10013 40094 53006 92300 333 91219 555 11015 22016=
0108997743999992025010400004+40650-074067FM-13+007299999V0202801N007219999999N999999999+00051+99999100911ADDMD1990001+9999OD159900881999REMSYN068ROBN4 46/// /2814 10005 40091 50000 90000 333 91217 555 11013 22014=
0108997743999992025010401004+40650-074067FM-13+007299999V0202801N006719999999N999999999+00031+99999100881ADDMD1810031+9999OD159900771999REMSYN068ROBN4 46/// /2813 10003 40088 58003 90100 333 91215 555 11012 22013=
0108997743999992025010402004+40650-074067FM-13+007299999V0202901N006719999999N999999999+00011+99999100871ADDMD1610071+9999OD159900821999REMSYN068ROBN4 46/// /2913 10001 40087 56007 90200 333 91216 555 11012 22013=
0108997743999992025010403004+40650-074067FM-13+007299999V0202801N006719999999N999999999+00001+99999100851ADDMD1610061+9999OD159900881999REMSYN068ROBN4 46/// /2813 10000 40085 56006 90300 333 91217 555 11012 22013=
0108997743999992025010404004+40650-074067FM-13+007299999V0202901N007719999999N999999999-00031+99999100831ADDMD1710051+9999OD159900931999REMSYN068ROBN4 46/// /2915 11003 40083 57005 90400 333 91218 555 11013 22015=
0108997743999992025010405004+40650-074067FM-13+007299999V0203101N009319999999N999999999-00021+99999100781ADDMD1810091+9999OD159901081999REMSYN068ROBN4 46/// /3118 11002 40078 58009 90500 333 91221 555 11016 22018=
0108997743999992025010406004+40650-074067FM-13+007299999V0203101N008819999999N999999999-00051+99999100801ADDMD1710051+9999OD159901241999REMSYN068ROBN4 46/// /3117 11005 40080 57005 90600 333 91224 555 11015 22017=
0108997743999992025010407004+40650-074067FM-13+007299999V0203001N008219999999N999999999-00041+99999100811ADDMD1510001+9999OD159900981999REMSYN068ROBN4 46/// /3016 11004 40081 55000 90700 333 91219 555 11014 22015=
0108997743999992025010408004+40650-074067FM-13+007299999V0202901N007219999999N999999999-00051+99999100851ADDMD1310071+9999OD159900821999REMSYN068ROBN4 46/// /2914 11005 40085 53007 90800 333 91216 555 11012 22014=
0108997743999992025010409004+40650-074067FM-13+007299999V0203101N012419999999N999999999-00041+99999100861ADDMD1210061+9999OD159901541999REMSYN068ROBN4 46/// /3124 11004 40086 52006 90900 333 91230 555 11022 22024=
0108997743999992025010410004+40650-074067FM-13+007299999V0203101N010319999999N999999999-00091+99999100961ADDMD1310151+9999OD159901291999REMSYN068ROBN4 46/// /3120 11009 40096 53015 91000 333 91225 555 11019 22020=
0108997743999992025010411004+40650-074067FM-13+007299999V0203101N007219999999N999999999-00081+99999101031ADDMD1310181+9999OD159901081999REMSYN068ROBN4 46/// /3114 11008 40103 53018 91100 333 91221 555 11013 22014=
0108997743999992025010412004+40650-074067FM-13+007299999V0203101N009819999999N999999999-00051+99999101071ADDMD1110211+9999OD159901291999REMSYN068ROBN4 46/// /3119 11005 40107 51021 91200 333 91225 555 11017 22019=
0108997743999992025010413004+40650-074067FM-13+007299999V0203101N010819999999N999999999-00031+99999101101ADDMD1110141+9999OD159901961999REMSYN068ROBN4 46/// /3121 11003 40110 51014 91300 333 91238 555 11019 22021=
0108997743999992025010414004+40650-074067FM-13+007299999V0203001N010319999999N999999999-00011+99999101151ADDMD1310121+9999OD159901291999REMSYN068ROBN4 46/// /3020 11001 40115 53012 91400 333 91225 555 11019 22020=
0108997743999992025010415004+40650-074067FM-13+007299999V0203201N012419999999N999999999+99999+99999101201ADDMD1310131+9999OD159901701999REMSYN068ROBN4 46/// /3224 1//// 40120 53013 91500 333 91233 555 11022 22024=
0108997743999992025010416004+40650-074067FM-13+007299999V0203201N013919999999N999999999-00041+99999101171ADDMD1990071+9999OD159901701999REMSYN068ROBN4 46/// /3227 11004 40117 50007 91600 333 91233 555 11025 22027=
0108997743999992025010417004+40650-074067FM-13+007299999V0203101N013419999999N999999999+00001+99999101121ADDMD1810031+9999OD159901701999REMSYN068ROBN4 46/// /3126 10000 40112 58003 91700 333 91233 555 11024 22026=
0108997743999992025010418004+40650-074067FM-13+007299999V0203001N014419999999N999999999-00021+99999101051ADDMD1810151+9999OD159901701999REMSYN068ROBN4 46/// /3028 11002 40105 58015 91800 333 91233 555 11025 22027=
0108997743999992025010419004+40650-074067FM-13+007299999V0203101N013419999999N999999999+99999+99999101081ADDMD1510091+9999OD159901541999REMSYN068ROBN4 46/// /3126 1//// 40108 55009 91900 333 91230 555 11024 22026=
0108997743999992025010420004+40650-074067FM-13+007299999V0203001N014419999999N999999999+99999+99999101151ADDMD1310031+9999OD159901751999REMSYN068ROBN4 46/// /3028 1//// 40115 53003 92000 333 91234 555 11026 22028=
0108997743999992025010421004+40650-074067FM-13+007299999V0203101N009819999999N999999999-00021+99999101251ADDMD1310201+9999OD159901341999REMSYN068ROBN4 46/// /3119 11002 40125 53020 92100 333 91226 555 11018 22019=
0108997743999992025010422004+40650-074067FM-13+007299999V0203001N011819999999N999999999-00031+99999101331ADDMD1310251+9999OD159901601999REMSYN068ROBN4 46/// /3023 11003 40133 53025 92200 333 91231 555 11021 22022=
0108997743999992025010423004+40650-074067FM-13+007299999V0203001N009319999999N999999999-00031+99999101381ADDMD1110231+9999OD159901131999REMSYN068ROBN4 46/// /3018 11003 40138 51023 92300 333 91222 555 11016 22018=
0108997743999992025010500004+40650-074067FM-13+007299999V0202901N008819999999N999999999+99999+99999101401ADDMD1110151+9999OD159901241999REMSYN068ROBN4 46/// /2917 1//// 40140 51015 90000 333 91224 555 11016 22017=
0108997743999992025010501004+40650-074067FM-13+007299999V0202901N011319999999N999999999-00091+99999101411ADDMD1110081+9999OD159901341999REMSYN068ROBN4 46/// /2922 11009 40141 51008 90100 333 91226 555 11020 22022=
0108997743999992025010502004+40650-074067FM-13+007299999V0202901N010319999999N999999999-00131+99999101441ADDMD1310061+9999OD159901391999REMSYN068ROBN4 46/// /2920 11013 40144 53006 90200 333 91227 555 11019 22020=
0108997743999992025010503004+40650-074067FM-13+007299999V0202801N009319999999N999999999-00151+99999101511ADDMD1310111+9999OD159901181999REMSYN068ROBN4 46/// /2818 11015 40151 53011 90300 333 91223 555 11017 22018=
0108997743999992025010504004+40650-074067FM-13+007299999V0202701N009819999999N999999999-00191+99999101551ADDMD1310141+9999OD159901131999REMSYN068ROBN4 46/// /2719 11019 40155 53014 90400 333 91222 555 11017 22018=
0108997743999992025010505004+40650-074067FM-13+007299999V0202801N008219999999N999999999-00201+99999101561ADDMD1110121+9999OD159901031999REMSYN068ROBN4 46/// /2816 11020 40156 51012 90500 333 91220 555 11015 22016=
0108997743999992025010506004+40650-074067FM-13+007299999V0202801N009819999999N999999999-00211+99999101571ADDMD1110061+9999OD159901131999REMSYN068ROBN4 46/// /2819 11021 40157 51006 90600 333 91222 555 11017 22019=
0108997743999992025010507004+40650-074067FM-13+007299999V0202801N007719999999N999999999-00201+99999101601ADDMD1310051+9999OD159901081999REMSYN068ROBN4 46/// /2815 11020 40160 53005 90700 333 91221 555 11014 22015=
0108997743999992025010508004+40650-074067FM-13+007299999V0202801N009819999999N999999999-00201+99999101591ADDMD1210031+9999OD159901131999REMSYN068ROBN4 46/// /2819 11020 40159 52003 90800 333 91222 555 11017 22019=
0108997743999992025010509004+40650-074067FM-13+007299999V0202801N009319999999N999999999-00211+99999101581ADDMD1990001+9999OD159901031999REMSYN068ROBN4 46/// /2818 11021 40158 50000 90900 333 91220 555 11017 22018=
0108997743999992025010510004+40650-074067FM-13+007299999V0202801N008819999999N999999999-00201+99999101601ADDMD1410001+9999OD159901131999REMSYN068ROBN4 46/// /2817 11020 40160 54000 91000 333 91222 555 11015 22016=
0108997743999992025010511004+40650-074067FM-13+007299999V0202801N008819999999N999999999-00231+99999101641ADDMD1310051+9999OD159901081999REMSYN068ROBN4 46/// /2817 11023 40164 53005 91100 333 91221 555 11015 22016=
0108997743999992025010512004+40650-074067FM-13+007299999V0202801N008819999999N999999999-00231+99999101681ADDMD1310101+9999OD159900981999REMSYN068ROBN4 46/// /2817 11023 40168 53010 91200 333 91219 555 11015 22016=
0108997743999992025010513004+40650-074067FM-13+007299999V0202701N012919999999N999999999-00241+99999101681ADDMD1110081+9999OD159901441999REMSYN068ROBN4 46/// /2725 11024 40168 51008 91300 333 91228 555 11022 22024=
0088997743999992025010514004+40650-074067FM-13+007299999V0202701N010819999999N999999999+99999+99999101701ADDOD159901341999REMSYN062ROBN4 46/// /2721 1//// 40170 91336 333 91226 555 11020 22021=
0108997743999992025010515004+40650-074067FM-13+007299999V0202801N009319999999N999999999-00181+99999101761ADDMD1310081+9999OD159901181999REMSYN068ROBN4 46/// /2818 11018 40176 53008 91500 333 91223 555 11016 22018=
0108997743999992025010516004+40650-074067FM-13+007299999V0202801N010819999999N999999999+99999+99999101711ADDMD1990031+9999OD159901291999REMSYN068ROBN4 46/// /2821 1//// 40171 50003 91600 333 91225 555 11019 22021=
0108997743999992025010517004+40650-074067FM-13+007299999V0203001N009319999999N999999999+99999+99999101611ADDMD1810121+9999OD159901131999REMSYN068ROBN4 46/// /3018 1//// 40161 58012 91700 333 91222 555 11016 22018=
0108997743999992025010518004+40650-074067FM-13+007299999V0203101N009819999999N999999999-00081+99999101581ADDMD1610181+9999OD159901291999REMSYN068ROBN4 46/// /3119 11008 40158 56018 91800 333 91225 555 11018 22019=
0108997743999992025010519004+40650-074067FM-13+007299999V0203201N009819999999N999999999+00001+99999101591ADDMD1610121+9999OD159901131999REMSYN068ROBN4 46/// /3219 10000 40159 56012 91900 333 91222 555 11017 22019=
0108997743999992025010520004+40650-074067FM-13+007299999V0203201N009819999999N999999999+00031+99999101611ADDMD1510001+9999OD159901241999REMSYN068ROBN4 46/// /3219 10003 40161 55000 92000 333 91224 555 11018 22019=
0108997743999992025010521004+40650-074067FM-13+007299999V0203301N008819999999N999999999+00021+99999101681ADDMD1310101+9999OD159901181999REMSYN068ROBN4 46/// /3317 10002 40168 53010 92100 333 91223 555 11015 22016=
0108997743999992025010522004+40650-074067FM-13+007299999V0203301N007219999999N999999999-00011+99999101711ADDMD1310121+9999OD159900931999REMSYN068ROBN4 46/// /3314 11001 40171 53012 92200 333 91218 555 11013 22014=
0108997743999992025010523004+40650-074067FM-13+007299999V0203201N007219999999N999999999-00041+99999101801ADDMD1310191+9999OD159900981999REMSYN068ROBN4 46/// /3214 11004 40180 53019 92300 333 91219 555 11013 22014=
0108997743999992025010600004+40650-074067FM-13+007299999V0203001N008819999999N999999999-00041+99999101751ADDMD1990071+9999OD159901081999REMSYN068ROBN4 46/// /3017 11004 40175 50007 90000 333 91221 555 11016 22017=
0108997743999992025010601004+40650-074067FM-13+007299999V0202901N007719999999N999999999-00081+99999101781ADDMD1110071+9999OD159900981999REMSYN068ROBN4 46/// /2915 11008 40178 51007 90100 333 91219 555 11014 22015=
0108997743999992025010602004+40650-074067FM-13+007299999V0202901N007219999999N999999999-00101+99999101741ADDMD1610061+9999OD159900821999REMSYN068ROBN4 46/// /2914 11010 40174 56006 90200 333 91216 555 11013 22014=
0108997743999992025010603004+40650-074067FM-13+007299999V0202901N006719999999N999999999-00121+99999101731ADDMD1990001+9999OD159900821999REMSYN068ROBN4 46/// /2913 11012 40173 50000 90300 333 91216 555 11012 22013=
0108997743999992025010604004+40650-074067FM-13+007299999V0202701N006719999999N999999999-00151+99999101771ADDMD1510001+9999OD159900771999REMSYN068ROBN4 46/// /2713 11015 40177 55000 90400 333 91215 555 11012 22013=
0108997743999992025010605004+40650-074067FM-13+007299999V0202501N007219999999N999999999-00181+99999101771ADDMD1210031+9999OD159900881999REMSYN068ROBN4 46/// /2514 11018 40177 52003 90500 333 91217 555 11012 22014=
0108997743999992025010606004+40650-074067FM-13+007299999V0202801N006719999999N999999999-00201+99999101711ADDMD1990001+9999OD159900771999REMSYN068ROBN4 46/// /2813 11020 40171 50000 90600 333 91215 555 11012 22013=
0108997743999992025010607004+40650-074067FM-13+007299999V0202801N006719999999N999999999-00201+99999101721ADDMD1710051+9999OD159900821999REMSYN068ROBN4 46/// /2813 11020 40172 57005 90700 333 91216 555 11012 22013=
0108997743999992025010608004+40650-074067FM-13+007299999V0202801N006219999999N999999999-00211+99999101711ADDMD1610061+9999OD159900721999REMSYN068ROBN4 46/// /2812 11021 40171 56006 90800 333 91214 555 11011 22011=
0108997743999992025010609004+40650-074067FM-13+007299999V0202901N005119999999N999999999-00221+99999101591ADDMD1810121+9999OD159900571999REMSYN068ROBN4 46/// /2910 11022 40159 58012 90900 333 91211 555 11009 22010=
