0484999999137242022010104596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA12400009AKA1240M+01175KA2240N+00785OE11240080524099995OE22240049223099995OE33240021599999995REMSOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5324 HR MIN TEMP (F): 46PEAK WIND SPEED (MPH): 18 PEAK WIND DIR (DEG):240 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 11FASTEST 2MIN DIR (DEG):230 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.8 24 HR AVG TEMP (F): 50DEPART FROM NORMAL: 12  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0EQDR01  0.007AAP092
0128999999137242022010104596+39378-074424SOM  +000355N  V030999999999999999999999999999+99999+99999999999ADDAD1001309060699999999IAE110I03I01I00IKB1240N+0478IKB2240M+1100IKB3240A+0789IKC1N9-0022209999IKC2M1+0161259999IKE100I00I04I00I
0526999999137242022010204596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA12400309AAX1016246KA1240M+01505KA2240N+00945OE11240111820099995OE22240062626099995OE33240032299999995REMSOD37624 HR PRECIPITATION (IN): 0.12 WEATHER(CODE):1  24 HR MAX TEMP (F): 5924 HR MIN TEMP (F): 49PEAK WIND SPEED (MPH): 25 PEAK WIND DIR (DEG):200 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):260 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 54DEPART FROM NORMAL: 17  HEATING DEGREE DAYS: 11 COOLING DEGREE DAYS:  0EQDR01  0.127AAP092R02     17AXW092
0465999999137242022010304596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA12400569AKA1240M+01675KA2240N+00565OE12240062627099995OE23240039399999995REMSOD35924 HR PRECIPITATION (IN): 0.22 24 HR MAX TEMP (F): 6224 HR MIN TEMP (F): 42PEAK WIND SPEED (MPH): 84 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 8.8 24 HR AVG TEMP (F): 52DEPART FROM NORMAL: 15  HEATING DEGREE DAYS: 13 COOLING DEGREE DAYS:  0EQDR01  0.227AAP092
0514999999137242022010404596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA12402169AAX1016246AX2026246KA1240M+00565KA2240N-00495OE13240092599999995REMSOD37724 HR PRECIPITATION (IN): 0.85 WEATHER(CODE):12  24 HR MAX TEMP (F): 4224 HR MIN TEMP (F): 23PEAK WIND SPEED (MPH):145 PEAK WIND DIR (DEG): 30 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 92FASTEST 2MIN DIR (DEG): 20 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):20.7 24 HR AVG TEMP (F): 33DEPART FROM NORMAL: -4  HEATING DEGREE DAYS: 32 COOLING DEGREE DAYS:  0EQDR01  0.857AAP092R02    127AXW092R03    127AXW092
0465999999137242022010504596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+00115KA2240N-00665OE11240116232099995OE22240062632099995OE33240031399999995REMSOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 3424 HR MIN TEMP (F): 20PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):320 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 14FASTEST 2MIN DIR (DEG):320 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 27DEPART FROM NORMAL:-10  HEATING DEGREE DAYS: 38 COOLING DEGREE DAYS:  0
0465999999137242022010604596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+00835KA2240N+00065OE11240107323099995OE22240067122099995OE33240033599999995REMSOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 4724 HR MIN TEMP (F): 33PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):230 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):220 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.5 24 HR AVG TEMP (F): 40DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0
0465999999137242022010704596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+00615KA2240N+00225OE11240160927099995OE22240053605099995OE33240031399999995REMSOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 4324 HR MIN TEMP (F): 36PEAK WIND SPEED (MPH): 36 PEAK WIND DIR (DEG):270 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG): 50 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.0 24 HR AVG TEMP (F): 40DEPART FROM NORMAL:  3  HEATING DEGREE DAYS: 25 COOLING DEGREE DAYS:  0
0484999999137242022010804596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA12400519AKA1240M+00225KA2240N-00385OE11240156531099995OE22240080533099995OE33240048799999995REMSOD35924 HR PRECIPITATION (IN): 0.20 24 HR MAX TEMP (F): 3624 HR MIN TEMP (F): 25PEAK WIND SPEED (MPH): 35 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH):10.9 24 HR AVG TEMP (F): 31DEPART FROM NORMAL: -5  HEATING DEGREE DAYS: 34 COOLING DEGREE DAYS:  0EQDR01  0.207AAP092
0465999999137242022010904596+39378-074424SOD  +000355N  V030999999999999999999999999999+99999+99999999999ADDAA124000095KA1240M+00225KA2240N-00555OE11240205630099995OE22240071533099995OE33240032299999995REMSOD35924 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 3624 HR MIN TEMP (F): 22PEAK WIND SPEED (MPH): 46 PEAK WIND DIR (DEG):300 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):330 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 7.2 24 HR AVG TEMP (F): 29DEPART FROM NORMAL: -7  HEATING DEGREE DAYS: 36 COOLING DEGREE DAYS:  0
