0128997779999992022010113004+39300-075367FM-13+000399999V0201501N004119999999N999999999+00901+99999101121ADDMD1310051+9999OD159900411999SA1+0701REMSYN080SJSN4 46/// /1508 10090 40112 53005 91300 222// 00070 333 91208 555 11007 22008=
0128997779999992022010114004+39300-075367FM-13+000399999V0201801N002619999999N999999999+00951+99999101211ADDMD1310131+9999OD159900261999SA1+0711REMSYN080SJSN4 46/// /1805 10095 40121 53013 91400 222// 00071 333 91205 555 11004 22005=
0128997779999992022010115004+39300-075367FM-13+000399999V0201601N003619999999N999999999+00931+99999101221ADDMD1110161+9999OD159900411999SA1+0711REMSYN080SJSN4 46/// /1607 10093 40122 51016 91500 222// 00071 333 91208 555 11007 22008=
0128997779999992022010116004+39300-075367FM-13+000399999V0201101N002619999999N999999999+00921+99999101071ADDMD1810051+9999OD159900261999SA1+0711REMSYN080SJSN4 46/// /1105 10092 40107 58005 91600 222// 00071 333 91205 555 11005 22005=
0128997779999992022010117004+39300-075367FM-13+000399999V0201101N002619999999N999999999+00961+99999100931ADDMD1810281+9999OD159900261999SA1+0711REMSYN080SJSN4 46/// /1105 10096 40093 58028 91700 222// 00071 333 91205 555 11005 22005=
0128997779999992022010118004+39300-075367FM-13+000399999V0201101N003119999999N999999999+01191+99999100831ADDMD1610391+9999OD159900311999SA1+0711REMSYN080SJSN4 46/// /1106 10119 40083 56039 91800 222// 00071 333 91206 555 11006 22006=
0128997779999992022010119004+39300-075367FM-13+000399999V0201301N006719999999N999999999+01011+99999100731ADDMD1610341+9999OD159900721999SA1+0711REMSYN080SJSN4 46/// /1313 10101 40073 56034 91900 222// 00071 333 91214 555 11013 22014=
0128997779999992022010120004+39300-075367FM-13+000399999V0201401N006219999999N999999999+00991+99999100701ADDMD1610231+9999OD159900671999SA1+0711REMSYN080SJSN4 46/// /1412 10099 40070 56023 92000 222// 00071 333 91213 555 11012 22013=
0128997779999992022010121004+39300-075367FM-13+000399999V0201401N005119999999N999999999+00931+99999100701ADDMD1610131+9999OD159900571999SA1+0711REMSYN080SJSN4 46/// /1410 10093 40070 56013 92100 222// 00071 333 91211 555 11010 22011=
0128997779999992022010122004+39300-075367FM-13+000399999V0201101N006719999999N999999999+00911+99999100631ADDMD1810101+9999OD159900721999SA1+0721REMSYN080SJSN4 46/// /1113 10091 40063 58010 92200 222// 00072 333 91214 555 11013 22014=
0128997779999992022010123004+39300-075367FM-13+000399999V0201101N008219999999N999999999+01031+99999100551ADDMD1810151+9999OD159900881999SA1+0721REMSYN080SJSN4 46/// /1116 10103 40055 58015 92300 222// 00072 333 91217 555 11015 22016=
0128997779999992022010200004+39300-075367FM-13+000399999V0201101N007219999999N999999999+01011+99999100471ADDMD1810231+9999OD159900771999SA1+0721REMSYN080SJSN4 46/// /1114 10101 40047 58023 90000 222// 00072 333 91215 555 11013 22015=
0128997779999992022010201004+39300-075367FM-13+000399999V0201201N008819999999N999999999+00991+99999100371ADDMD1810261+9999OD159900881999SA1+0721REMSYN080SJSN4 46/// /1217 10099 40037 58026 90100 222// 00072 333 91217 555 11016 22018=
0128997779999992022010202004+39300-075367FM-13+000399999V0201201N009319999999N999999999+00911+99999100171ADDMD1810381+9999OD159901031999SA1+0721REMSYN080SJSN4 46/// /1218 10091 40017 58038 90200 222// 00072 333 91220 555 11017 22019=
0128997779999992022010203004+39300-075367FM-13+000399999V0201401N005119999999N999999999+01021+99999100141ADDMD1610331+9999OD159900571999SA1+0711REMSYN080SJSN4 46/// /1410 10102 40014 56033 90300 222// 00071 333 91211 555 11010 22010=
0128997779999992022010204004+39300-075367FM-13+000399999V0203601N002619999999N999999999+00991+99999100231ADDMD1510141+9999OD159900311999SA1+0721REMSYN080SJSN4 46/// /3605 10099 40023 55014 90400 222// 00072 333 91206 555 11005 22006=
0128997779999992022010205004+39300-075367FM-13+000399999V0202101N002619999999N999999999+01161+99999100171ADDMD1990001+9999OD159900461999SA1+0721REMSYN080SJSN4 46/// /2105 10116 40017 50000 90500 222// 00072 333 91209 555 11005 22005=
0128997779999992022010206004+39300-075367FM-13+000399999V0203101N004119999999N999999999+01081+99999100221ADDMD1110081+9999OD159900511999SA1+0721REMSYN080SJSN4 46/// /3108 10108 40022 51008 90600 222// 00072 333 91210 555 11008 22008=
0128997779999992022010207004+39300-075367FM-13+000399999V0203001N003119999999N999999999+01281+99999100261ADDMD1310031+9999OD159900361999SA1+0721REMSYN080SJSN4 46/// /3006 10128 40026 53003 90700 222// 00072 333 91207 555 11006 22007=
0128997779999992022010208004+39300-075367FM-13+000399999V0202701N004119999999N999999999+01341+99999100281ADDMD1110111+9999OD159900461999SA1+0721REMSYN080SJSN4 46/// /2708 10134 40028 51011 90800 222// 00072 333 91209 555 11008 22009=
0128997779999992022010209004+39300-075367FM-13+000399999V0202701N004619999999N999999999+01311+99999100351ADDMD1310131+9999OD159900511999SA1+0721REMSYN080SJSN4 46/// /2709 10131 40035 53013 90900 222// 00072 333 91210 555 11008 22009=
0128997779999992022010210004+39300-075367FM-13+000399999V0202201N004619999999N999999999+01311+99999100291ADDMD1990031+9999OD159900511999SA1+0731REMSYN080SJSN4 46/// /2209 10131 40029 50003 91000 222// 00073 333 91210 555 11009 22009=
0128997779999992022010211004+39300-075367FM-13+000399999V0202101N004119999999N999999999+01131+99999100341ADDMD1110061+9999OD159900411999SA1+0731REMSYN080SJSN4 46/// /2108 10113 40034 51006 91100 222// 00073 333 91208 555 11008 22008=
0128997779999992022010212004+39300-075367FM-13+000399999V0202001N006219999999N999999999+01071+99999100241ADDMD1810111+9999OD159900621999SA1+0731REMSYN080SJSN4 46/// /2012 10107 40024 58011 91200 222// 00073 333 91212 555 11011 22012=
0128997779999992022010213004+39300-075367FM-13+000399999V0203201N001519999999N999999999+01021+99999100301ADDMD1510001+9999OD159900311999SA1+0721REMSYN080SJSN4 46/// /3203 10102 40030 55000 91300 222// 00072 333 91206 555 11003 22003=
0128997779999992022010214004+39300-075367FM-13+000399999V0202401N003119999999N999999999+01171+99999100501ADDMD1310161+9999OD159900311999SA1+0721REMSYN080SJSN4 46/// /2406 10117 40050 53016 91400 222// 00072 333 91206 555 11005 22006=
0128997779999992022010215004+39300-075367FM-13+000399999V0202301N006219999999N999999999+01281+99999100611ADDMD1310371+9999OD159900671999SA1+0721REMSYN080SJSN4 46/// /2312 10128 40061 53037 91500 222// 00072 333 91213 555 11012 22013=
0128997779999992022010216004+39300-075367FM-13+000399999V0202301N007219999999N999999999+01251+99999100581ADDMD1990281+9999OD159900821999SA1+0731REMSYN080SJSN4 46/// /2314 10125 40058 50028 91600 222// 00073 333 91216 555 11013 22014=
0128997779999992022010217004+39300-075367FM-13+000399999V0202301N006719999999N999999999+01351+99999100541ADDMD1990041+9999OD159900771999SA1+0731REMSYN080SJSN4 46/// /2313 10135 40054 50004 91700 222// 00073 333 91215 555 11012 22014=
0128997779999992022010218004+39300-075367FM-13+000399999V0202401N006719999999N999999999+01481+99999100561ADDMD1610051+9999OD159900721999SA1+0731REMSYN080SJSN4 46/// /2413 10148 40056 56005 91800 222// 00073 333 91214 555 11012 22013=
0128997779999992022010219004+39300-075367FM-13+000399999V0202501N005119999999N999999999+01531+99999100581ADDMD1510001+9999OD159900571999SA1+0731REMSYN080SJSN4 46/// /2510 10153 40058 55000 91900 222// 00073 333 91211 555 11010 22011=
0128997779999992022010220004+39300-075367FM-13+000399999V0202601N006219999999N999999999+01531+99999100611ADDMD1310071+9999OD159900671999SA1+0731REMSYN080SJSN4 46/// /2612 10153 40061 53007 92000 222// 00073 333 91213 555 11011 22012=
0128997779999992022010221004+39300-075367FM-13+000399999V0202401N006219999999N999999999+01461+99999100761ADDMD1310201+9999OD159900671999SA1+0731REMSYN080SJSN4 46/// /2412 10146 40076 53020 92100 222// 00073 333 91213 555 11011 22012=
0128997779999992022010222004+39300-075367FM-13+000399999V0202401N005119999999N999999999+01481+99999100851ADDMD1310271+9999OD159900621999SA1+0741REMSYN080SJSN4 46/// /2410 10148 40085 53027 92200 222// 00074 333 91212 555 11010 22011=
0128997779999992022010223004+39300-075367FM-13+000399999V0202501N005719999999N999999999+01461+99999101021ADDMD1310411+9999OD159900671999SA1+0741REMSYN080SJSN4 46/// /2511 10146 40102 53041 92300 222// 00074 333 91213 555 11010 22011=
0128997779999992022010300004+39300-075367FM-13+000399999V0203201N009819999999N999999999+01201+99999101151ADDMD1310391+9999OD159901081999SA1+0741REMSYN080SJSN4 46/// /3219 10120 40115 53039 90000 222// 00074 333 91221 555 11019 22020=
0128997779999992022010301004+39300-075367FM-13+000399999V0203301N008819999999N999999999+01111+99999101231ADDMD1110381+9999OD159901131999SA1+0741REMSYN080SJSN4 46/// /3317 10111 40123 51038 90100 222// 00074 333 91222 555 11017 22018=
0128997779999992022010302004+39300-075367FM-13+000399999V0203401N009819999999N999999999+00941+99999101371ADDMD1310351+9999OD159901181999SA1+0741REMSYN080SJSN4 46/// /3419 10094 40137 53035 90200 222// 00074 333 91223 555 11018 22020=
0128997779999992022010303004+39300-075367FM-13+000399999V0203401N009819999999N999999999+00801+99999101501ADDMD1310351+9999OD159901241999SA1+0741REMSYN080SJSN4 46/// /3419 10080 40150 53035 90300 222// 00074 333 91224 555 11018 22020=
0128997779999992022010304004+39300-075367FM-13+000399999V0200201N007719999999N999999999+00601+99999101661ADDMD1310431+9999OD159900981999SA1+0741REMSYN080SJSN4 46/// /0215 10060 40166 53043 90400 222// 00074 333 91219 555 11014 22015=
0128997779999992022010305004+39300-075367FM-13+000399999V0200101N008219999999N999999999+00471+99999101831ADDMD1310461+9999OD159900881999SA1+0741REMSYN080SJSN4 46/// /0116 10047 40183 53046 90500 222// 00074 333 91217 555 11015 22016=
0128997779999992022010306004+39300-075367FM-13+000399999V0203601N008219999999N999999999+00401+99999101841ADDMD1110341+9999OD159900981999SA1+0731REMSYN080SJSN4 46/// /3616 10040 40184 51034 90600 222// 00073 333 91219 555 11015 22017=
0128997779999992022010307004+39300-075367FM-13+000399999V0200101N010319999999N999999999+00341+99999101791ADDMD1990131+9999OD159901181999SA1+0731REMSYN080SJSN4 46/// /0120 10034 40179 50013 90700 222// 00073 333 91223 555 11019 22021=
0128997779999992022010308004+39300-075367FM-13+000399999V0200101N008819999999N999999999+00281+99999101821ADDMD1510001+9999OD159901081999SA1+0731REMSYN080SJSN4 46/// /0117 10028 40182 55000 90800 222// 00073 333 91221 555 11017 22018=
0128997779999992022010309004+39300-075367FM-13+000399999V0200101N005719999999N999999999+00181+99999101881ADDMD1310041+9999OD159900671999SA1+0731REMSYN080SJSN4 46/// /0111 10018 40188 53004 90900 222// 00073 333 91213 555 11011 22012=
0128997779999992022010310004+39300-075367FM-13+000399999V0200101N007219999999N999999999+00081+99999101831ADDMD1990041+9999OD159900821999SA1+0731REMSYN080SJSN4 46/// /0114 10008 40183 50004 91000 222// 00073 333 91216 555 11013 22014=
0128997779999992022010311004+39300-075367FM-13+000399999V0200101N008819999999N999999999+00001+99999101781ADDMD1810041+9999OD159900981999SA1+0721REMSYN080SJSN4 46/// /0117 10000 40178 58004 91100 222// 00072 333 91219 555 11016 22017=
0128997779999992022010312004+39300-075367FM-13+000399999V0200201N009819999999N999999999-00011+99999101681ADDMD1810201+9999OD159901081999SA1+0721REMSYN080SJSN4 46/// /0219 11001 40168 58020 91200 222// 00072 333 91221 555 11018 22020=
0128997779999992022010313004+39300-075367FM-13+000399999V0200101N010319999999N999999999-00031+99999101831ADDMD1510001+9999OD159901241999SA1+0721REMSYN080SJSN4 46/// /0120 11003 40183 55000 91300 222// 00072 333 91224 555 11020 22021=
0128997779999992022010314004+39300-075367FM-13+000399999V0200101N009819999999N999999999-00051+99999101911ADDMD1310131+9999OD159901031999SA1+0721REMSYN080SJSN4 46/// /0119 11005 40191 53013 91400 222// 00072 333 91220 555 11018 22020=
0128997779999992022010315004+39300-075367FM-13+000399999V0200101N012419999999N999999999-00081+99999101921ADDMD1110241+9999OD159901491999SA1+0711REMSYN080SJSN4 46/// /0124 11008 40192 51024 91500 222// 00071 333 91229 555 11023 22025=
0128997779999992022010316004+39300-075367FM-13+000399999V0200201N010819999999N999999999-00081+99999101781ADDMD1810051+9999OD159901341999SA1+0691REMSYN080SJSN4 46/// /0221 11008 40178 58005 91600 222// 00069 333 91226 555 11020 22022=
0128997779999992022010317004+39300-075367FM-13+000399999V0200101N012419999999N999999999-00141+99999101571ADDMD1810341+9999OD159901541999SA1+0671REMSYN080SJSN4 46/// /0124 11014 40157 58034 91700 222// 00067 333 91230 555 11023 22025=
0128997779999992022010318004+39300-075367FM-13+000399999V0200101N014419999999N999999999-00131+99999101421ADDMD1810501+9999OD159901651999SA1+0671REMSYN080SJSN4 46/// /0128 11013 40142 58050 91800 222// 00067 333 91232 555 11026 22029=
0128997779999992022010319004+39300-075367FM-13+000399999V0203601N011819999999N999999999-00141+99999101511ADDMD1510271+9999OD159901291999SA1+0671REMSYN080SJSN4 46/// /3623 11014 40151 55027 91900 222// 00067 333 91225 555 11022 22024=
0128997779999992022010320004+39300-075367FM-13+000399999V0203501N011319999999N999999999-00061+99999101621ADDMD1310051+9999OD159901341999SA1+0681REMSYN080SJSN4 46/// /3522 11006 40162 53005 92000 222// 00068 333 91226 555 11021 22023=
0128997779999992022010321004+39300-075367FM-13+000399999V0203301N011819999999N999999999+00021+99999101751ADDMD1310331+9999OD159901491999SA1+0691REMSYN080SJSN4 46/// /3323 10002 40175 53033 92100 222// 00069 333 91229 555 11022 22024=
0128997779999992022010322004+39300-075367FM-13+000399999V0203301N012919999999N999999999+00021+99999101891ADDMD1310381+9999OD159901541999SA1+0681REMSYN080SJSN4 46/// /3325 10002 40189 53038 92200 222// 00068 333 91230 555 11024 22026=
0128997779999992022010323004+39300-075367FM-13+000399999V0203301N012919999999N999999999-00021+99999102041ADDMD1310421+9999OD159901491999SA1+0681REMSYN080SJSN4 46/// /3325 11002 40204 53042 92300 222// 00068 333 91229 555 11024 22026=
0128997779999992022010400004+39300-075367FM-13+000399999V0203301N012919999999N999999999-00041+99999102141ADDMD1110391+9999OD159901441999SA1+0671REMSYN080SJSN4 46/// /3325 11004 40214 51039 90000 222// 00067 333 91228 555 11024 22026=
0128997779999992022010401004+39300-075367FM-13+000399999V0203301N013919999999N999999999-00061+99999102251ADDMD1110361+9999OD159901541999SA1+0661REMSYN080SJSN4 46/// /3327 11006 40225 51036 90100 222// 00066 333 91230 555 11025 22028=
0128997779999992022010402004+39300-075367FM-13+000399999V0203301N012419999999N999999999-00091+99999102361ADDMD1310321+9999OD159901491999SA1+0661REMSYN080SJSN4 46/// /3324 11009 40236 53032 90200 222// 00066 333 91229 555 11023 22025=
0128997779999992022010403004+39300-075367FM-13+000399999V0203301N010819999999N999999999-00141+99999102481ADDMD1310341+9999OD159901291999SA1+0651REMSYN080SJSN4 46/// /3321 11014 40248 53034 90300 222// 00065 333 91225 555 11020 22022=
0128997779999992022010404004+39300-075367FM-13+000399999V0203401N010819999999N999999999-00151+99999102571ADDMD1110321+9999OD159901341999SA1+0651REMSYN080SJSN4 46/// /3421 11015 40257 51032 90400 222// 00065 333 91226 555 11020 22022=
0128997779999992022010405004+39300-075367FM-13+000399999V0203301N013419999999N999999999-00211+99999102631ADDMD1110271+9999OD159901491999SA1+0651REMSYN080SJSN4 46/// /3326 11021 40263 51027 90500 222// 00065 333 91229 555 11025 22027=
0128997779999992022010406004+39300-075367FM-13+000399999V0203301N011819999999N999999999-00271+99999102721ADDMD1210241+9999OD159901291999SA1+0651REMSYN080SJSN4 46/// /3323 11027 40272 52024 90600 222// 00065 333 91225 555 11022 22024=
0128997779999992022010407004+39300-075367FM-13+000399999V0203401N010819999999N999999999-00311+99999102831ADDMD1310261+9999OD159901241999SA1+0631REMSYN080SJSN4 46/// /3421 11031 40283 53026 90700 222// 00063 333 91224 555 11020 22021=
0128997779999992022010408004+39300-075367FM-13+000399999V0203401N008819999999N999999999-00351+99999102941ADDMD1310311+9999OD159901181999SA1+0631REMSYN080SJSN4 46/// /3417 11035 40294 53031 90800 222// 00063 333 91223 555 11016 22017=
0128997779999992022010409004+39300-075367FM-13+000399999V0203401N008219999999N999999999-00341+99999103001ADDMD1110281+9999OD159900981999SA1+0621REMSYN080SJSN4 46/// /3416 11034 40300 51028 90900 222// 00062 333 91219 555 11016 22017=
0128997779999992022010410004+39300-075367FM-13+000399999V0203401N006719999999N999999999-00361+99999103091ADDMD1110261+9999OD159900821999SA1+0621REMSYN080SJSN4 46/// /3413 11036 40309 51026 91000 222// 00062 333 91216 555 11013 22014=
0128997779999992022010411004+39300-075367FM-13+000399999V0203401N006219999999N999999999-00351+99999103151ADDMD1210211+9999OD159900721999SA1+0621REMSYN080SJSN4 46/// /3412 11035 40315 52021 91100 222// 00062 333 91214 555 11011 22012=
0128997779999992022010412004+39300-075367FM-13+000399999V0203401N007219999999N999999999-00371+99999103181ADDMD1110181+9999OD159900821999SA1+0611REMSYN080SJSN4 46/// /3414 11037 40318 51018 91200 222// 00061 333 91216 555 11013 22014=
0128997779999992022010413004+39300-075367FM-13+000399999V0203601N007219999999N999999999-00371+99999103191ADDMD1110101+9999OD159900881999SA1+0601REMSYN080SJSN4 46/// /3614 11037 40319 51010 91300 222// 00060 333 91217 555 11013 22014=
0108997779999992022010414004+39300-075367FM-13+000399999V0200101N006719999999N999999999+99999+99999103221ADDMD1210071+9999OD159900771999REMSYN068SJSN4 46/// /0113 1//// 40322 52007 91400 333 91215 555 11012 22013=
0128997779999992022010415004+39300-075367FM-13+000399999V0200101N006219999999N999999999-00291+99999103251ADDMD1310071+9999OD159900721999SA1+0611REMSYN080SJSN4 46/// /0112 11029 40325 53007 91500 222// 00061 333 91214 555 11011 22012=
0128997779999992022010416004+39300-075367FM-13+000399999V0200101N003119999999N999999999-00231+99999103291ADDMD1310101+9999OD159900411999SA1+0621REMSYN080SJSN4 46/// /0106 11023 40329 53010 91600 222// 00062 333 91208 555 11005 22006=
0128997779999992022010417004+39300-075367FM-13+000399999V0200401N002619999999N999999999-00191+99999103191ADDMD1810031+9999OD159900361999SA1+0611REMSYN080SJSN4 46/// /0405 11019 40319 58003 91700 222// 00061 333 91207 555 11005 22005=
0128997779999992022010418004+39300-075367FM-13+000399999V0202301N001019999999N999999999-00071+99999103131ADDMD1810121+9999OD159900211999SA1+0611REMSYN080SJSN4 46/// /2302 11007 40313 58012 91800 222// 00061 333 91204 555 11002 22002=
0128997779999992022010419004+39300-075367FM-13+000399999V0202901N001519999999N999999999-00021+99999103061ADDMD1610231+9999OD159900261999SA1+0601REMSYN080SJSN4 46/// /2903 11002 40306 56023 91900 222// 00060 333 91205 555 11003 22003=
0128997779999992022010420004+39300-075367FM-13+000399999V0202301N002119999999N999999999+00061+99999103041ADDMD1610151+9999OD159900261999SA1+0591REMSYN080SJSN4 46/// /2304 10006 40304 56015 92000 222// 00059 333 91205 555 11003 22004=
0128997779999992022010421004+39300-075367FM-13+000399999V0202301N002619999999N999999999+00011+99999103031ADDMD1610101+9999OD159900361999SA1+0601REMSYN080SJSN4 46/// /2305 10001 40303 56010 92100 222// 00060 333 91207 555 11005 22006=
0128997779999992022010422004+39300-075367FM-13+000399999V0202401N003119999999N999999999+00001+99999103041ADDMD1410001+9999OD159900361999SA1+0601REMSYN080SJSN4 46/// /2406 10000 40304 54000 92200 222// 00060 333 91207 555 11005 22006=
0128997779999992022010423004+39300-075367FM-13+000399999V0202101N004619999999N999999999+00001+99999103051ADDMD1410001+9999OD159900571999SA1+0601REMSYN080SJSN4 46/// /2109 10000 40305 54000 92300 222// 00060 333 91211 555 11009 22010=
0128997779999992022010500004+39300-075367FM-13+000399999V0202001N004119999999N999999999-00051+99999103011ADDMD1990001+9999OD159900461999SA1+0591REMSYN080SJSN4 46/// /2008 11005 40301 50000 90000 222// 00059 333 91209 555 11008 22009=
0128997779999992022010501004+39300-075367FM-13+000399999V0201801N005719999999N999999999+00001+99999102941ADDMD1810101+9999OD159900671999SA1+0601REMSYN080SJSN4 46/// /1811 10000 40294 58010 90100 222// 00060 333 91213 555 11011 22012=
0128997779999992022010502004+39300-075367FM-13+000399999V0201701N007219999999N999999999+00051+99999102851ADDMD1810201+9999OD159900881999SA1+0601REMSYN080SJSN4 46/// /1714 10005 40285 58020 90200 222// 00060 333 91217 555 11014 22015=
0128997779999992022010503004+39300-075367FM-13+000399999V0201701N008219999999N999999999+00091+99999102791ADDMD1610221+9999OD159900981999SA1+0591REMSYN080SJSN4 46/// /1716 10009 40279 56022 90300 222// 00059 333 91219 555 11016 22017=
0128997779999992022010504004+39300-075367FM-13+000399999V0201801N006719999999N999999999+00051+99999102731ADDMD1610211+9999OD159900771999SA1+0591REMSYN080SJSN4 46/// /1813 10005 40273 56021 90400 222// 00059 333 91215 555 11012 22013=
0128997779999992022010505004+39300-075367FM-13+000399999V0201901N006219999999N999999999+00021+99999102681ADDMD1610171+9999OD159900721999SA1+0591REMSYN080SJSN4 46/// /1912 10002 40268 56017 90500 222// 00059 333 91214 555 11011 22012=
0128997779999992022010506004+39300-075367FM-13+000399999V0201901N005119999999N999999999+00061+99999102531ADDMD1810261+9999OD159900571999SA1+0591REMSYN080SJSN4 46/// /1910 10006 40253 58026 90600 222// 00059 333 91211 555 11009 22010=
0128997779999992022010507004+39300-075367FM-13+000399999V0202201N003119999999N999999999-00041+99999102461ADDMD1810271+9999OD159900411999SA1+0591REMSYN080SJSN4 46/// /2206 11004 40246 58027 90700 222// 00059 333 91208 555 11006 22007=
0128997779999992022010508004+39300-075367FM-13+000399999V0202401N003619999999N999999999+00041+99999102411ADDMD1610271+9999OD159900411999SA1+0591REMSYN080SJSN4 46/// /2407 10004 40241 56027 90800 222// 00059 333 91208 555 11007 22007=
0128997779999992022010509004+39300-075367FM-13+000399999V0201801N002619999999N999999999+00191+99999102201ADDMD1810331+9999OD159900361999SA1+0581REMSYN080SJSN4 46/// /1805 10019 40220 58033 90900 222// 00058 333 91207 555 11005 22005=
0128997779999992022010510004+39300-075367FM-13+000399999V0202401N003119999999N999999999+00141+99999102131ADDMD1810331+9999OD159900311999SA1+0571REMSYN080SJSN4 46/// /2406 10014 40213 58033 91000 222// 00057 333 91206 555 11005 22006=
0128997779999992022010511004+39300-075367FM-13+000399999V0201601N003119999999N999999999+00211+99999101981ADDMD1610431+9999OD159900411999SA1+0581REMSYN080SJSN4 46/// /1606 10021 40198 56043 91100 222// 00058 333 91208 555 11006 22006=
0128997779999992022010512004+39300-075367FM-13+000399999V0201901N004619999999N999999999+00311+99999101861ADDMD1810341+9999OD159900571999SA1+0581REMSYN080SJSN4 46/// /1909 10031 40186 58034 91200 222// 00058 333 91211 555 11009 22010=
0128997779999992022010513004+39300-075367FM-13+000399999V0202301N004619999999N999999999+00261+99999101861ADDMD1610271+9999OD159900571999SA1+0581REMSYN080SJSN4 46/// /2309 10026 40186 56027 91300 222// 00058 333 91211 555 11008 22009=
0128997779999992022010514004+39300-075367FM-13+000399999V0202101N005119999999N999999999+00311+99999101781ADDMD1610201+9999OD159900671999SA1+0581REMSYN080SJSN4 46/// /2110 10031 40178 56020 91400 222// 00058 333 91213 555 11009 22010=
0128997779999992022010515004+39300-075367FM-13+000399999V0202101N007219999999N999999999+00401+99999101691ADDMD1810171+9999OD159900821999SA1+0571REMSYN080SJSN4 46/// /2114 10040 40169 58017 91500 222// 00057 333 91216 555 11014 22015=
0128997779999992022010516004+39300-075367FM-13+000399999V0201801N006719999999N999999999+00441+99999101521ADDMD1810341+9999OD159900771999SA1+0581REMSYN080SJSN4 46/// /1813 10044 40152 58034 91600 222// 00058 333 91215 555 11013 22014=
0128997779999992022010517004+39300-075367FM-13+000399999V0201901N007219999999N999999999+00561+99999101371ADDMD1810411+9999OD159900771999SA1+0581REMSYN080SJSN4 46/// /1914 10056 40137 58041 91700 222// 00058 333 91215 555 11013 22014=
0128997779999992022010518004+39300-075367FM-13+000399999V0201701N006719999999N999999999+00531+99999101201ADDMD1710491+9999OD159900721999SA1+0581REMSYN080SJSN4 46/// /1713 10053 40120 57049 91800 222// 00058 333 91214 555 11012 22013=
0128997779999992022010519004+39300-075367FM-13+000399999V0201801N006219999999N999999999+00591+99999101091ADDMD1610431+9999OD159900721999SA1+0581REMSYN080SJSN4 46/// /1812 10059 40109 56043 91900 222// 00058 333 91214 555 11012 22013=
0128997779999992022010520004+39300-075367FM-13+000399999V0201701N005119999999N999999999+00591+99999101051ADDMD1610321+9999OD159900571999SA1+0581REMSYN080SJSN4 46/// /1710 10059 40105 56032 92000 222// 00058 333 91211 555 11010 22011=
