0088997270999992021010401004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00581+99999101241ADDMD1110101+9999SA1+0681REMSYN054ACYN4 46/// ///// 10058 40124 51010 90100 222// 00068=
0088997270999992021010402004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00601+99999101221ADDMD1210031+9999SA1+0671REMSYN054ACYN4 46/// ///// 10060 40122 52003 90200 222// 00067=
0088997270999992021010403004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00621+99999101261ADDMD1210061+9999SA1+0681REMSYN054ACYN4 46/// ///// 10062 40126 52006 90300 222// 00068=
0088997270999992021010404004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00621+99999101241ADDMD1410001+9999SA1+0681REMSYN054ACYN4 46/// ///// 10062 40124 54000 90400 222// 00068=
0088997270999992021010405004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00651+99999101271ADDMD1110051+9999SA1+0691REMSYN054ACYN4 46/// ///// 10065 40127 51005 90500 222// 00069=
0088997270999992021010406004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00611+99999101301ADDMD1310041+9999SA1+0701REMSYN054ACYN4 46/// ///// 10061 40130 53004 90600 222// 00070=
0088997270999992021010407004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00481+99999101341ADDMD1310101+9999SA1+0701REMSYN054ACYN4 46/// ///// 10048 40134 53010 90700 222// 00070=
0088997270999992021010408004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00431+99999101381ADDMD1310111+9999SA1+0701REMSYN054ACYN4 46/// ///// 10043 40138 53011 90800 222// 00070=
0088997270999992021010409004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00421+99999101371ADDMD1110071+9999SA1+0701REMSYN054ACYN4 46/// ///// 10042 40137 51007 90900 222// 00070=
0088997270999992021010410004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00361+99999101431ADDMD1310091+9999SA1+0691REMSYN054ACYN4 46/// ///// 10036 40143 53009 91000 222// 00069=
0088997270999992021010411004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00321+99999101481ADDMD1310101+9999SA1+0681REMSYN054ACYN4 46/// ///// 10032 40148 53010 91100 222// 00068=
0068997270999992021010412004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00311+99999101521ADDSA1+0691REMSYN048ACYN4 46/// ///// 10031 40152 91136 222// 00069=
0088997270999992021010413004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00311+99999101571ADDMD1110141+9999SA1+0681REMSYN054ACYN4 46/// ///// 10031 40157 51014 91300 222// 00068=
0088997270999992021010414004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00291+99999101661ADDMD1310181+9999SA1+0691REMSYN054ACYN4 46/// ///// 10029 40166 53018 91400 222// 00069=
0088997270999992021010415004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00331+99999101681ADDMD1210131+9999SA1+0701REMSYN054ACYN4 46/// ///// 10033 40168 52013 91500 222// 00070=
0088997270999992021010416004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00301+99999101651ADDMD1990081+9999SA1+0701REMSYN054ACYN4 46/// ///// 10030 40165 50008 91600 222// 00070=
0088997270999992021010417004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00321+99999101571ADDMD1810091+9999SA1+0711REMSYN054ACYN4 46/// ///// 10032 40157 58009 91700 222// 00071=
0088997270999992021010418004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00371+99999101521ADDMD1810161+9999SA1+0711REMSYN054ACYN4 46/// ///// 10037 40152 58016 91800 222// 00071=
0088997270999992021010419004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00421+99999101501ADDMD1610151+9999SA1+0711REMSYN054ACYN4 46/// ///// 10042 40150 56015 91900 222// 00071=
0088997270999992021010420004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00521+99999101491ADDMD1610081+9999SA1+0711REMSYN054ACYN4 46/// ///// 10052 40149 56008 92000 222// 00071=
0088997270999992021010421004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00551+99999101501ADDMD1410001+9999SA1+0711REMSYN054ACYN4 46/// ///// 10055 40150 54000 92100 222// 00071=
0088997270999992021010422004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00521+99999101521ADDMD1410001+9999SA1+0711REMSYN054ACYN4 46/// ///// 10052 40152 54000 92200 222// 00071=
0088997270999992021010423004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00491+99999101531ADDMD1210041+9999SA1+0711REMSYN054ACYN4 46/// ///// 10049 40153 52004 92300 222// 00071=
0088997270999992021010500004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00491+99999101541ADDMD1210041+9999SA1+0711REMSYN054ACYN4 46/// ///// 10049 40154 52004 90000 222// 00071=
0088997270999992021010501004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00501+99999101531ADDMD1410001+9999SA1+0711REMSYN054ACYN4 46/// ///// 10050 40153 54000 90100 222// 00071=
0088997270999992021010502004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00501+99999101541ADDMD1410001+9999SA1+0711REMSYN054ACYN4 46/// ///// 10050 40154 54000 90200 222// 00071=
0088997270999992021010503004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00491+99999101481ADDMD1810061+9999SA1+0711REMSYN054ACYN4 46/// ///// 10049 40148 58006 90300 222// 00071=
0088997270999992021010504004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00461+99999101451ADDMD1810081+9999SA1+0711REMSYN054ACYN4 46/// ///// 10046 40145 58008 90400 222// 00071=
0088997270999992021010505004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00471+99999101421ADDMD1610121+9999SA1+0711REMSYN054ACYN4 46/// ///// 10047 40142 56012 90500 222// 00071=
0068997270999992021010506004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00461+99999101391ADDSA1+0701REMSYN048ACYN4 46/// ///// 10046 40139 90542 222// 00070=
0088997270999992021010507004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00411+99999101401ADDMD1610051+9999SA1+0701REMSYN054ACYN4 46/// ///// 10041 40140 56005 90700 222// 00070=
0088997270999992021010508004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00421+99999101391ADDMD1610031+9999SA1+0711REMSYN054ACYN4 46/// ///// 10042 40139 56003 90800 222// 00071=
0088997270999992021010509004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00411+99999101361ADDMD1810031+9999SA1+0711REMSYN054ACYN4 46/// ///// 10041 40136 58003 90900 222// 00071=
0088997270999992021010510004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00401+99999101331ADDMD1810071+9999SA1+0701REMSYN054ACYN4 46/// ///// 10040 40133 58007 91000 222// 00070=
0068997270999992021010511004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00401+99999101341ADDSA1+0701REMSYN048ACYN4 46/// ///// 10040 40134 91042 222// 00070=
0088997270999992021010512004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00361+99999101391ADDMD1210031+9999SA1+0701REMSYN054ACYN4 46/// ///// 10036 40139 52003 91200 222// 00070=
0088997270999992021010513004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00341+99999101421ADDMD1210091+9999SA1+0701REMSYN054ACYN4 46/// ///// 10034 40142 52009 91300 222// 00070=
0068997270999992021010514004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00341+99999101441ADDSA1+0691REMSYN048ACYN4 46/// ///// 10034 40144 91336 222// 00069=
0088997270999992021010515004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00381+99999101431ADDMD1110041+9999SA1+0701REMSYN054ACYN4 46/// ///// 10038 40143 51004 91500 222// 00070=
0088997270999992021010516004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00401+99999101341ADDMD1810081+9999SA1+0701REMSYN054ACYN4 46/// ///// 10040 40134 58008 91600 222// 00070=
0088997270999992021010517004+39350-074420FM-13+001099999V0209999C000019999999N999999999+99999+99999101261ADDMD1810181+9999SA1+0701REMSYN054ACYN4 46/// ///// 1//// 40126 58018 91700 222// 00070=
0088997270999992021010518004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00461+99999101231ADDMD1610201+9999SA1+0701REMSYN054ACYN4 46/// ///// 10046 40123 56020 91800 222// 00070=
0088997270999992021010519004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00491+99999101221ADDMD1610121+9999SA1+0711REMSYN054ACYN4 46/// ///// 10049 40122 56012 91900 222// 00071=
0088997270999992021010520004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00501+99999101221ADDMD1610041+9999SA1+0711REMSYN054ACYN4 46/// ///// 10050 40122 56004 92000 222// 00071=
0088997270999992021010521004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00491+99999101271ADDMD1310041+9999SA1+0711REMSYN054ACYN4 46/// ///// 10049 40127 53004 92100 222// 00071=
0088997270999992021010522004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00471+99999101361ADDMD1310141+9999SA1+0711REMSYN054ACYN4 46/// ///// 10047 40136 53014 92200 222// 00071=
0088997270999992021010523004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00461+99999101421ADDMD1310201+9999SA1+0701REMSYN054ACYN4 46/// ///// 10046 40142 53020 92300 222// 00070=
0088997270999992021010600004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00431+99999101451ADDMD1110181+9999SA1+0701REMSYN054ACYN4 46/// ///// 10043 40145 51018 90000 222// 00070=
0088997270999992021010601004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00411+99999101461ADDMD1110101+9999SA1+0701REMSYN054ACYN4 46/// ///// 10041 40146 51010 90100 222// 00070=
0068997270999992021010602004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00401+99999101461ADDSA1+0701REMSYN048ACYN4 46/// ///// 10040 40146 90212 222// 00070=
0088997270999992021010603004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00391+99999101431ADDMD1410001+9999SA1+0681REMSYN054ACYN4 46/// ///// 10039 40143 54000 90300 222// 00068=
0088997270999992021010604004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00381+99999101441ADDMD1410001+9999SA1+0691REMSYN054ACYN4 46/// ///// 10038 40144 54000 90400 222// 00069=
0068997270999992021010605004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00401+99999101441ADDSA1+0691REMSYN048ACYN4 46/// ///// 10040 40144 90436 222// 00069=
0088997270999992021010606004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00391+99999101431ADDMD1410001+9999SA1+0691REMSYN054ACYN4 46/// ///// 10039 40143 54000 90600 222// 00069=
0088997270999992021010607004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00361+99999101481ADDMD1310041+9999SA1+0701REMSYN054ACYN4 46/// ///// 10036 40148 53004 90700 222// 00070=
0088997270999992021010608004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00371+99999101511ADDMD1310071+9999SA1+0711REMSYN054ACYN4 46/// ///// 10037 40151 53007 90800 222// 00071=
0088997270999992021010609004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00341+99999101541ADDMD1110111+9999SA1+0721REMSYN054ACYN4 46/// ///// 10034 40154 51011 90900 222// 00072=
0068997270999992021010610004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00291+99999101541ADDSA1+0711REMSYN048ACYN4 46/// ///// 10029 40154 91006 222// 00071=
0068997270999992021010611004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00281+99999101561ADDSA1+0711REMSYN048ACYN4 46/// ///// 10028 40156 91048 222// 00071=
0088997270999992021010612004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00241+99999101631ADDMD1210091+9999SA1+0701REMSYN054ACYN4 46/// ///// 10024 40163 52009 91200 222// 00070=
0088997270999992021010613004+39350-074420FM-13+001099999V0209999C000019999999N999999999+99999+99999101681ADDMD1210141+9999SA1+0701REMSYN054ACYN4 46/// ///// 1//// 40168 52014 91300 222// 00070=
0068997270999992021010614004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00381+99999101711ADDSA1+0691REMSYN048ACYN4 46/// ///// 10038 40171 91336 222// 00069=
0088997270999992021010615004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00541+99999101721ADDMD1110091+9999SA1+0691REMSYN054ACYN4 46/// ///// 10054 40172 51009 91500 222// 00069=
0088997270999992021010616004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00591+99999101651ADDMD1810031+9999SA1+0701REMSYN054ACYN4 46/// ///// 10059 40165 58003 91600 222// 00070=
0088997270999992021010617004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00641+99999101591ADDMD1810131+9999SA1+0691REMSYN054ACYN4 46/// ///// 10064 40159 58013 91700 222// 00069=
0068997270999992021010618004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00651+99999101561ADDSA1+0691REMSYN048ACYN4 46/// ///// 10065 40156 91736 222// 00069=
0088997270999992021010619004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00631+99999101571ADDMD1710081+9999SA1+0701REMSYN054ACYN4 46/// ///// 10063 40157 57008 91900 222// 00070=
0088997270999992021010620004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00601+99999101621ADDMD1210031+9999SA1+0701REMSYN054ACYN4 46/// ///// 10060 40162 52003 92000 222// 00070=
0068997270999992021010621004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00581+99999101651ADDSA1+0701REMSYN048ACYN4 46/// ///// 10058 40165 92036 222// 00070=
0088997270999992021010622004+39350-074420FM-13+001099999V0209999C000019999999N999999999+00451+99999101761ADDMD1310191+9999SA1+0701REMSYN054ACYN4 46/// ///// 10045 40176 53019 92200 222// 00070=
