0128997779999992021041008004+39300-075367FM-13+000399999V0200601N003119999999N999999999+01141+99999101781ADDMD1810061+9999OD159900361999SA1+1101REMSYN080SJSN4 46/// /0606 10114 40178 58006 90800 222// 00110 333 91207 555 11006 22006=
0128997779999992021041009004+39300-075367FM-13+000399999V0200601N003619999999N999999999+01141+99999101661ADDMD1810201+9999OD159900461999SA1+1111REMSYN080SJSN4 46/// /0607 10114 40166 58020 90900 222// 00111 333 91209 555 11007 22008=
0128997779999992021041010004+39300-075367FM-13+000399999V0200801N001019999999N999999999+01131+99999101751ADDMD1510061+9999OD159900211999SA1+1121REMSYN080SJSN4 46/// /0802 10113 40175 55006 91000 222// 00112 333 91204 555 11002 22002=
0128997779999992021041011004+39300-075367FM-13+000399999V0200701N001519999999N999999999+01131+99999101701ADDMD1610081+9999OD159900211999SA1+1121REMSYN080SJSN4 46/// /0703 10113 40170 56008 91100 222// 00112 333 91204 555 11003 22003=
0128997779999992021041012004+39300-075367FM-13+000399999V0200401N003119999999N999999999+01171+99999101721ADDMD1110061+9999OD159900361999SA1+1121REMSYN080SJSN4 46/// /0406 10117 40172 51006 91200 222// 00112 333 91207 555 11006 22007=
0128997779999992021041013004+39300-075367FM-13+000399999V0200601N002119999999N999999999+01191+99999101721ADDMD1610031+9999OD159900211999SA1+1111REMSYN080SJSN4 46/// /0604 10119 40172 56003 91300 222// 00111 333 91204 555 11003 22004=
0128997779999992021041014004+39300-075367FM-13+000399999V0200601N002119999999N999999999+01261+99999101671ADDMD1810031+9999OD159900311999SA1+1111REMSYN080SJSN4 46/// /0604 10126 40167 58003 91400 222// 00111 333 91206 555 11004 22004=
0128997779999992021041015004+39300-075367FM-13+000399999V0201401N003619999999N999999999+01321+99999101681ADDMD1710041+9999OD159900411999SA1+1111REMSYN080SJSN4 46/// /1407 10132 40168 57004 91500 222// 00111 333 91208 555 11007 22008=
0128997779999992021041016004+39300-075367FM-13+000399999V0201401N003119999999N999999999+01391+99999101621ADDMD1810101+9999OD159900311999SA1+1111REMSYN080SJSN4 46/// /1406 10139 40162 58010 91600 222// 00111 333 91206 555 11005 22006=
0128997779999992021041017004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999101511ADDMD1810161+9999OD159900001999SA1+1121REMSYN080SJSN4 46/// /0000 10127 40151 58016 91700 222// 00112 333 91200 555 11000 22000=
0128997779999992021041018004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01191+99999101461ADDMD1610221+9999OD159900001999SA1+1131REMSYN080SJSN4 46/// /0000 10119 40146 56022 91800 222// 00113 333 91200 555 11000 22000=
0128997779999992021041019004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01191+99999101361ADDMD1610261+9999OD159900001999SA1+1141REMSYN080SJSN4 46/// /0000 10119 40136 56026 91900 222// 00114 333 91200 555 11000 22000=
0128997779999992021041020004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01611+99999101241ADDMD1810271+9999OD159900001999SA1+1141REMSYN080SJSN4 46/// /0000 10161 40124 58027 92000 222// 00114 333 91200 555 11000 22000=
0128997779999992021041021004+39300-075367FM-13+000399999V0201401N001519999999N999999999+01631+99999101191ADDMD1610271+9999OD159900461999SA1+1151REMSYN080SJSN4 46/// /1403 10163 40119 56027 92100 222// 00115 333 91209 555 11003 22003=
0128997779999992021041022004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01331+99999101131ADDMD1610231+9999OD159900051999SA1+1171REMSYN080SJSN4 46/// /0000 10133 40113 56023 92200 222// 00117 333 91201 555 11000 22000=
0128997779999992021041023004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01321+99999101061ADDMD1810181+9999OD159900001999SA1+1191REMSYN080SJSN4 46/// /0000 10132 40106 58018 92300 222// 00119 333 91200 555 11000 22000=
0128997779999992021041100004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01321+99999101001ADDMD1710191+9999OD159900001999SA1+1171REMSYN080SJSN4 46/// /0000 10132 40100 57019 90000 222// 00117 333 91200 555 11000 22000=
0128997779999992021041101004+39300-075367FM-13+000399999V0201301N007219999999N999999999+01351+99999100961ADDMD1610171+9999OD159900881999SA1+1151REMSYN080SJSN4 46/// /1314 10135 40096 56017 90100 222// 00115 333 91217 555 11013 22014=
0128997779999992021041102004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01291+99999100931ADDMD1610131+9999OD159900101999SA1+1151REMSYN080SJSN4 46/// /0000 10129 40093 56013 90200 222// 00115 333 91202 555 11000 22000=
0088997779999992021041103004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01211+99999100831ADDMD1810171+9999SA1+1141REMSYN054SJSN4 46/// ///// 10121 40083 58017 90300 222// 00114=
0088997779999992021041104004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01191+99999100841ADDMD1610121+9999SA1+1141REMSYN054SJSN4 46/// ///// 10119 40084 56012 90400 222// 00114=
0088997779999992021041105004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01241+99999100721ADDMD1810211+9999SA1+1141REMSYN054SJSN4 46/// ///// 10124 40072 58021 90500 222// 00114=
0088997779999992021041106004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01281+99999100581ADDMD1810251+9999SA1+1141REMSYN054SJSN4 46/// ///// 10128 40058 58025 90600 222// 00114=
0088997779999992021041107004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01291+99999100481ADDMD1610361+9999SA1+1141REMSYN054SJSN4 46/// ///// 10129 40048 56036 90700 222// 00114=
0088997779999992021041108004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999100481ADDMD1610241+9999SA1+1141REMSYN054SJSN4 46/// ///// 10127 40048 56024 90800 222// 00114=
0088997779999992021041109004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999100401ADDMD1610181+9999SA1+1151REMSYN054SJSN4 46/// ///// 10127 40040 56018 90900 222// 00115=
0088997779999992021041110004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01331+99999100371ADDMD1810111+9999SA1+1161REMSYN054SJSN4 46/// ///// 10133 40037 58011 91000 222// 00116=
0088997779999992021041111004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01401+99999100231ADDMD1810251+9999SA1+1171REMSYN054SJSN4 46/// ///// 10140 40023 58025 91100 222// 00117=
0088997779999992021041112004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01431+99999100181ADDMD1810221+9999SA1+1171REMSYN054SJSN4 46/// ///// 10143 40018 58022 91200 222// 00117=
0088997779999992021041113004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01441+99999100121ADDMD1610251+9999SA1+1161REMSYN054SJSN4 46/// ///// 10144 40012 56025 91300 222// 00116=
0088997779999992021041114004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01361+99999100111ADDMD1610121+9999SA1+1161REMSYN054SJSN4 46/// ///// 10136 40011 56012 91400 222// 00116=
0088997779999992021041115004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01331+99999100031ADDMD1810151+9999SA1+1151REMSYN054SJSN4 46/// ///// 10133 40003 58015 91500 222// 00115=
0088997779999992021041116004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999100011ADDMD1710111+9999SA1+1151REMSYN054SJSN4 46/// ///// 10127 40001 57011 91600 222// 00115=
0088997779999992021041117004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01311+99999100001ADDMD1610111+9999SA1+1161REMSYN054SJSN4 46/// ///// 10131 40000 56011 91700 222// 00116=
0088997779999992021041118004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01391+99999099941ADDMD1810091+9999SA1+1171REMSYN054SJSN4 46/// ///// 10139 49994 58009 91800 222// 00117=
0088997779999992021041119004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01441+99999099931ADDMD1710081+9999SA1+1181REMSYN054SJSN4 46/// ///// 10144 49993 57008 91900 222// 00118=
0088997779999992021041120004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01501+99999099841ADDMD1810161+9999SA1+1191REMSYN054SJSN4 46/// ///// 10150 49984 58016 92000 222// 00119=
0088997779999992021041121004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01601+99999099891ADDMD1510051+9999SA1+1201REMSYN054SJSN4 46/// ///// 10160 49989 55005 92100 222// 00120=
0088997779999992021041122004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01651+99999099851ADDMD1610081+9999SA1+1221REMSYN054SJSN4 46/// ///// 10165 49985 56008 92200 222// 00122=
0088997779999992021041123004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01591+99999099871ADDMD1110031+9999SA1+1251REMSYN054SJSN4 46/// ///// 10159 49987 51003 92300 222// 00125=
0088997779999992021041200004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01531+99999099911ADDMD1510001+9999SA1+1221REMSYN054SJSN4 46/// ///// 10153 49991 55000 90000 222// 00122=
0088997779999992021041201004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01551+99999100001ADDMD1310151+9999SA1+1221REMSYN054SJSN4 46/// ///// 10155 40000 53015 90100 222// 00122=
0088997779999992021041202004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999100071ADDMD1310201+9999SA1+1201REMSYN054SJSN4 46/// ///// 10127 40007 53020 90200 222// 00120=
0088997779999992021041203004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01181+99999100291ADDMD1310381+9999SA1+1191REMSYN054SJSN4 46/// ///// 10118 40029 53038 90300 222// 00119=
0088997779999992021041204004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01121+99999100281ADDMD1110281+9999SA1+1181REMSYN054SJSN4 46/// ///// 10112 40028 51028 90400 222// 00118=
0088997779999992021041205004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01101+99999100191ADDMD1990121+9999SA1+1181REMSYN054SJSN4 46/// ///// 10110 40019 50012 90500 222// 00118=
0088997779999992021041206004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01081+99999100301ADDMD1510001+9999SA1+1181REMSYN054SJSN4 46/// ///// 10108 40030 55000 90600 222// 00118=
0088997779999992021041207004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01051+99999100251ADDMD1610031+9999SA1+1181REMSYN054SJSN4 46/// ///// 10105 40025 56003 90700 222// 00118=
0088997779999992021041208004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01001+99999100341ADDMD1110151+9999SA1+1181REMSYN054SJSN4 46/// ///// 10100 40034 51015 90800 222// 00118=
0088997779999992021041209004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00951+99999100381ADDMD1310081+9999SA1+1191REMSYN054SJSN4 46/// ///// 10095 40038 53008 90900 222// 00119=
0088997779999992021041210004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00931+99999100461ADDMD1110211+9999SA1+1201REMSYN054SJSN4 46/// ///// 10093 40046 51021 91000 222// 00120=
0088997779999992021041211004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00911+99999100531ADDMD1310191+9999SA1+1211REMSYN054SJSN4 46/// ///// 10091 40053 53019 91100 222// 00121=
0088997779999992021041212004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00901+99999100571ADDMD1110191+9999SA1+1211REMSYN054SJSN4 46/// ///// 10090 40057 51019 91200 222// 00121=
0088997779999992021041213004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00851+99999100631ADDMD1110171+9999SA1+1201REMSYN054SJSN4 46/// ///// 10085 40063 51017 91300 222// 00120=
0088997779999992021041214004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00881+99999100711ADDMD1310181+9999SA1+1201REMSYN054SJSN4 46/// ///// 10088 40071 53018 91400 222// 00120=
0088997779999992021041215004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00881+99999100771ADDMD1210201+9999SA1+1201REMSYN054SJSN4 46/// ///// 10088 40077 52020 91500 222// 00120=
0088997779999992021041216004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00911+99999100771ADDMD1110141+9999SA1+1191REMSYN054SJSN4 46/// ///// 10091 40077 51014 91600 222// 00119=
0088997779999992021041217004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00911+99999100821ADDMD1110111+9999SA1+1191REMSYN054SJSN4 46/// ///// 10091 40082 51011 91700 222// 00119=
0088997779999992021041218004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00941+99999100851ADDMD1310081+9999SA1+1191REMSYN054SJSN4 46/// ///// 10094 40085 53008 91800 222// 00119=
0088997779999992021041219004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00921+99999100851ADDMD1110081+9999SA1+1191REMSYN054SJSN4 46/// ///// 10092 40085 51008 91900 222// 00119=
0088997779999992021041220004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00941+99999100911ADDMD1310091+9999SA1+1201REMSYN054SJSN4 46/// ///// 10094 40091 53009 92000 222// 00120=
0088997779999992021041221004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00941+99999100981ADDMD1310131+9999SA1+1191REMSYN054SJSN4 46/// ///// 10094 40098 53013 92100 222// 00119=
0088997779999992021041222004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00901+99999101051ADDMD1310201+9999SA1+1201REMSYN054SJSN4 46/// ///// 10090 40105 53020 92200 222// 00120=
0088997779999992021041223004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00921+99999101131ADDMD1310221+9999SA1+1211REMSYN054SJSN4 46/// ///// 10092 40113 53022 92300 222// 00121=
0088997779999992021041300004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00971+99999101211ADDMD1310231+9999SA1+1211REMSYN054SJSN4 46/// ///// 10097 40121 53023 90000 222// 00121=
0088997779999992021041301004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00961+99999101301ADDMD1310251+9999SA1+1201REMSYN054SJSN4 46/// ///// 10096 40130 53025 90100 222// 00120=
0088997779999992021041302004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00941+99999101331ADDMD1110201+9999SA1+1201REMSYN054SJSN4 46/// ///// 10094 40133 51020 90200 222// 00120=
0088997779999992021041303004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00931+99999101391ADDMD1110181+9999SA1+1201REMSYN054SJSN4 46/// ///// 10093 40139 51018 90300 222// 00120=
0088997779999992021041304004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00901+99999101461ADDMD1310161+9999SA1+1191REMSYN054SJSN4 46/// ///// 10090 40146 53016 90400 222// 00119=
0088997779999992021041305004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00861+99999101481ADDMD1110151+9999SA1+1181REMSYN054SJSN4 46/// ///// 10086 40148 51015 90500 222// 00118=
0088997779999992021041306004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00841+99999101471ADDMD1110081+9999SA1+1181REMSYN054SJSN4 46/// ///// 10084 40147 51008 90600 222// 00118=
0088997779999992021041307004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00831+99999101511ADDMD1310051+9999SA1+1181REMSYN054SJSN4 46/// ///// 10083 40151 53005 90700 222// 00118=
0088997779999992021041308004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00841+99999101531ADDMD1210051+9999SA1+1181REMSYN054SJSN4 46/// ///// 10084 40153 52005 90800 222// 00118=
0088997779999992021041309004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00831+99999101581ADDMD1310111+9999SA1+1181REMSYN054SJSN4 46/// ///// 10083 40158 53011 90900 222// 00118=
0088997779999992021041310004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00841+99999101621ADDMD1310111+9999SA1+1191REMSYN054SJSN4 46/// ///// 10084 40162 53011 91000 222// 00119=
0088997779999992021041311004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00821+99999101701ADDMD1310171+9999SA1+1201REMSYN054SJSN4 46/// ///// 10082 40170 53017 91100 222// 00120=
0088997779999992021041312004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00851+99999101791ADDMD1310211+9999SA1+1211REMSYN054SJSN4 46/// ///// 10085 40179 53021 91200 222// 00121=
0088997779999992021041313004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00891+99999101841ADDMD1110221+9999SA1+1201REMSYN054SJSN4 46/// ///// 10089 40184 51022 91300 222// 00120=
0088997779999992021041314004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00931+99999101911ADDMD1110211+9999SA1+1191REMSYN054SJSN4 46/// ///// 10093 40191 51021 91400 222// 00119=
0088997779999992021041315004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01001+99999101951ADDMD1110161+9999SA1+1191REMSYN054SJSN4 46/// ///// 10100 40195 51016 91500 222// 00119=
0088997779999992021041316004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01091+99999101921ADDMD1990081+9999SA1+1201REMSYN054SJSN4 46/// ///// 10109 40192 50008 91600 222// 00120=
0088997779999992021041317004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01191+99999101901ADDMD1990001+9999SA1+1191REMSYN054SJSN4 46/// ///// 10119 40190 50000 91700 222// 00119=
0088997779999992021041318004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01221+99999101891ADDMD1610061+9999SA1+1201REMSYN054SJSN4 46/// ///// 10122 40189 56006 91800 222// 00120=
0088997779999992021041319004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01261+99999101831ADDMD1810091+9999SA1+1221REMSYN054SJSN4 46/// ///// 10126 40183 58009 91900 222// 00122=
0088997779999992021041320004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01361+99999101811ADDMD1710091+9999SA1+1231REMSYN054SJSN4 46/// ///// 10136 40181 57009 92000 222// 00123=
0088997779999992021041321004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01461+99999101781ADDMD1610111+9999SA1+1241REMSYN054SJSN4 46/// ///// 10146 40178 56011 92100 222// 00124=
0088997779999992021041322004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01651+99999101791ADDMD1710041+9999SA1+1231REMSYN054SJSN4 46/// ///// 10165 40179 57004 92200 222// 00123=
0088997779999992021041323004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01581+99999101811ADDMD1510001+9999SA1+1241REMSYN054SJSN4 46/// ///// 10158 40181 55000 92300 222// 00124=
0088997779999992021041400004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01131+99999101871ADDMD1310091+9999SA1+1271REMSYN054SJSN4 46/// ///// 10113 40187 53009 90000 222// 00127=
0088997779999992021041401004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01091+99999101911ADDMD1310121+9999SA1+1251REMSYN054SJSN4 46/// ///// 10109 40191 53012 90100 222// 00125=
0088997779999992021041402004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01111+99999101931ADDMD1110121+9999SA1+1231REMSYN054SJSN4 46/// ///// 10111 40193 51012 90200 222// 00123=
0088997779999992021041403004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01011+99999101971ADDMD1210101+9999SA1+1221REMSYN054SJSN4 46/// ///// 10101 40197 52010 90300 222// 00122=
0088997779999992021041404004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01001+99999101961ADDMD1210051+9999SA1+1231REMSYN054SJSN4 46/// ///// 10100 40196 52005 90400 222// 00123=
0088997779999992021041405004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01001+99999101961ADDMD1110031+9999SA1+1211REMSYN054SJSN4 46/// ///// 10100 40196 51003 90500 222// 00121=
0088997779999992021041406004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00991+99999101951ADDMD1410001+9999SA1+1211REMSYN054SJSN4 46/// ///// 10099 40195 54000 90600 222// 00121=
0088997779999992021041407004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00981+99999101931ADDMD1710031+9999SA1+1201REMSYN054SJSN4 46/// ///// 10098 40193 57003 90700 222// 00120=
0088997779999992021041408004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00971+99999101911ADDMD1710051+9999SA1+1211REMSYN054SJSN4 46/// ///// 10097 40191 57005 90800 222// 00121=
0088997779999992021041409004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00991+99999101911ADDMD1710041+9999SA1+1211REMSYN054SJSN4 46/// ///// 10099 40191 57004 90900 222// 00121=
0088997779999992021041410004+39300-075367FM-13+000399999V0209999C000019999999N999999999+00961+99999101951ADDMD1510001+9999SA1+1211REMSYN054SJSN4 46/// ///// 10096 40195 55000 91000 222// 00121=
0088997779999992021041411004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01021+99999102001ADDMD1310091+9999SA1+1221REMSYN054SJSN4 46/// ///// 10102 40200 53009 91100 222// 00122=
0088997779999992021041412004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01021+99999102021ADDMD1110111+9999SA1+1231REMSYN054SJSN4 46/// ///// 10102 40202 51011 91200 222// 00123=
0088997779999992021041413004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01141+99999101961ADDMD1990001+9999SA1+1251REMSYN054SJSN4 46/// ///// 10114 40196 50000 91300 222// 00125=
0088997779999992021041414004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01181+99999101921ADDMD1810081+9999SA1+1251REMSYN054SJSN4 46/// ///// 10118 40192 58008 91400 222// 00125=
0088997779999992021041415004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01291+99999101881ADDMD1610141+9999SA1+1231REMSYN054SJSN4 46/// ///// 10129 40188 56014 91500 222// 00123=
0088997779999992021041416004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01351+99999101861ADDMD1610101+9999SA1+1231REMSYN054SJSN4 46/// ///// 10135 40186 56010 91600 222// 00123=
0088997779999992021041417004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01321+99999101851ADDMD1610071+9999SA1+1241REMSYN054SJSN4 46/// ///// 10132 40185 56007 91700 222// 00124=
0088997779999992021041418004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01591+99999101821ADDMD1810061+9999SA1+1231REMSYN054SJSN4 46/// ///// 10159 40182 58006 91800 222// 00123=
0088997779999992021041419004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01561+99999101721ADDMD1810141+9999SA1+1231REMSYN054SJSN4 46/// ///// 10156 40172 58014 91900 222// 00123=
0088997779999992021041420004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01491+99999101621ADDMD1810231+9999SA1+1231REMSYN054SJSN4 46/// ///// 10149 40162 58023 92000 222// 00123=
0088997779999992021041421004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01441+99999101531ADDMD1610291+9999SA1+1241REMSYN054SJSN4 46/// ///// 10144 40153 56029 92100 222// 00124=
0088997779999992021041422004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01381+99999101511ADDMD1610211+9999SA1+1251REMSYN054SJSN4 46/// ///// 10138 40151 56021 92200 222// 00125=
0088997779999992021041423004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01351+99999101491ADDMD1610131+9999SA1+1261REMSYN054SJSN4 46/// ///// 10135 40149 56013 92300 222// 00126=
0088997779999992021041500004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01311+99999101511ADDMD1410001+9999SA1+1271REMSYN054SJSN4 46/// ///// 10131 40151 54000 90000 222// 00127=
0088997779999992021041501004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01291+99999101491ADDMD1410001+9999SA1+1271REMSYN054SJSN4 46/// ///// 10129 40149 54000 90100 222// 00127=
0088997779999992021041502004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01271+99999101411ADDMD1810081+9999SA1+1251REMSYN054SJSN4 46/// ///// 10127 40141 58008 90200 222// 00125=
0088997779999992021041503004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01261+99999101341ADDMD1810171+9999SA1+1241REMSYN054SJSN4 46/// ///// 10126 40134 58017 90300 222// 00124=
0088997779999992021041504004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01261+99999101251ADDMD1810241+9999SA1+1241REMSYN054SJSN4 46/// ///// 10126 40125 58024 90400 222// 00124=
0088997779999992021041505004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01201+99999101221ADDMD1610191+9999SA1+1231REMSYN054SJSN4 46/// ///// 10120 40122 56019 90500 222// 00123=
0088997779999992021041506004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01191+99999101141ADDMD1610201+9999SA1+1231REMSYN054SJSN4 46/// ///// 10119 40114 56020 90600 222// 00123=
0088997779999992021041507004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01201+99999101031ADDMD1810221+9999SA1+1231REMSYN054SJSN4 46/// ///// 10120 40103 58022 90700 222// 00123=
0088997779999992021041508004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01201+99999100971ADDMD1610251+9999SA1+1231REMSYN054SJSN4 46/// ///// 10120 40097 56025 90800 222// 00123=
0088997779999992021041509004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01201+99999100931ADDMD1610211+9999SA1+1231REMSYN054SJSN4 46/// ///// 10120 40093 56021 90900 222// 00123=
0088997779999992021041510004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01201+99999100861ADDMD1810171+9999SA1+1231REMSYN054SJSN4 46/// ///// 10120 40086 58017 91000 222// 00123=
0088997779999992021041511004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01231+99999100901ADDMD1510071+9999SA1+1241REMSYN054SJSN4 46/// ///// 10123 40090 55007 91100 222// 00124=
0088997779999992021041512004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01231+99999100901ADDMD1610031+9999SA1+1241REMSYN054SJSN4 46/// ///// 10123 40090 56003 91200 222// 00124=
0088997779999992021041513004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01221+99999100871ADDMD1990001+9999SA1+1281REMSYN054SJSN4 46/// ///// 10122 40087 50000 91300 222// 00128=
0088997779999992021041514004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01221+99999100851ADDMD1710051+9999SA1+1291REMSYN054SJSN4 46/// ///// 10122 40085 57005 91400 222// 00129=
0088997779999992021041515004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01241+99999100771ADDMD1810131+9999SA1+1251REMSYN054SJSN4 46/// ///// 10124 40077 58013 91500 222// 00125=
0088997779999992021041516004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01301+99999100691ADDMD1810181+9999SA1+1241REMSYN054SJSN4 46/// ///// 10130 40069 58018 91600 222// 00124=
0088997779999992021041517004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01251+99999100601ADDMD1810251+9999SA1+1241REMSYN054SJSN4 46/// ///// 10125 40060 58025 91700 222// 00124=
0088997779999992021041518004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01291+99999100541ADDMD1610231+9999SA1+1241REMSYN054SJSN4 46/// ///// 10129 40054 56023 91800 222// 00124=
0088997779999992021041519004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01541+99999100461ADDMD1610231+9999SA1+1241REMSYN054SJSN4 46/// ///// 10154 40046 56023 91900 222// 00124=
0088997779999992021041520004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01571+99999100381ADDMD1810221+9999SA1+1241REMSYN054SJSN4 46/// ///// 10157 40038 58022 92000 222// 00124=
0088997779999992021041521004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01531+99999100411ADDMD1510131+9999SA1+1261REMSYN054SJSN4 46/// ///// 10153 40041 55013 92100 222// 00126=
0088997779999992021041522004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01521+99999100461ADDMD1510001+9999SA1+1271REMSYN054SJSN4 46/// ///// 10152 40046 55000 92200 222// 00127=
0088997779999992021041523004+39300-075367FM-13+000399999V0209999C000019999999N999999999+01491+99999100511ADDMD1310131+9999SA1+1271REMSYN054SJSN4 46/// ///// 10149 40051 53013 92300 222// 00127=
