0108997743999992023012004004+40650-074067FM-13+007299999V0200401N004119999999N999999999+00571+99999100121ADDMD1610261+9999OD159900461999REMSYN068ROBN4 46/// /0408 10057 40012 56026 90400 333 91209 555 11008 22008=
0108997743999992023012005004+40650-074067FM-13+007299999V0203201N003119999999N999999999+00491+99999100131ADDMD1810031+9999OD159900461999REMSYN068ROBN4 46/// /3206 10049 40013 58003 90500 333 91209 555 11005 22006=
0108997743999992023012006004+40650-074067FM-13+007299999V0203501N003619999999N999999999+00511+99999100111ADDMD1610161+9999OD159900411999REMSYN068ROBN4 46/// /3507 10051 40011 56016 90600 333 91208 555 11006 22007=
0108997743999992023012007004+40650-074067FM-13+007299999V0203401N001019999999N999999999+00551+99999100221ADDMD1310101+9999OD159900151999REMSYN068ROBN4 46/// /3402 10055 40022 53010 90700 333 91203 555 11002 22002=
0108997743999992023012008004+40650-074067FM-13+007299999V0203201N003119999999N999999999+00521+99999100221ADDMD1210091+9999OD159900411999REMSYN068ROBN4 46/// /3206 10052 40022 52009 90800 333 91208 555 11006 22006=
0108997743999992023012009004+40650-074067FM-13+007299999V0203001N003119999999N999999999+00521+99999100261ADDMD1110151+9999OD159900361999REMSYN068ROBN4 46/// /3006 10052 40026 51015 90900 333 91207 555 11005 22006=
0108997743999992023012010004+40650-074067FM-13+007299999V0202901N003119999999N999999999+00501+99999100251ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /2906 10050 40025 52003 91000 333 91207 555 11006 22006=
0108997743999992023012011004+40650-074067FM-13+007299999V0202701N003619999999N999999999+00461+99999100271ADDMD1110051+9999OD159900511999REMSYN068ROBN4 46/// /2707 10046 40027 51005 91100 333 91210 555 11006 22007=
0088997743999992023012012004+40650-074067FM-13+007299999V0202801N004119999999N999999999+00511+99999100281ADDOD159900461999REMSYN062ROBN4 46/// /2808 10051 40028 91148 333 91209 555 11007 22008=
0108997743999992023012013004+40650-074067FM-13+007299999V0203001N007719999999N999999999+00691+99999100301ADDMD1210051+9999OD159901031999REMSYN068ROBN4 46/// /3015 10069 40030 52005 91300 333 91220 555 11014 22015=
0108997743999992023012014004+40650-074067FM-13+007299999V0202801N008819999999N999999999+00691+99999100341ADDMD1310071+9999OD159900981999REMSYN068ROBN4 46/// /2817 10069 40034 53007 91400 333 91219 555 11015 22016=
0108997743999992023012015004+40650-074067FM-13+007299999V0202801N009819999999N999999999+00771+99999100391ADDMD1310111+9999OD159901241999REMSYN068ROBN4 46/// /2819 10077 40039 53011 91500 333 91224 555 11017 22019=
0088997743999992023012016004+40650-074067FM-13+007299999V0202901N009819999999N999999999+00831+99999100391ADDOD159901491999REMSYN062ROBN4 46/// /2919 10083 40039 91542 333 91229 555 11018 22019=
0108997743999992023012017004+40650-074067FM-13+007299999V0203001N011319999999N999999999+00861+99999100371ADDMD1210031+9999OD159901601999REMSYN068ROBN4 46/// /3022 10086 40037 52003 91700 333 91231 555 11020 22022=
0108997743999992023012018004+40650-074067FM-13+007299999V0202901N011819999999N999999999+00801+99999100411ADDMD1410001+9999OD159901491999REMSYN068ROBN4 46/// /2923 10080 40041 54000 91800 333 91229 555 11021 22023=
0088997743999992023012019004+40650-074067FM-13+007299999V0202901N011819999999N999999999+00791+99999100461ADDOD159901601999REMSYN062ROBN4 46/// /2923 10079 40046 91836 333 91231 555 11021 22023=
0108997743999992023012020004+40650-074067FM-13+007299999V0202901N011819999999N999999999+00821+99999100551ADDMD1210181+9999OD159901541999REMSYN068ROBN4 46/// /2923 10082 40055 52018 92000 333 91230 555 11021 22023=
0108997743999992023012021004+40650-074067FM-13+007299999V0202901N013919999999N999999999+00821+99999100651ADDMD1210241+9999OD159901541999REMSYN068ROBN4 46/// /2927 10082 40065 52024 92100 333 91230 555 11025 22027=
0088997743999992023012022004+40650-074067FM-13+007299999V0203001N011319999999N999999999+00811+99999100741ADDOD159901491999REMSYN062ROBN4 46/// /3022 10081 40074 92136 333 91229 555 11020 22021=
0108997743999992023012023004+40650-074067FM-13+007299999V0202901N007219999999N999999999+00751+99999100901ADDMD1310351+9999OD159900931999REMSYN068ROBN4 46/// /2914 10075 40090 53035 92300 333 91218 555 11013 22014=
0108997743999992023012100004+40650-074067FM-13+007299999V0202801N007719999999N999999999+00711+99999101011ADDMD1110361+9999OD159900931999REMSYN068ROBN4 46/// /2815 10071 40101 51036 90000 333 91218 555 11014 22015=
0108997743999992023012101004+40650-074067FM-13+007299999V0202801N007719999999N999999999+00661+99999101071ADDMD1110281+9999OD159900981999REMSYN068ROBN4 46/// /2815 10066 40107 51028 90100 333 91219 555 11014 22015=
0108997743999992023012102004+40650-074067FM-13+007299999V0202801N007219999999N999999999+00621+99999101141ADDMD1110241+9999OD159900881999REMSYN068ROBN4 46/// /2814 10062 40114 51024 90200 333 91217 555 11013 22014=
0108997743999992023012103004+40650-074067FM-13+007299999V0202801N006719999999N999999999+00601+99999101211ADDMD1310201+9999OD159900821999REMSYN068ROBN4 46/// /2813 10060 40121 53020 90300 333 91216 555 11012 22013=
0108997743999992023012104004+40650-074067FM-13+007299999V0202901N006719999999N999999999+00581+99999101281ADDMD1210211+9999OD159900881999REMSYN068ROBN4 46/// /2913 10058 40128 52021 90400 333 91217 555 11012 22013=
0108997743999992023012105004+40650-074067FM-13+007299999V0202901N006219999999N999999999+00551+99999101321ADDMD1110181+9999OD159900881999REMSYN068ROBN4 46/// /2912 10055 40132 51018 90500 333 91217 555 11011 22012=
0108997743999992023012106004+40650-074067FM-13+007299999V0203501N003619999999N999999999+00501+99999101361ADDMD1110151+9999OD159900621999REMSYN068ROBN4 46/// /3507 10050 40136 51015 90600 333 91212 555 11006 22007=
0108997743999992023012107004+40650-074067FM-13+007299999V0203301N003619999999N999999999+00501+99999101411ADDMD1310131+9999OD159900511999REMSYN068ROBN4 46/// /3307 10050 40141 53013 90700 333 91210 555 11007 22007=
0108997743999992023012108004+40650-074067FM-13+007299999V0203301N006219999999N999999999+00471+99999101471ADDMD1310151+9999OD159900821999REMSYN068ROBN4 46/// /3312 10047 40147 53015 90800 333 91216 555 11011 22012=
0108997743999992023012109004+40650-074067FM-13+007299999V0203201N006219999999N999999999+00451+99999101531ADDMD1310171+9999OD159900931999REMSYN068ROBN4 46/// /3212 10045 40153 53017 90900 333 91218 555 11011 22012=
0108997743999992023012110004+40650-074067FM-13+007299999V0203301N007219999999N999999999+00371+99999101611ADDMD1310201+9999OD159901131999REMSYN068ROBN4 46/// /3314 10037 40161 53020 91000 333 91222 555 11013 22014=
0108997743999992023012111004+40650-074067FM-13+007299999V0203201N007719999999N999999999+00361+99999101701ADDMD1310231+9999OD159900931999REMSYN068ROBN4 46/// /3215 10036 40170 53023 91100 333 91218 555 11014 22015=
0108997743999992023012112004+40650-074067FM-13+007299999V0203301N005119999999N999999999+00351+99999101821ADDMD1310291+9999OD159900721999REMSYN068ROBN4 46/// /3310 10035 40182 53029 91200 333 91214 555 11009 22010=
0108997743999992023012113004+40650-074067FM-13+007299999V0203301N006719999999N999999999+00341+99999101911ADDMD1210301+9999OD159900981999REMSYN068ROBN4 46/// /3313 10034 40191 52030 91300 333 91219 555 11012 22013=
0108997743999992023012114004+40650-074067FM-13+007299999V0203401N007219999999N999999999+00331+99999102011ADDMD1110311+9999OD159900931999REMSYN068ROBN4 46/// /3414 10033 40201 51031 91400 333 91218 555 11013 22014=
0108997743999992023012115004+40650-074067FM-13+007299999V0203301N005719999999N999999999+00341+99999102101ADDMD1210281+9999OD159900821999REMSYN068ROBN4 46/// /3311 10034 40210 52028 91500 333 91216 555 11010 22011=
0108997743999992023012116004+40650-074067FM-13+007299999V0203501N005719999999N999999999+00351+99999102121ADDMD1110211+9999OD159900721999REMSYN068ROBN4 46/// /3511 10035 40212 51021 91600 333 91214 555 11010 22011=
0088997743999992023012117004+40650-074067FM-13+007299999V0203401N005719999999N999999999+00401+99999102121ADDOD159900721999REMSYN062ROBN4 46/// /3411 10040 40212 91636 333 91214 555 11010 22010=
0108997743999992023012118004+40650-074067FM-13+007299999V0203601N005119999999N999999999+00421+99999102061ADDMD1710041+9999OD159900671999REMSYN068ROBN4 46/// /3610 10042 40206 57004 91800 333 91213 555 11009 22010=
0108997743999992023012119004+40650-074067FM-13+007299999V0203401N005719999999N999999999+00421+99999102061ADDMD1710061+9999OD159900671999REMSYN068ROBN4 46/// /3411 10042 40206 57006 91900 333 91213 555 11010 22011=
0088997743999992023012120004+40650-074067FM-13+007299999V0203301N004619999999N999999999+00411+99999102111ADDOD159900621999REMSYN062ROBN4 46/// /3309 10041 40211 91942 333 91212 555 11008 22009=
0108997743999992023012121004+40650-074067FM-13+007299999V0200301N002119999999N999999999+00391+99999102161ADDMD1310101+9999OD159900261999REMSYN068ROBN4 46/// /0304 10039 40216 53010 92100 333 91205 555 11003 22004=
0108997743999992023012123004+40650-074067FM-13+007299999V0203101N003619999999N999999999+00351+99999102281ADDMD1310151+9999OD159900511999REMSYN068ROBN4 46/// /3107 10035 40228 53015 92300 333 91210 555 11007 22007=
0108997743999992023012200004+40650-074067FM-13+007299999V0203001N004619999999N999999999+00341+99999102321ADDMD1110161+9999OD159900511999REMSYN068ROBN4 46/// /3009 10034 40232 51016 90000 333 91210 555 11008 22009=
0108997743999992023012201004+40650-074067FM-13+007299999V0203201N004119999999N999999999+00321+99999102361ADDMD1210121+9999OD159900571999REMSYN068ROBN4 46/// /3208 10032 40236 52012 90100 333 91211 555 11008 22008=
0108997743999992023012202004+40650-074067FM-13+007299999V0203001N003119999999N999999999+00301+99999102361ADDMD1110081+9999OD159900411999REMSYN068ROBN4 46/// /3006 10030 40236 51008 90200 333 91208 555 11006 22006=
0108997743999992023012203004+40650-074067FM-13+007299999V0202901N002619999999N999999999+00301+99999102381ADDMD1110061+9999OD159900311999REMSYN068ROBN4 46/// /2905 10030 40238 51006 90300 333 91206 555 11005 22005=
0108997743999992023012204004+40650-074067FM-13+007299999V0200101N003119999999N999999999+00281+99999102331ADDMD1810031+9999OD159900361999REMSYN068ROBN4 46/// /0106 10028 40233 58003 90400 333 91207 555 11005 22006=
0108997743999992023012205004+40650-074067FM-13+007299999V0202001N001019999999N999999999+00291+99999102331ADDMD1710031+9999OD159900151999REMSYN068ROBN4 46/// /2002 10029 40233 57003 90500 333 91203 555 11001 22002=
0108997743999992023012206004+40650-074067FM-13+007299999V0202101N002619999999N999999999+00271+99999102301ADDMD1610081+9999OD159900361999REMSYN068ROBN4 46/// /2105 10027 40230 56008 90600 333 91207 555 11005 22005=
0108997743999992023012207004+40650-074067FM-13+007299999V0202401N002119999999N999999999+00271+99999102361ADDMD1310031+9999OD159900261999REMSYN068ROBN4 46/// /2404 10027 40236 53003 90700 333 91205 555 11004 22004=
0108997743999992023012208004+40650-074067FM-13+007299999V0202601N004119999999N999999999+00281+99999102381ADDMD1310051+9999OD159900621999REMSYN068ROBN4 46/// /2608 10028 40238 53005 90800 333 91212 555 11007 22008=
0108997743999992023012209004+40650-074067FM-13+007299999V0202301N002119999999N999999999+00261+99999102301ADDMD1990001+9999OD159900311999REMSYN068ROBN4 46/// /2304 10026 40230 50000 90900 333 91206 555 11004 22004=
0108997743999992023012210004+40650-074067FM-13+007299999V0202201N002119999999N999999999+00281+99999102271ADDMD1810091+9999OD159900261999REMSYN068ROBN4 46/// /2204 10028 40227 58009 91000 333 91205 555 11004 22004=
0108997743999992023012211004+40650-074067FM-13+007299999V0202201N002619999999N999999999+00291+99999102281ADDMD1610101+9999OD159900311999REMSYN068ROBN4 46/// /2205 10029 40228 56010 91100 333 91206 555 11005 22005=
0108997743999992023012212004+40650-074067FM-13+007299999V0202101N003119999999N999999999+00311+99999102241ADDMD1810061+9999OD159900361999REMSYN068ROBN4 46/// /2106 10031 40224 58006 91200 333 91207 555 11005 22006=
0108997743999992023012213004+40650-074067FM-13+007299999V0202101N004619999999N999999999+00311+99999102211ADDMD1810061+9999OD159900621999REMSYN068ROBN4 46/// /2109 10031 40221 58006 91300 333 91212 555 11008 22009=
0108997743999992023012214004+40650-074067FM-13+007299999V0201801N004619999999N999999999+00331+99999102261ADDMD1510001+9999OD159900511999REMSYN068ROBN4 46/// /1809 10033 40226 55000 91400 333 91210 555 11009 22009=
0108997743999992023012215004+40650-074067FM-13+007299999V0201901N002119999999N999999999+00361+99999102181ADDMD1810061+9999OD159900461999REMSYN068ROBN4 46/// /1904 10036 40218 58006 91500 333 91209 555 11003 22004=
0108997743999992023012216004+40650-074067FM-13+007299999V0202001N004119999999N999999999+00391+99999102061ADDMD1810151+9999OD159900511999REMSYN068ROBN4 46/// /2008 10039 40206 58015 91600 333 91210 555 11007 22008=
0108997743999992023012217004+40650-074067FM-13+007299999V0202001N003619999999N999999999+00401+99999101981ADDMD1710281+9999OD159900571999REMSYN068ROBN4 46/// /2007 10040 40198 57028 91700 333 91211 555 11006 22007=
0108997743999992023012218004+40650-074067FM-13+007299999V0201801N003619999999N999999999+00401+99999101881ADDMD1610301+9999OD159900511999REMSYN068ROBN4 46/// /1807 10040 40188 56030 91800 333 91210 555 11007 22007=
0108997743999992023012219004+40650-074067FM-13+007299999V0201601N003119999999N999999999+00411+99999101791ADDMD1810271+9999OD159900411999REMSYN068ROBN4 46/// /1606 10041 40179 58027 91900 333 91208 555 11006 22006=
0108997743999992023012220004+40650-074067FM-13+007299999V0201601N003119999999N999999999+00451+99999101731ADDMD1610251+9999OD159900461999REMSYN068ROBN4 46/// /1606 10045 40173 56025 92000 333 91209 555 11006 22006=
0108997743999992023012221004+40650-074067FM-13+007299999V0201701N004619999999N999999999+00461+99999101661ADDMD1610221+9999OD159900621999REMSYN068ROBN4 46/// /1709 10046 40166 56022 92100 333 91212 555 11008 22009=
0108997743999992023012222004+40650-074067FM-13+007299999V0201401N004119999999N999999999+00441+99999101531ADDMD1810261+9999OD159900461999REMSYN068ROBN4 46/// /1408 10044 40153 58026 92200 333 91209 555 11007 22008=
0108997743999992023012223004+40650-074067FM-13+007299999V0201001N003619999999N999999999+00371+99999101391ADDMD1810341+9999OD159900461999REMSYN068ROBN4 46/// /1007 10037 40139 58034 92300 333 91209 555 11007 22007=
0108997743999992023012300004+40650-074067FM-13+007299999V0200201N002619999999N999999999+00371+99999101451ADDMD1510211+9999OD159900261999REMSYN068ROBN4 46/// /0205 10037 40145 55021 90000 333 91205 555 11004 22005=
0108997743999992023012301004+40650-074067FM-13+007299999V0200201N004119999999N999999999+00371+99999101301ADDMD1810231+9999OD159900511999REMSYN068ROBN4 46/// /0208 10037 40130 58023 90100 333 91210 555 11007 22008=
0108997743999992023012302004+40650-074067FM-13+007299999V0200601N005719999999N999999999+00371+99999101081ADDMD1810311+9999OD159900621999REMSYN068ROBN4 46/// /0611 10037 40108 58031 90200 333 91212 555 11010 22011=
0108997743999992023012303004+40650-074067FM-13+007299999V0203601N003119999999N999999999+00381+99999100961ADDMD1610491+9999OD159900511999REMSYN068ROBN4 46/// /3606 10038 40096 56049 90300 333 91210 555 11006 22006=
0108997743999992023012304004+40650-074067FM-13+007299999V0200201N005119999999N999999999+00361+99999100751ADDMD1610551+9999OD159900621999REMSYN068ROBN4 46/// /0210 10036 40075 56055 90400 333 91212 555 11009 22010=
0108997743999992023012305004+40650-074067FM-13+007299999V0200101N005719999999N999999999+00351+99999100581ADDMD1810501+9999OD159900671999REMSYN068ROBN4 46/// /0111 10035 40058 58050 90500 333 91213 555 11010 22011=
0108997743999992023012306004+40650-074067FM-13+007299999V0200101N006719999999N999999999+00351+99999100351ADDMD1810611+9999OD159900771999REMSYN068ROBN4 46/// /0113 10035 40035 58061 90600 333 91215 555 11012 22013=
0108997743999992023012307004+40650-074067FM-13+007299999V0203601N008819999999N999999999+00321+99999100241ADDMD1610511+9999OD159900981999REMSYN068ROBN4 46/// /3617 10032 40024 56051 90700 333 91219 555 11015 22016=
0088997743999992023012308004+40650-074067FM-13+007299999V0200101N006719999999N999999999+00311+99999100071ADDOD159900881999REMSYN062ROBN4 46/// /0113 10031 40007 90742 333 91217 555 11012 22013=
0108997743999992023012309004+40650-074067FM-13+007299999V0203601N006719999999N999999999+00361+99999100011ADDMD1610341+9999OD159900771999REMSYN068ROBN4 46/// /3613 10036 40001 56034 90900 333 91215 555 11012 22013=
0108997743999992023012310004+40650-074067FM-13+007299999V0203401N004119999999N999999999+00381+99999100041ADDMD1510201+9999OD159900671999REMSYN068ROBN4 46/// /3408 10038 40004 55020 91000 333 91213 555 11008 22008=
0108997743999992023012311004+40650-074067FM-13+007299999V0203601N007219999999N999999999+00351+99999099911ADDMD1810201+9999OD159900881999REMSYN068ROBN4 46/// /3614 10035 49991 58020 91100 333 91217 555 11013 22014=
0108997743999992023012312004+40650-074067FM-13+007299999V0203601N004619999999N999999999+00381+99999099961ADDMD1510051+9999OD159900821999REMSYN068ROBN4 46/// /3609 10038 49996 55005 91200 333 91216 555 11009 22009=
0108997743999992023012313004+40650-074067FM-13+007299999V0203601N003119999999N999999999+00401+99999100001ADDMD1510041+9999OD159900511999REMSYN068ROBN4 46/// /3606 10040 40000 55004 91300 333 91210 555 11006 22006=
0108997743999992023012314004+40650-074067FM-13+007299999V0203301N002619999999N999999999+00421+99999100061ADDMD1310151+9999OD159900461999REMSYN068ROBN4 46/// /3305 10042 40006 53015 91400 333 91209 555 11005 22005=
0108997743999992023012315004+40650-074067FM-13+007299999V0203201N005119999999N999999999+00381+99999100091ADDMD1110131+9999OD159900721999REMSYN068ROBN4 46/// /3210 10038 40009 51013 91500 333 91214 555 11009 22010=
0108997743999992023012316004+40650-074067FM-13+007299999V0203301N005719999999N999999999+00331+99999100091ADDMD1110091+9999OD159900671999REMSYN068ROBN4 46/// /3311 10033 40009 51009 91600 333 91213 555 11010 22011=
0108997743999992023012317004+40650-074067FM-13+007299999V0203001N007219999999N999999999+00351+99999100051ADDMD1990001+9999OD159900821999REMSYN068ROBN4 46/// /3014 10035 40005 50000 91700 333 91216 555 11013 22014=
0108997743999992023012318004+40650-074067FM-13+007299999V0203101N009319999999N999999999+00301+99999100081ADDMD1510001+9999OD159901181999REMSYN068ROBN4 46/// /3118 10030 40008 55000 91800 333 91223 555 11016 22017=
0108997743999992023012319004+40650-074067FM-13+007299999V0203201N008219999999N999999999+00291+99999100171ADDMD1310081+9999OD159901131999REMSYN068ROBN4 46/// /3216 10029 40017 53008 91900 333 91222 555 11015 22016=
0088997743999992023012320004+40650-074067FM-13+007299999V0203101N009819999999N999999999+00361+99999100281ADDOD159901241999REMSYN062ROBN4 46/// /3119 10036 40028 91942 333 91224 555 11017 22018=
0108997743999992023012321004+40650-074067FM-13+007299999V0203101N009819999999N999999999+00361+99999100461ADDMD1210381+9999OD159901181999REMSYN068ROBN4 46/// /3119 10036 40046 52038 92100 333 91223 555 11017 22019=
0108997743999992023012322004+40650-074067FM-13+007299999V0203201N009819999999N999999999+00431+99999100591ADDMD1210421+9999OD159901491999REMSYN068ROBN4 46/// /3219 10043 40059 52042 92200 333 91229 555 11017 22018=
0088997743999992023012323004+40650-074067FM-13+007299999V0203101N009319999999N999999999+00411+99999100721ADDOD159901291999REMSYN062ROBN4 46/// /3118 10041 40072 92248 333 91225 555 11017 22018=
0108997743999992023012400004+40650-074067FM-13+007299999V0203301N008819999999N999999999+00331+99999100961ADDMD1310501+9999OD159901241999REMSYN068ROBN4 46/// /3317 10033 40096 53050 90000 333 91224 555 11016 22017=
0108997743999992023012401004+40650-074067FM-13+007299999V0203201N009319999999N999999999+00281+99999101101ADDMD1110511+9999OD159901241999REMSYN068ROBN4 46/// /3218 10028 40110 51051 90100 333 91224 555 11017 22018=
0108997743999992023012402004+40650-074067FM-13+007299999V0203201N010319999999N999999999+00251+99999101241ADDMD1110481+9999OD159901341999REMSYN068ROBN4 46/// /3220 10025 40124 51048 90200 333 91226 555 11018 22020=
0108997743999992023012403004+40650-074067FM-13+007299999V0203201N010819999999N999999999+00251+99999101331ADDMD1110371+9999OD159901491999REMSYN068ROBN4 46/// /3221 10025 40133 51037 90300 333 91229 555 11019 22021=
0108997743999992023012404004+40650-074067FM-13+007299999V0203201N007719999999N999999999+00261+99999101451ADDMD1110351+9999OD159900981999REMSYN068ROBN4 46/// /3215 10026 40145 51035 90400 333 91219 555 11014 22015=
0108997743999992023012405004+40650-074067FM-13+007299999V0203201N010319999999N999999999+00241+99999101511ADDMD1110271+9999OD159901391999REMSYN068ROBN4 46/// /3220 10024 40151 51027 90500 333 91227 555 11018 22020=
0108997743999992023012406004+40650-074067FM-13+007299999V0203101N008219999999N999999999+00261+99999101531ADDMD1110201+9999OD159901081999REMSYN068ROBN4 46/// /3116 10026 40153 51020 90600 333 91221 555 11015 22016=
0108997743999992023012407004+40650-074067FM-13+007299999V0202801N006719999999N999999999+00251+99999101621ADDMD1310171+9999OD159900821999REMSYN068ROBN4 46/// /2813 10025 40162 53017 90700 333 91216 555 11012 22013=
0108997743999992023012408004+40650-074067FM-13+007299999V0202701N006219999999N999999999+00271+99999101671ADDMD1310161+9999OD159900721999REMSYN068ROBN4 46/// /2712 10027 40167 53016 90800 333 91214 555 11011 22012=
0108997743999992023012409004+40650-074067FM-13+007299999V0202801N005719999999N999999999+00271+99999101711ADDMD1110181+9999OD159900771999REMSYN068ROBN4 46/// /2811 10027 40171 51018 90900 333 91215 555 11010 22011=
0108997743999992023012410004+40650-074067FM-13+007299999V0202701N006219999999N999999999+00271+99999101711ADDMD1110091+9999OD159900771999REMSYN068ROBN4 46/// /2712 10027 40171 51009 91000 333 91215 555 11011 22011=
0108997743999992023012411004+40650-074067FM-13+007299999V0202601N004619999999N999999999+00251+99999101791ADDMD1310121+9999OD159900571999REMSYN068ROBN4 46/// /2609 10025 40179 53012 91100 333 91211 555 11009 22009=
0108997743999992023012412004+40650-074067FM-13+007299999V0202801N006219999999N999999999+00251+99999101851ADDMD1310141+9999OD159900821999REMSYN068ROBN4 46/// /2812 10025 40185 53014 91200 333 91216 555 11011 22012=
0108997743999992023012413004+40650-074067FM-13+007299999V0202801N006219999999N999999999+00271+99999101881ADDMD1110171+9999OD159900721999REMSYN068ROBN4 46/// /2812 10027 40188 51017 91300 333 91214 555 11011 22011=
0108997743999992023012414004+40650-074067FM-13+007299999V0202701N006219999999N999999999+00291+99999101961ADDMD1310171+9999OD159900771999REMSYN068ROBN4 46/// /2712 10029 40196 53017 91400 333 91215 555 11011 22012=
0108997743999992023012415004+40650-074067FM-13+007299999V0202801N008219999999N999999999+00351+99999102011ADDMD1310161+9999OD159901131999REMSYN068ROBN4 46/// /2816 10035 40201 53016 91500 333 91222 555 11015 22016=
0108997743999992023012416004+40650-074067FM-13+007299999V0202801N007219999999N999999999+00461+99999101961ADDMD1990081+9999OD159900981999REMSYN068ROBN4 46/// /2814 10046 40196 50008 91600 333 91219 555 11013 22014=
0108997743999992023012417004+40650-074067FM-13+007299999V0202901N007719999999N999999999+00601+99999101921ADDMD1810041+9999OD159900931999REMSYN068ROBN4 46/// /2915 10060 40192 58004 91700 333 91218 555 11014 22015=
0108997743999992023012418004+40650-074067FM-13+007299999V0202901N010819999999N999999999+00651+99999101911ADDMD1610101+9999OD159901291999REMSYN068ROBN4 46/// /2921 10065 40191 56010 91800 333 91225 555 11019 22021=
0088997743999992023012419004+40650-074067FM-13+007299999V0203101N009319999999N999999999+00741+99999101921ADDOD159901131999REMSYN062ROBN4 46/// /3118 10074 40192 91848 333 91222 555 11017 22018=
0108997743999992023012420004+40650-074067FM-13+007299999V0203201N008819999999N999999999+00701+99999102001ADDMD1210081+9999OD159901241999REMSYN068ROBN4 46/// /3217 10070 40200 52008 92000 333 91224 555 11016 22017=
0108997743999992023012421004+40650-074067FM-13+007299999V0203001N011319999999N999999999+00591+99999102141ADDMD1210231+9999OD159901291999REMSYN068ROBN4 46/// /3022 10059 40214 52023 92100 333 91225 555 11020 22022=
0088997743999992023012422004+40650-074067FM-13+007299999V0203001N008819999999N999999999+00541+99999102221ADDOD159901031999REMSYN062ROBN4 46/// /3017 10054 40222 92148 333 91220 555 11016 22017=
0108997743999992023012423004+40650-074067FM-13+007299999V0203101N008819999999N999999999+00501+99999102281ADDMD1110281+9999OD159901131999REMSYN068ROBN4 46/// /3117 10050 40228 51028 92300 333 91222 555 11015 22017=
0088997743999992023012500004+40650-074067FM-13+007299999V0203101N007719999999N999999999+00491+99999102351ADDOD159901031999REMSYN062ROBN4 46/// /3115 10049 40235 92336 333 91220 555 11014 22015=
0108997743999992023012501004+40650-074067FM-13+007299999V0203201N007219999999N999999999+00481+99999102431ADDMD1210191+9999OD159900881999REMSYN068ROBN4 46/// /3214 10048 40243 52019 90100 333 91217 555 11013 22014=
0108997743999992023012502004+40650-074067FM-13+007299999V0203101N007719999999N999999999+00461+99999102501ADDMD1210221+9999OD159900981999REMSYN068ROBN4 46/// /3115 10046 40250 52022 90200 333 91219 555 11014 22015=
0088997743999992023012503004+40650-074067FM-13+007299999V0203101N007719999999N999999999+00451+99999102561ADDOD159900881999REMSYN062ROBN4 46/// /3115 10045 40256 90248 333 91217 555 11014 22015=
0108997743999992023012504004+40650-074067FM-13+007299999V0203301N005119999999N999999999+00431+99999102571ADDMD1110141+9999OD159900721999REMSYN068ROBN4 46/// /3310 10043 40257 51014 90400 333 91214 555 11009 22010=
0108997743999992023012505004+40650-074067FM-13+007299999V0203101N004619999999N999999999+00401+99999102531ADDMD1990031+9999OD159900621999REMSYN068ROBN4 46/// /3109 10040 40253 50003 90500 333 91212 555 11008 22009=
0108997743999992023012506004+40650-074067FM-13+007299999V0203301N003119999999N999999999+00361+99999102541ADDMD1710051+9999OD159900411999REMSYN068ROBN4 46/// /3306 10036 40254 57005 90600 333 91208 555 11006 22006=
0108997743999992023012507004+40650-074067FM-13+007299999V0203201N004119999999N999999999+00341+99999102561ADDMD1510001+9999OD159900511999REMSYN068ROBN4 46/// /3208 10034 40256 55000 90700 333 91210 555 11007 22008=
0108997743999992023012508004+40650-074067FM-13+007299999V0203101N003119999999N999999999+99999+99999102641ADDMD1310111+9999OD159900411999REMSYN068ROBN4 46/// /3106 1//// 40264 53011 90800 333 91208 555 11006 22006=
0108997743999992023012509004+40650-074067FM-13+007299999V0200101N002619999999N999999999+00271+99999102531ADDMD1990001+9999OD159900311999REMSYN068ROBN4 46/// /0105 10027 40253 50000 90900 333 91206 555 11004 22004=
0108997743999992023012510004+40650-074067FM-13+007299999V0203301N002119999999N999999999+00261+99999102681ADDMD1310121+9999OD159900261999REMSYN068ROBN4 46/// /3304 10026 40268 53012 91000 333 91205 555 11004 22004=
0108997743999992023012511004+40650-074067FM-13+007299999V0203501N001519999999N999999999+99999+99999102721ADDMD1310081+9999OD159900261999REMSYN068ROBN4 46/// /3503 1//// 40272 53008 91100 333 91205 555 11003 22003=
0088997743999992023012512004+40650-074067FM-13+007299999V0203601N002619999999N999999999+00241+99999102661ADDOD159900311999REMSYN062ROBN4 46/// /3605 10024 40266 91148 333 91206 555 11004 22005=
0108997743999992023012513004+40650-074067FM-13+007299999V0200801N001019999999N999999999+00301+99999102561ADDMD1710121+9999OD159900211999REMSYN068ROBN4 46/// /0802 10030 40256 57012 91300 333 91204 555 11002 22002=
0108997743999992023012514004+40650-074067FM-13+007299999V0201001N002619999999N999999999+00351+99999102581ADDMD1710141+9999OD159900361999REMSYN068ROBN4 46/// /1005 10035 40258 57014 91400 333 91207 555 11005 22005=
0088997743999992023012515004+40650-074067FM-13+007299999V0201001N004619999999N999999999+00361+99999102541ADDOD159900511999REMSYN062ROBN4 46/// /1009 10036 40254 91442 333 91210 555 11008 22009=
0108997743999992023012516004+40650-074067FM-13+007299999V0201201N005119999999N999999999+00371+99999102501ADDMD1810061+9999OD159900571999REMSYN068ROBN4 46/// /1210 10037 40250 58006 91600 333 91211 555 11009 22010=
