date,state,light_mean,light_median,light_max,light_std,quality_high_pct,quality_ephemeral_pct,quality_poor_pct,cloud_clear_pct,cloud_cloudy_pct,snow_coverage_pct,lunar_irradiance_mean,has_gaps,gap_fill_effectiveness,gap_fill_pct,quality_score
2023-08-25,NJ,0.5,0.5,0.5,0.0,0.9853077370564282,0.014692262943571843,0.0,1.0,0.0,0.0,8.114254414522557,True,0.9753251890634089,97.5325189063409,0.992653868528214
2023-08-26,NJ,0.5,0.5,0.5,0.0,0.9735334496800465,0.02646655031995346,0.0,1.0,0.0,0.0,7.958763727190478,True,0.3112041884816754,31.120418848167542,0.9867667248400231
2023-08-27,NJ,0.5,0.5,0.5,0.0,0.9993763816172193,0.0006236183827806864,0.0,1.0,0.0,0.0,7.172034619763928,True,0.107173938336242,10.7173938336242,0.9996881908086097
2023-08-28,NJ,0.5,0.5,0.5,0.0,0.9667667248400232,0.03323327515997673,0.0,1.0,0.0,0.0,7.895111048230094,True,0.7995299592786503,79.95299592786503,0.9833833624200117
2023-08-29,NJ,80.48158883071552,80.5,80.5,0.038757525385727,0.9961372891215823,0.0038627108784176846,0.0,1.0,0.0,0.0,7.824181677896748,True,0.8590110529377545,85.90110529377544,0.9980686445607911
2023-08-30,NJ,111.6003937172775,111.5,114.0,0.5047054293431595,0.9574310645724259,0.04256893542757417,0.0,1.0,0.0,0.0,7.839429090921641,True,0.8911785922047702,89.11785922047703,0.9787155322862129
2023-08-31,NJ,142.3874494473531,142.20000000000002,143.4,0.44777453017794355,0.9874764397905759,0.012523560209424084,0.0,1.0,0.0,0.0,8.023216618516777,True,0.882564281559046,88.2564281559046,0.993738219895288
2023-09-01,NJ,96.667506689936,96.60000000000001,98.4,0.21408453810341807,0.949696335078534,0.05030366492146597,0.0,1.0,0.0,0.0,6.76903134403142,True,0.06852356020942409,6.852356020942409,0.9748481675392671
2023-09-02,NJ,68.44975404304827,68.4,68.5,0.049999395048116506,0.9651657940663176,0.034834205933682375,0.0,1.0,0.0,0.0,6.592326454716794,True,0.047948807446189644,4.794880744618965,0.9825828970331587
2023-09-03,NJ,48.0,48.0,48.0,0.0,0.9797510180337405,0.016679464805119254,0.0,1.0,0.0,0.0,7.1650806263210125,True,0.49938336242001163,49.938336242001164,0.9898755090168703
2023-09-04,NJ,33.28899685863873,33.4,33.4,0.23298108812666704,0.7564211751018034,0.02928214077952298,0.0,1.0,0.0,0.0,8.15971066771072,True,0.3351483420593368,33.51483420593368,0.8782105875509016
2023-09-05,NJ,22.92755462478185,23.0,23.0,0.16355752078884286,0.7547225130890053,0.04734845840605003,0.0,1.0,0.0,0.0,8.077592114643014,True,0.03414543339150669,3.414543339150669,0.8773612565445026
2023-09-06,NJ,15.124296916812098,15.100000000000001,15.5,0.09554279961496757,0.9323979057591623,0.05897847585805701,0.0,1.0,0.0,0.0,7.571637560907341,True,0.04158231529959279,4.158231529959279,0.9661989528795811
2023-09-07,NJ,9.9,9.9,9.9,0.0,0.9798813263525306,0.02011867364746946,0.0,1.0,0.0,0.0,6.8377481006094065,True,0.05524141942990111,5.524141942990111,0.9899406631762653
2023-09-08,NJ,6.200000000000002,6.2,6.2,1.7763568394002505e-15,0.9910738801628854,0.008926119837114601,0.0,1.0,0.0,0.0,7.585567376480596,True,0.49594880744618963,49.59488074461896,0.9955369400814427
2023-09-09,NJ,3.7968642233856884,3.8000000000000003,3.8000000000000003,0.017428269175572414,0.9813938336242001,0.018606166375799885,0.0,1.0,0.0,0.0,7.433165259784901,True,0.5209773123909249,52.0977312390925,0.9906969168121
2023-09-10,NJ,1.9947662594531705,2.0,2.0,0.08779833403657274,0.9975799883653287,0.0024200116346713204,0.0,1.0,0.0,0.0,8.051314756894776,True,0.9219267015706806,92.19267015706805,0.9987899941826643
2023-09-11,NJ,0.9473880162885399,1.0,1.0,0.15342089501001852,0.9799604421175102,0.02003955788248982,0.0,1.0,0.0,0.0,8.007856693026909,True,0.7968353694008145,79.68353694008144,0.9899802210587552
2023-09-12,NJ,0.5,0.5,0.5,0.0,0.9967515997673065,0.0032484002326934264,0.0,1.0,0.0,0.0,6.538969295565665,True,0.09039674229203025,9.039674229203024,0.9983757998836533
2023-09-13,NJ,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.9660462272555925,True,0.9992228039557882,99.92228039557882,1.0
2023-09-14,NJ,0.5,0.5,0.5,0.0,0.9671855730075626,0.032814426992437466,0.0,1.0,0.0,0.0,7.387307854277674,True,0.340369982547993,34.0369982547993,0.9835927865037812
2023-09-15,NJ,0.5,0.5,0.5,0.0,0.9942385107620709,9.773123909249564e-05,0.0,1.0,0.0,0.0,7.949918513369116,True,0.027090168702734146,2.7090168702734148,0.9971192553810355
2023-09-16,NJ,0.5,0.5,0.5,0.0,0.9923723094822571,0.007627690517742874,0.0,1.0,0.0,0.0,8.354605587686812,True,0.20903315881326354,20.903315881326353,0.9961861547411286
2023-09-17,NJ,0.5,0.5,0.5,0.0,0.999827806864456,0.00017219313554392088,0.0,1.0,0.0,0.0,7.025303681756111,True,0.004742292030250146,0.4742292030250146,0.999913903432228
2023-09-18,NJ,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.005570146323299,True,1.0,100.0,1.0
2023-09-19,NJ,0.5,0.5,0.5,0.0,0.9994043048283886,0.000595695171611402,0.0,1.0,0.0,0.0,6.4809960135073075,True,0.02796044211751018,2.7960442117510182,0.9997021524141942
2023-09-20,NJ,0.5,0.5,0.5,0.0,0.9990087260034904,0.0009912739965095986,0.0,1.0,0.0,0.0,7.4924794232663725,True,0.013645142524723677,1.3645142524723677,0.9995043630017453
2023-09-21,NJ,0.5,0.5,0.5,0.0,0.9998836532867946,0.00011634671320535195,0.0,1.0,0.0,0.0,8.928174223507849,True,0.022855148342059338,2.2855148342059337,0.9999418266433973
2023-09-22,NJ,0.5,0.5,0.5,0.0,0.9770424665503199,0.022957533449680045,0.0,1.0,0.0,0.0,8.04518226028411,True,0.7058941244909831,70.5894124490983,0.9885212332751598
2023-09-23,NJ,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.093427589766398,True,1.0,100.0,1.0
2023-09-24,NJ,0.5,0.5,0.5,0.0,0.9833763816172193,0.016623618382780685,0.0,1.0,0.0,0.0,7.889763361334254,True,0.9129214659685864,91.29214659685864,0.9916881908086097
2023-09-25,NJ,0.5,0.5,0.5,0.0,0.9987899941826643,0.0012100058173356602,0.0,1.0,0.0,0.0,8.045797055237859,True,0.9956207097149505,99.56207097149505,0.9993949970913321
