gapfilled_ntl,total_passed,peak_speed_mph,peak_altitude_ft,lunar_irradiance,ntl_variability,peak_birds,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),day_of_year,month,year,season,hour,state,peak_direction,peak_speed_missing,peak_altitude_missing,quality_score,date,gapfilled_ntl_log,ntl_variability_log,total_passed_log,peak_birds_log,lunar_irradiance_yj,peak_speed_mph_yj,peak_altitude_ft_yj,disoriented,weather_condition,alan_cloud_interaction,alan_lunar_interaction
126.39538243164633,9300.0,21.0,1700.0,7.476985964581992,0.3188555629663297,23900.0,10.515384615384615,68.07692307692308,5.676923076923076,56.0,1000.6923076923076,26.27692307692308,278.61538461538464,4.7,11.761538461538462,0.5615384615384615,0.0,55.9076923076923,43.56153846153846,280.61538461538464,0.3884615384615384,87,3,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.973044793484584,2021-03-28,4.847295497831652,0.27676436278556954,9.137877200242468,10.081675578048475,2.119425760713818,9.25818769132897,8.068329367943454,1,Partly_Cloudy,271.4485478785725,10.273482947896515
126.68211057417098,48400.0,10.0,2100.0,0.4305052272424999,0.7979047443102568,90500.0,6.992307692307692,89.46153846153847,2.6923076923076925,80.61538461538461,983.953846153846,21.838461538461537,185.69230769230768,5.323076923076924,6.253846153846154,0.5692307692307692,0.0,50.75384615384615,37.63076923076923,185.23076923076923,0.1053846153846154,87,3,2021,spring,11.076923076923077,VT,ENE,0,0,0.9441160678230848,2021-03-28,4.849543663751053,0.5866219559531586,10.78727575364831,11.413116179350727,0.35752224636546404,5.480163669784597,8.31680758224551,0,Overcast,390.94782766239257,1.733819744511679
128.3590817917394,57700.0,18.0,700.0,7.772135848259434,0.8879641855517731,73400.0,4.515384615384615,64.0,1.1307692307692307,9.615384615384617,1020.8307692307692,6.823076923076924,217.84615384615384,-1.9,7.292307692307692,0.0,0.0,13.453846153846154,13.461538461538462,236.23076923076923,0.3215384615384615,88,3,2021,spring,11.076923076923077,NJ,NNW,0,0,0.9568819080860966,2021-03-29,4.862592117158776,0.635499098026316,10.96302978336854,11.203692838488003,2.1530739857329326,8.31965868076084,7.037630653870795,0,Clear,46.75569343421901,10.469520590684585
128.48785849630133,61600.0,13.0,500.0,0.465589273609082,0.9706741632208228,91600.0,0.9615384615384616,49.30769230769231,-3.569230769230769,0.1538461538461538,1008.7692307692308,10.830769230769231,202.92307692307693,-9.169230769230769,2.746153846153846,0.0,0.0,29.23846153846154,16.946153846153848,278.38461538461536,0.3561538461538461,88,3,2021,spring,11.076923076923077,VT,NNE,0,0,0.9433727829031155,2021-03-29,4.863587119958832,0.6783756990406618,11.028433383156079,11.425197467633199,0.38168126467446034,6.616456830378049,6.6521894338317775,0,Clear,0.7482441723013585,1.8563400828003034
89.0,1112300.0,54.0,3000.0,6.61931705659554,0.0,332400.0,10.146153846153847,78.84615384615384,6.815384615384615,68.61538461538461,1019.0692307692308,17.046153846153846,184.0,6.584615384615384,10.33846153846154,0.0,0.0,33.47692307692308,32.63076923076923,186.69230769230768,0.2607692307692307,89,3,2021,spring,11.076923076923077,NJ,NE,0,0,0.9809889470622456,2021-03-30,4.499809670330265,0.0,13.921941400617746,12.714097350382492,2.0144979292064806,17.49754032529419,8.738849958739936,0,Partly_Cloudy,308.75617122573817,9.064857262703615
89.01851245390525,1963400.0,52.0,1600.0,0.355151811866046,0.0734978055084537,548200.0,12.353846153846153,37.76923076923077,5.861538461538462,67.92307692307692,1006.9230769230768,29.56153846153846,180.30769230769232,-1.8153846153846152,9.346153846153848,0.0,0.0,64.87692307692308,47.84615384615385,181.84615384615384,0.9153846153846156,89,3,2021,spring,11.076923076923077,VT,NNE,0,0,0.995484821456306,2021-03-30,4.500015343110449,0.07092229409469648,14.490188731560995,13.214397287000928,0.30354923661020056,17.066753159169625,7.997254818721878,0,Partly_Cloudy,305.65488830511737,1.3659762221353664
63.967018964514246,9400.0,21.0,1700.0,8.21572041004544,0.0470144110551473,25500.0,11.276923076923076,90.3846153846154,8.961538461538462,100.0,1004.0,16.353846153846153,255.46153846153845,9.7,12.146153846153847,1.9769230769230768,0.0,34.223076923076924,28.27692307692308,258.46153846153845,0.1115384615384615,90,3,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.9973705642815592,2021-03-31,4.173879740578484,0.045942695934216723,9.148571345578551,10.146472946063877,2.2015565961236336,9.25818769132897,8.068329367943454,1,Overcast,417.3879740578484,9.189032474297363
64.0,12800.0,5.0,1900.0,0.5034727320728433,0.0,57800.0,10.592307692307692,85.76923076923077,7.315384615384615,100.0,1000.1076923076924,19.407692307692308,218.15384615384616,7.946153846153846,9.953846153846154,0.6461538461538462,0.0,45.66923076923077,32.49230769230769,271.61538461538464,0.2584615384615384,90,3,2021,spring,11.076923076923077,VT,NNE,0,0,0.9999977812390448,2021-03-31,4.174387269895637,0.0,9.45727857185611,10.96476135554887,0.40712200447521874,3.26863471512726,8.198975099680327,0,Overcast,417.4387269895637,1.6994849127757476
45.092156835369416,9300.0,21.0,1700.0,9.087043738291037,0.0268849629279502,19900.0,1.6615384615384616,56.23076923076923,-3.715384615384615,0.4615384615384615,1013.0,16.700000000000003,312.84615384615387,-6.338461538461539,5.769230769230769,0.0,0.0,34.5,29.423076923076923,316.38461538461536,0.3207692307692307,91,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,1.0,2021-04-01,3.830642801805213,0.026529911944143565,9.137877200242468,9.898525260706313,2.290296017394935,9.25818769132897,8.068329367943454,1,Clear,1.7679889854485598,8.773305953037054
45.10000000000002,10600.0,21.0,1700.0,0.5035793255833619,2.1316282072803012e-14,28500.0,-1.776923076923077,57.46153846153846,-7.915384615384616,93.84615384615384,1003.953846153846,20.63846153846153,260.3076923076923,-9.2,1.4692307692307691,0.0,0.0323076923076923,50.53846153846154,31.13076923076923,260.61538461538464,0.2253846153846154,91,4,2021,spring,11.076923076923077,VT,Low activity,1,1,1.0,2021-04-01,3.830812950002603,2.1316282072802785e-14,9.268703615273097,10.25769445336048,0.4071926723071049,9.25818769132897,8.068329367943454,1,Overcast,359.5070614617827,1.5598789622202238
31.0760167539267,9200.0,21.0,1700.0,8.088800037027948,0.2368260627813165,19800.0,-0.8846153846153846,47.30769230769231,-5.892307692307692,12.846153846153848,1021.0846153846154,11.53076923076923,320.9230769230769,-10.915384615384616,2.607692307692308,0.0,0.0,24.5,23.63846153846153,326.38461538461536,0.3153846153846154,92,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.9791669575334496,2021-04-02,3.468108609264346,0.21254847138232147,9.127067452782361,9.893487720457795,2.1879289741347248,9.25818769132897,8.068329367943454,1,Clear,44.551856749780455,7.587975311655548
31.16010224050481,10600.0,21.0,1700.0,0.476150394538105,0.1494885429870021,27600.0,-0.8153846153846154,48.15384615384615,-5.746153846153846,44.46153846153846,1009.7769230769233,11.584615384615384,311.2307692307692,-10.538461538461538,0.2,0.0,0.0,28.57692307692308,19.45384615384616,313.6923076923077,0.3023076923076923,92,4,2021,spring,11.076923076923077,VT,Low activity,1,1,0.9937320003017516,2021-04-02,3.470726623425887,0.13931709821797258,9.268703615273097,10.225607282932941,0.3888396470655583,9.25818769132897,8.068329367943454,1,Partly_Cloudy,154.3138452569356,1.3495561153139588
20.60465107620709,16300.0,21.0,1700.0,8.217467623990778,0.1328720067060408,37000.0,5.06923076923077,51.69230769230769,1.0,94.3846153846154,1018.1615384615384,9.584615384615384,244.07692307692307,-4.146153846153846,6.392307692307692,0.0,0.0,19.15384615384616,21.79230769230769,248.6153846153846,0.43,93,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.96143339150669,2021-04-03,3.072908619112639,0.12475600717904842,9.69898173460629,10.518700218288165,2.201742874169533,9.25818769132897,8.068329367943454,1,Overcast,290.03529812701606,6.765754655105392
20.49755137540992,52800.0,6.0,800.0,0.6060617129956651,2.5375170562075486,86500.0,3.0461538461538464,49.61538461538461,-0.2461538461538461,29.846153846153847,1009.953846153846,4.1923076923076925,191.3846153846154,-7.6,1.6923076923076923,0.0,0.0,11.538461538461538,6.561538461538461,231.92307692307693,0.43,93,4,2021,spring,11.076923076923077,VT,N,0,0,0.992334180900018,2021-04-03,3.067939039131896,1.2634250845005024,10.874285408908944,11.367911253546788,0.4729001947660906,3.7554305173419964,7.191426147170281,0,Clear,91.56618055255197,1.4508289691359664
13.095202792321125,8700.0,21.0,1700.0,9.113209614182855,1.9593321926740108,19800.0,8.038461538461538,59.38461538461539,4.146153846153846,1.0,1011.1384615384616,12.930769230769233,307.0769230769231,0.4846153846153846,9.3,0.0,0.0,25.484615384615385,26.423076923076923,313.0769230769231,0.4507692307692308,94,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.998131471785922,2021-04-04,2.645834511998662,1.0849636322989684,9.071193240566025,9.893487720457795,2.2928398054444195,9.25818769132897,8.068329367943454,1,Clear,2.645834511998662,6.0664746877291424
13.372126593625056,10200.0,21.0,1700.0,0.6158975572946661,1.2778383676068623,26900.0,7.392307692307692,54.30769230769231,3.0846153846153848,47.46153846153846,1004.4307692307692,15.046153846153846,298.46153846153845,-1.484615384615385,6.0,0.0,0.0,35.392307692307696,26.26923076923077,350.0,0.4930769230769231,94,4,2021,spring,11.076923076923077,VT,Low activity,1,1,0.9937763755208542,2021-04-04,2.665290677563791,0.8232269088671272,9.23024103368252,10.199918739620157,0.4789827809163186,9.25818769132897,8.068329367943454,1,Partly_Cloudy,126.49879600437377,1.2766283406898435
0.5,12700.0,21.0,1700.0,6.852442137688134,0.0,28100.0,9.915384615384616,43.92307692307692,5.492307692307692,36.53846153846154,1009.4846153846154,13.6,322.2307692307692,-2.253846153846154,11.415384615384616,0.0,0.0,28.192307692307693,28.29230769230769,329.2307692307692,0.7407692307692307,95,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.9998766724840022,2021-04-05,0.4054651081081644,0.0,9.44943600950432,10.243560441877241,2.0441530021484953,9.25818769132897,8.068329367943454,1,Partly_Cloudy,14.815071257798314,0.8288327180057684
0.5,10000.0,21.0,1700.0,0.4691400243569129,0.0,27100.0,6.923076923076923,50.0,2.353846153846154,68.3076923076923,1002.2461538461538,14.923076923076923,319.0769230769231,-3.146153846153846,7.115384615384615,0.0,0.0,34.97692307692308,26.207692307692305,296.7692307692308,0.5346153846153846,95,4,2021,spring,11.076923076923077,VT,Low activity,1,1,0.9991901522513766,2021-04-05,0.4054651081081644,0.0,9.210440366976517,10.207325906555994,0.3840937671108195,9.25818769132897,8.068329367943454,1,Partly_Cloudy,27.69638584615769,0.15573662080526054
0.5,54000.0,11.0,1300.0,7.4268212530869055,0.0,81100.0,8.992307692307692,47.76923076923077,5.215384615384616,24.923076923076923,1009.5923076923076,9.66153846153846,265.7692307692308,-1.7615384615384615,10.615384615384617,0.0,0.0,18.023076923076925,21.384615384615383,166.76923076923077,0.6346153846153846,96,4,2021,spring,11.076923076923077,NJ,NE,0,0,0.9918813263525306,2021-04-06,0.4054651081081644,0.0,10.896757843893464,11.303450570483712,2.113589589261426,5.870843810838884,7.754547710419688,0,Clear,10.105438079003482,0.8569868313061748
0.5,74100.0,9.0,1000.0,0.4598795196080137,0.0,145200.0,8.838461538461539,68.15384615384616,5.838461538461539,38.30769230769231,1003.6538461538462,11.115384615384617,208.6153846153846,2.9923076923076923,8.107692307692307,0.0,0.0,26.73846153846154,18.661538461538463,203.07692307692307,0.3876923076923076,96,4,2021,spring,11.076923076923077,VT,NE,0,0,0.9991901522513766,2021-04-06,0.4054651081081644,0.0,11.21318430646977,11.885874268401459,0.3777894806847737,5.075548332600179,7.449477281276886,0,Partly_Cloudy,15.532432602912758,0.15318045262797905
0.5,175500.0,21.0,1800.0,8.14947954349747,0.0,195700.0,8.523076923076923,73.6923076923077,5.838461538461539,4.461538461538462,1012.4153846153846,8.576923076923077,130.53846153846155,3.930769230769231,10.353846153846153,0.0,0.0,16.023076923076925,19.23076923076923,137.6153846153846,0.3123076923076923,97,4,2021,spring,11.076923076923077,NJ,N,0,0,0.9737149505526468,2021-04-07,0.4054651081081644,0.0,12.075400019877522,12.184343263233146,2.1944679882080758,9.25818769132897,8.135427597316776,0,Clear,1.8089981746364259,0.8897802000786934
0.5,737900.0,19.0,1700.0,0.4898390462680991,0.0,646900.0,9.830769230769231,80.53846153846153,7.346153846153846,58.30769230769231,1005.7923076923076,11.284615384615384,192.53846153846155,6.453846153846154,9.2,0.0,0.0,25.838461538461537,17.792307692307695,198.92307692307693,0.28,97,4,2021,spring,11.076923076923077,VT,NE,0,0,0.999747061251115,2021-04-07,0.4054651081081644,0.0,13.511564948242722,13.37994854786486,0.39804145740238095,8.638448445556161,8.068329367943454,0,Partly_Cloudy,23.641734765076045,0.1613919225571877
0.5,118400.0,28.0,1500.0,9.025622173572524,0.0,138900.0,8.415384615384616,86.84615384615384,6.276923076923077,60.15384615384615,1014.676923076923,8.169230769230769,135.53846153846155,6.238461538461538,10.776923076923076,0.0,0.0,15.430769230769233,17.0,144.92307692307693,0.1646153846153846,98,4,2021,spring,11.076923076923077,NJ,NNE,0,0,0.9962559627690516,2021-04-08,0.4054651081081644,0.0,11.681832447342321,11.841516728140565,2.284298524871212,11.274078747441651,7.921696579759708,0,Partly_Cloudy,24.39028573389112,0.9262033483382264
0.5,4277800.0,36.0,2200.0,0.6388852918872765,0.0,2035900.0,13.16153846153846,72.23076923076923,11.484615384615385,32.46153846153846,1004.9923076923076,9.753846153846151,195.15384615384616,8.115384615384615,11.453846153846154,0.0,0.0,21.82307692307692,16.792307692307695,193.23076923076923,0.4507692307692308,98,4,2021,spring,11.076923076923077,VT,NE,0,0,0.99983137416741,2021-04-08,0.4054651081081644,0.0,15.268949650478488,14.526449030715908,0.49305433355015554,13.359527519787433,8.371666033518085,0,Partly_Cloudy,13.162021201665027,0.19991632865611275
0.5,14200.0,21.0,1700.0,8.452377484068425,0.0,24400.0,9.961538461538462,90.3076923076923,8.5,84.07692307692308,1013.8846153846154,7.230769230769231,116.92307692307692,8.423076923076923,11.092307692307692,0.023076923076923,0.0,15.061538461538465,13.884615384615383,134.0,0.1215384615384615,99,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.99343339150669,2021-04-09,0.4054651081081644,0.0,9.561067663645012,10.102379394048045,2.2264689973588654,9.25818769132897,8.068329367943454,1,Overcast,34.090258704786436,0.9027554927135887
0.5,1112200.0,31.0,2100.0,0.5780149362424458,0.0,633000.0,17.153846153846153,50.0,14.246153846153844,63.92307692307692,1004.1538461538462,15.361538461538462,178.6153846153846,6.330769230769231,15.084615384615384,0.0,0.0,34.47692307692308,27.09230769230769,184.6153846153846,1.033846153846154,99,4,2021,spring,11.076923076923077,VT,NE,0,0,1.0,2021-04-09,0.4054651081081644,0.0,13.92185149285406,13.358227280903897,0.45534738443893363,12.079314354466506,8.31680758224551,0,Partly_Cloudy,25.91857729522189,0.1846274764583021
0.5,140200.0,19.0,900.0,7.935152746624784,0.0,109400.0,13.623076923076924,98.07692307692308,13.23076923076923,100.0,1002.1692307692308,9.83846153846154,154.46153846153845,13.292307692307691,14.353846153846153,0.0307692307692307,0.0,18.77692307692308,17.953846153846154,163.84615384615384,0.0361538461538461,100,4,2021,spring,11.076923076923077,NJ,N,0,0,0.9874438627108784,2021-04-10,0.4054651081081644,0.0,11.850832386224807,11.602775309696066,2.1711726592099674,8.638448445556161,7.327472185901936,0,Overcast,40.546510810816436,0.8803347569880602
0.5,545100.0,22.0,1900.0,0.4916684891778092,0.0,436100.0,15.276923076923076,76.53846153846153,15.16153846153846,44.23076923076923,995.9615384615385,4.538461538461538,171.53846153846155,10.792307692307691,14.623076923076924,0.0,0.0,12.930769230769233,6.746153846153846,178.07692307692307,0.4884615384615385,100,4,2021,spring,11.076923076923077,VT,NE,0,0,0.9982937728255032,2021-04-10,0.4054651081081644,0.0,13.208726377576465,12.985629146880282,0.3992647890172924,9.55988953607588,8.198975099680327,0,Partly_Cloudy,17.93403362786112,0.1618879408426799
0.5,19100.0,15.0,2300.0,8.797834882165196,0.0,43600.0,9.23076923076923,96.6923076923077,6.346153846153846,100.0,997.8153846153848,17.43076923076923,60.53846153846154,8.723076923076924,10.692307692307692,0.4384615384615384,0.0,34.684615384615384,30.161538461538463,65.23076923076923,0.0369230769230769,101,4,2021,spring,11.076923076923077,NJ,NNW,0,0,0.9940779522978476,2021-04-11,0.4054651081081644,0.0,9.857495968685136,10.682835364853922,2.261728283454382,7.322020747307482,8.424137971978793,0,Overcast,40.546510810816436,0.917051902962124
0.5,65100.0,14.0,1100.0,0.4281462222288583,0.0,80900.0,15.007692307692308,67.07692307692308,13.376923076923076,99.76923076923076,992.9769230769232,10.169230769230769,160.53846153846155,8.915384615384616,14.176923076923078,0.0,0.0,26.65384615384616,17.47692307692308,163.84615384615384,0.566923076923077,101,4,2021,spring,11.076923076923077,VT,N,0,0,0.9991790584466012,2021-04-11,0.4054651081081644,0.0,11.083695189061785,11.300981463909618,0.35587646096325914,6.973768616980975,7.560094066586198,0,Overcast,40.45294193971455,0.1442954877176188
0.5,9300.0,21.0,1700.0,7.693600442469807,0.0,20500.0,7.146153846153847,92.23076923076924,4.715384615384616,90.6923076923077,1008.676923076923,9.807692307692308,62.07692307692308,5.992307692307692,8.015384615384615,0.123076923076923,0.0,21.607692307692307,17.423076923076923,40.38461538461539,0.0776923076923077,102,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.9885933682373472,2021-04-12,0.4054651081081644,0.0,9.137877200242468,9.928228944424575,2.144233372093027,9.25818769132897,8.068329367943454,1,Overcast,36.772566343040445,0.869411816024833
0.5,56900.0,9.0,1200.0,0.4875146618302218,0.0,88500.0,11.815384615384614,70.46153846153847,9.576923076923077,63.53846153846154,1000.7692307692308,9.169230769230769,118.15384615384616,6.315384615384615,12.415384615384616,0.0,0.0,21.76153846153846,14.384615384615383,138.46153846153845,0.4599999999999999,102,4,2021,spring,11.076923076923077,VT,N,0,0,0.9993432467572808,2021-04-12,0.4054651081081644,0.0,10.949068194652432,11.390769130367211,0.39648497723780457,5.075548332600179,7.661286056031417,0,Partly_Cloudy,25.762629176718754,0.1607608241589895
0.5,379200.0,27.0,1100.0,8.110569918805611,0.0,197700.0,8.438461538461539,81.3076923076923,6.084615384615384,13.923076923076923,1013.0153846153846,8.307692307692308,229.6153846153846,5.3538461538461535,9.907692307692308,0.0,0.0,15.6,17.107692307692307,248.07692307692307,0.2261538461538461,103,4,2021,spring,11.076923076923077,NJ,NE,0,0,0.9805072716695752,2021-04-13,0.4054651081081644,0.0,12.845821686490329,12.194511067314858,2.1902800125632274,10.998619656225108,7.560094066586198,0,Clear,5.645321889813673,0.8880821220811006
0.5,153200.0,21.0,3500.0,0.5062072607749895,0.0,138300.0,12.038461538461538,69.38461538461539,9.853846153846153,64.3076923076923,1004.6923076923076,9.253846153846151,202.6153846153846,6.269230769230769,11.73076923076923,0.0,0.0,21.9,16.776923076923076,229.23076923076923,0.4707692307692308,103,4,2021,spring,11.076923076923077,VT,NE,0,0,0.9990814329645752,2021-04-13,0.4054651081081644,0.0,11.939506063682469,11.837187748284698,0.4089333080297951,9.25818769132897,8.922274312166648,0,Partly_Cloudy,26.07452541372503,0.16580818794933017
0.5,44100.0,20.0,1500.0,7.822705910906299,0.0,48500.0,11.892307692307693,94.92307692307692,10.86153846153846,98.46153846153848,1006.0923076923076,9.46923076923077,213.7692307692308,11.107692307692307,12.115384615384617,0.0692307692307692,0.0,18.884615384615383,18.21538461538461,219.23076923076923,0.0738461538461538,104,4,2021,spring,11.076923076923077,NJ,NE,0,0,0.9986806282722512,2021-04-14,0.4054651081081644,0.0,10.694237736914808,10.789339695269716,2.158724460563435,8.951158927479788,7.921696579759708,0,Overcast,39.92271833680389,0.8752874467780919
0.5,525100.0,17.0,2100.0,0.4996834688068612,0.0,620800.0,12.623076923076924,63.23076923076923,10.384615384615383,46.38461538461539,999.546153846154,8.623076923076923,152.23076923076923,5.392307692307692,12.1,0.0153846153846153,0.0,20.07692307692308,16.03076923076923,153.30769230769232,0.5769230769230769,104,4,2021,spring,11.076923076923077,VT,NNE,0,0,0.9984535236142728,2021-04-14,0.4054651081081644,0.0,13.1713459040233,13.338765858674591,0.4046065672476425,7.9943415938453235,8.31680758224551,0,Partly_Cloudy,18.807343091478703,0.16405384553033864
0.5,9700.0,21.0,1700.0,8.12151364529371,0.0,23200.0,6.93076923076923,80.6923076923077,3.4923076923076923,35.23076923076923,1000.4923076923076,13.884615384615383,310.9230769230769,3.853846153846154,9.146153846153847,0.0153846153846153,0.0,28.17692307692308,25.82307692307692,315.6923076923077,0.1892307692307692,105,4,2021,spring,11.076923076923077,NJ,Low activity,1,1,0.9829947643979058,2021-04-15,0.4054651081081644,0.0,9.179984251961283,10.05195066017375,2.191459742567112,9.25818769132897,8.068329367943454,1,Partly_Cloudy,14.284847654887638,0.888560461434664
