DNB_BRDF_Corrected_NTL,DNB_Lunar_Irradiance,Gap_Filled_DNB_BRDF_Corrected_NTL,Latest_High_Quality_Retrieval,Mandatory_Quality_Flag,QF_Cloud_Mask,Snow_Flag,date,filename
0.4932710383492578,13.390770758818215,0.4723662359339567,0.022637282867840756,0.009570706768987575,185.76104582005243,0.12101829716312423,2021-04-04,VT_2021-04-04.tif
0.3377248726578694,0.5,0.3193601620816228,0.16668674580760406,0.001119421182414079,179.0065998783826,0.0033445411790005955,2021-04-05,VT_2021-04-05.tif
0.3565343544257723,0.5,0.32793466099655827,0.18452584439903227,0.0003562967376339619,161.92169089796235,0.005375112045706133,2021-04-06,VT_2021-04-06.tif
0.3936526389739003,0.5,0.3554468487397796,0.27492594444319884,0.0009701513314771629,484.6053122762581,0.000389330820052567,2021-04-07,VT_2021-04-07.tif
0.5810100597771207,0.5,0.4928048970262193,0.24917395846725107,0.0006450068495090105,169.1640685031106,0.0002523440500340712,2021-04-08,VT_2021-04-08.tif
0.42583987818429087,0.5,0.4222887727800396,0.020239802338693536,0.0,48.61742224601241,0.0,2021-04-09,VT_2021-04-09.tif
0.23038650393934682,0.5,0.3295640298796014,0.8722021724546667,0.0013391109532442976,494.35347053932304,0.0,2021-04-10,VT_2021-04-10.tif
0.30059081608004135,0.5,0.30572602786979913,0.6684712918282169,0.003199869548264389,252.46495673437346,0.0012689300801713294,2021-04-11,VT_2021-04-11.tif
0.348527104819221,0.5,0.3610322668973167,1.214130000133735,0.00022630405398739093,479.18028100750485,0.0014852249802005332,2021-04-12,VT_2021-04-12.tif
0.39698741335690474,0.5,0.38163754145828516,0.2745828130828384,0.00021545699090284363,228.43786349382825,0.0,2021-04-13,VT_2021-04-13.tif
0.49407473080211517,0.5,0.3685688537812301,1.0356016316156307,0.008705507065618833,378.3932993366743,0.00020908507002823042,2021-04-14,VT_2021-04-14.tif
0.33280686459885256,0.5,0.36206121441103745,1.584770141713309,0.0006572109681980977,384.77969267406763,0.0,2021-04-15,VT_2021-04-15.tif
0.16624606911761639,0.5,0.3104801230209779,2.5830420726943535,0.0,496.7291841110405,0.0,2021-04-16,VT_2021-04-16.tif
0.2537095423674604,0.5,0.3159141291671251,2.9458626871194697,0.0059666838522713025,661.9277880391395,2.162949000292039e-05,2021-04-17,VT_2021-04-17.tif
0.28041171560847866,0.5,0.33965725573309924,3.0841611938166573,0.003037163432948215,1249.5466471901336,0.0001514064300204427,2021-04-18,VT_2021-04-18.tif
0.4774106617455538,0.6049653986121334,0.42689016462946877,0.8423835878935809,0.0007029235687942493,200.51452208199834,0.000949294283461506,2021-04-19,VT_2021-04-19.tif
0.5911694828701257,8.025294297479109,0.55526402722951,0.27706873419333106,0.016258277535161552,113.05862674679005,0.01845620349182527,2021-04-20,VT_2021-04-20.tif
0.35727178197534964,20.1,0.30846076833242264,1.208251387489372,0.008235188468075342,610.4653760920179,0.0022206276402998264,2021-04-21,VT_2021-04-21.tif
0.4104892215094135,28.900000000000002,0.31514070005446054,1.7877571940744021,0.020118985027710822,705.0535897616361,0.005724605020772929,2021-04-22,VT_2021-04-22.tif
0.3333506361266361,40.97303439313135,0.32177948120233857,1.449508613329439,0.3660105286972562,393.3946165302032,0.016406378137940658,2021-04-23,VT_2021-04-23.tif
0.2520813670851892,56.85724419261018,0.23773409306686238,0.023148954607164766,0.006848103038701006,98.30388302500384,0.012602443555583908,2021-04-24,VT_2021-04-24.tif
0.6098440900367801,80.17625836634699,0.3252459209644148,0.930927397040165,0.04163007506859373,575.6531661233345,0.0007354026600992932,2021-04-25,VT_2021-04-25.tif
3.745674298409594,112.80962490275249,0.31674264127778845,1.7677199738218154,0.4598496624656301,1628.6887168903024,0.0003244423500438058,2021-04-26,VT_2021-04-26.tif
0.275540429078309,157.1715481049804,0.2530705713551637,0.37261235523403535,0.008247399105711456,145.48968975931822,5.76786400077877e-05,2021-04-27,VT_2021-04-27.tif
0.24468133189091998,101.5,0.3075238285421852,1.3499154428310105,0.024793388429752067,628.9324755313229,0.0,2021-04-28,VT_2021-04-28.tif
3.7734294629416585,71.78872626873971,0.3113741722326821,2.340241886686408,1.1383236331622966,891.8215461896081,0.0012526160726789308,2021-04-29,VT_2021-04-29.tif
,49.40021219812275,0.3075245482308479,3.2924326274607996,,386.95004252244445,0.0218459262721653,2021-04-30,VT_2021-04-30.tif
0.370193300470548,34.20014131275638,0.3089005941639467,4.271020676407016,0.00391666965323394,775.0251606385498,0.001932234440260888,2021-05-01,VT_2021-05-01.tif
0.49993815761397203,23.3,0.3099921425921537,5.229548461918485,0.021954159332670087,1658.5990656229876,0.0018077729827538874,2021-05-02,VT_2021-05-02.tif
0.3896449368130319,13.473471588845559,0.3227251990736503,5.776502875633596,0.004464019527465156,636.1762963465194,0.0026801624128716763,2021-05-03,VT_2021-05-03.tif
0.953570353423365,0.7805543335757116,0.3085010621023489,6.756125690691134,1.831692295938506,608.661248399313,0.0012112514401635417,2021-05-04,VT_2021-05-04.tif
0.5989132734535706,3.3407424185315433,0.30990841246101186,7.525594091448005,0.0030716600214413916,507.3430036474125,0.0011031039901489399,2021-05-05,VT_2021-05-05.tif
0.6351751498386473,0.5,0.38917988160247247,6.3485282927280835,0.012186908067623745,716.9412089256351,0.0004614291200623016,2021-05-06,VT_2021-05-06.tif
0.45436520028609234,0.5,0.4379064646002588,0.22222028700683072,0.00019136893962335422,71.88365980810175,2.162949000292039e-05,2021-05-07,VT_2021-05-07.tif
0.38517950435108816,0.5,0.3092611218892218,1.2201747015066118,0.0,739.2015929257054,0.0022783062803076143,2021-05-08,VT_2021-05-08.tif
0.657773656064589,0.5,0.44902304530881787,1.0829104478371538,0.5361967765796479,534.394877526055,0.0018312968202472595,2021-05-09,VT_2021-05-09.tif
,0.5,0.31652539341748415,1.629799098158841,,592.5491283612424,0.000389330820052567,2021-05-10,VT_2021-05-10.tif
0.7362898418092023,0.5,0.42201147001676753,1.9191786477155293,0.7936787980944171,385.5469929226879,0.0,2021-05-11,VT_2021-05-11.tif
0.43987847977118016,0.5,0.34043620852018563,2.1103394156995883,0.011866416515218407,726.2918279065055,2.883932000389385e-05,2021-05-12,VT_2021-05-12.tif
0.4376526709254148,0.5,0.41175189195809886,1.6932084316417249,0.0034433251056768402,401.05994673942826,7.209830000973462e-06,2021-05-13,VT_2021-05-13.tif
0.4923033306459931,0.5,0.493994889682726,0.09109249818884824,0.0021256661652294274,68.58236652576053,0.0,2021-05-14,VT_2021-05-14.tif
0.5474839312943287,0.5,0.47133486601433655,0.3741380118099277,0.43548407656233257,119.99211069300094,2.162949000292039e-05,2021-05-15,VT_2021-05-15.tif
0.7068892023497738,0.5,0.3464487235111255,1.096594729433316,1.6891662791977962,396.80819135080804,1.4419660001946925e-05,2021-05-16,VT_2021-05-16.tif
0.5284269907036596,0.5,0.43792420040327945,0.728393178550819,0.9121286192759388,84.52419569469113,0.0,2021-05-17,VT_2021-05-17.tif
0.5179963740322047,0.5,0.3252054132826941,1.0339957904205903,0.029269391789742992,716.1872732137384,0.0,2021-05-18,VT_2021-05-18.tif
0.4679801693592263,0.5,0.3980617774991046,0.5081256904649208,0.0004814274175670706,308.6223027071706,0.0,2021-05-19,VT_2021-05-19.tif
0.7310860877318768,14.585556185681689,0.5285359908796385,0.6533879033585338,0.06268311805093359,203.45920597604902,0.0019169100172784267,2021-05-20,VT_2021-05-20.tif
0.7542501434828616,10.644839207926374,0.3357027867296707,1.5810807161956724,1.3424174734505434,343.9954182802653,0.0,2021-05-21,VT_2021-05-21.tif
0.7579384291660424,0.5540093963593866,0.3210665886817921,2.4454014135055475,0.03427217384603529,748.286197679573,0.0,2021-05-22,VT_2021-05-22.tif
0.14124101081881316,51.87340293159008,0.295698868070233,2.474368220268154,0.44511889367879387,1194.3716948407473,0.00046682942410224647,2021-05-23,VT_2021-05-23.tif
0.22891246661658443,72.0831370613062,0.22860630061672696,0.03480213215313032,0.004417126065054979,51.49020587005128,0.00025053452407304257,2021-05-24,VT_2021-05-24.tif
0.07796199432994388,99.87186871375775,0.31785837865293665,0.9568822478406486,0.034795930500077094,460.20866350702545,4.325898000584078e-05,2021-05-25,VT_2021-05-25.tif
0.41210380560587107,153.46137619146134,0.32047171526303975,1.747986612561464,1.1210802183325284,557.7589927432086,0.00011264299107403245,2021-05-26,VT_2021-05-26.tif
0.5109213684794844,112.7494203648447,0.29242482136767706,1.8228035839584293,1.1669605614703034,385.68627089185975,0.0038261860969087645,2021-05-27,VT_2021-05-27.tif
0.24238564984139685,77.52416049933001,0.31631898705871614,1.8390682253207034,1.9047426461831594,345.8070379193774,0.001232880930166462,2021-05-28,VT_2021-05-28.tif
0.19484606663829548,54.512347503921454,0.31893665825668227,1.669877095583035,0.7740902586835742,696.5299422967636,0.0009877467101333643,2021-05-29,VT_2021-05-29.tif
0.26081029335387357,38.113177165992,0.275253699793405,1.656132925967572,0.005078048172094621,438.3882165478922,0.0022494669603037205,2021-05-30,VT_2021-05-30.tif
0.8096057333259792,26.245794843973503,0.3097739899091639,2.567483655386057,0.9885167810178677,550.6647578618185,5.8583402988302015e-05,2021-05-31,VT_2021-05-31.tif
0.602001271142147,17.687457078569786,0.3688479105845126,2.729002027489014,0.7669112809079082,483.56161264840296,0.0005984158900807974,2021-06-01,VT_2021-06-01.tif
0.49035206217477983,10.651712386907457,0.3903844426512664,2.943392853825713,1.808698983793281,64.65187629888297,0.0014852249802005332,2021-06-02,VT_2021-06-02.tif
,7.5,0.32376237778858796,1.0584239950606724,,742.5188284145024,0.0,2021-06-03,VT_2021-06-03.tif
0.5241929443249833,0.5,0.3243542482041799,2.05168701681239,0.021675891119968267,665.7005546112262,0.0,2021-06-04,VT_2021-06-04.tif
0.3452631224063813,0.5006777240200914,0.4118442943700597,0.9587669539505888,0.0002507166344162254,253.5184926626109,0.0,2021-06-05,VT_2021-06-05.tif
0.6651464174967655,1.010716106045698,0.34202582496666556,1.8302732505778667,1.4219417785115829,318.0746273952793,0.00015861626002141617,2021-06-06,VT_2021-06-06.tif
0.456230570687202,0.5,0.3294628278705199,2.4605453362733933,1.8418197044208735,49.784873714455465,0.0,2021-06-07,VT_2021-06-07.tif
0.412276300172407,0.5,0.30277878452591994,1.0272036781781826,2.0,601.1135882704732,0.0,2021-06-08,VT_2021-06-08.tif
0.3900962501022452,0.5,0.31463798804909715,1.7188176478203896,1.334326732874569,567.7946844552889,0.0,2021-06-09,VT_2021-06-09.tif
0.38238169918506254,0.5,0.3984885838833457,0.6212798726229447,0.0006936443501878717,155.40713115520407,0.0,2021-06-10,VT_2021-06-10.tif
0.5358126037060971,0.5,0.359352921500318,1.4333346744559612,0.2959417781801634,387.2067790836547,0.0,2021-06-11,VT_2021-06-11.tif
0.49875469089245905,0.5,0.2993933276544936,1.5819942723414073,1.9310504194566447,204.95038005558564,0.0,2021-06-12,VT_2021-06-12.tif
0.4886214124776259,0.5,0.29417983119611363,1.4859966016536987,2.0,269.15338783267276,0.0,2021-06-13,VT_2021-06-13.tif
0.29982352448115457,0.5,0.2996264489093949,1.5535954588136502,1.2917548941270438,677.324139678555,0.0,2021-06-14,VT_2021-06-14.tif
0.6397988077328973,109.22191602579889,0.4081974021031382,1.9065822892250743,1.2334509148548392,590.6122008588533,0.0013365045652784925,2022-08-11,VT_2022-08-11.tif
0.19154534965029585,131.77597073650384,0.194934859189901,0.07616905484981368,0.008036506878834525,80.77368583954642,0.0003758724707174165,2022-08-12,VT_2022-08-12.tif
0.322089168166467,92.81016447180698,0.25891946930508625,0.09337125685064626,0.024392398579590628,178.87437906045878,7.209830000973462e-05,2022-08-13,VT_2022-08-13.tif
0.29439833522881986,66.4,0.31569868892153874,0.10610935830562082,0.004886069442914645,200.62154824794092,1.7105675100348803e-05,2022-08-14,VT_2022-08-14.tif
0.3187107442346179,47.2,0.3178000193066609,0.10476134628618396,0.004859730882018593,164.3967477276799,0.00024061040513052617,2022-08-15,VT_2022-08-15.tif
0.3436067916117571,33.28058087137583,0.3369744529482059,0.28419224415119454,0.21158278108250067,132.64850837523485,0.0005839962300788504,2022-08-16,VT_2022-08-16.tif
0.6859385470474176,23.400000000000002,0.4262779036926995,1.1849963776965848,0.8451753628196269,719.2363022348316,2.883932000389385e-05,2022-08-17,VT_2022-08-17.tif
0.9001611210278444,15.900095169715282,0.4281694419894121,2.1769532327167136,0.06892916514617038,468.7159467500612,6.488847000876117e-05,2022-08-18,VT_2022-08-18.tif
0.5235805140075864,10.700000000000001,0.4549008418138061,2.495298158844078,0.036471138468419234,470.39710290369686,0.00032390514702412544,2022-08-19,VT_2022-08-19.tif
0.4947843389215155,7.0,0.49374717798430334,0.07282773688893103,0.007441894770740242,77.3888231066516,0.0014536713712550965,2022-08-20,VT_2022-08-20.tif
0.49749964009118436,4.394080231961253,0.45032351254184017,0.659798771100027,0.27983111085457174,340.1515837070146,0.0005335274200720362,2022-08-21,VT_2022-08-21.tif
1.1086407899856567,2.5,0.425758931190635,1.599083039683555,0.0,642.7943293075454,0.0,2022-08-22,VT_2022-08-22.tif
0.5372530320702983,1.1087466717092818,0.47208815016665745,2.0241085122956823,0.012659263211731723,384.87265135900003,0.0001846281957112028,2022-08-23,VT_2022-08-23.tif
0.49556721376892215,0.5759392393981545,0.4868033649357366,1.7617383878407302,0.006907340108702242,522.2443254184776,0.00034607184004672623,2022-08-24,VT_2022-08-24.tif
0.36214412083741027,0.5,0.453959343493653,0.7372518259884069,0.0008780835337073638,316.1678681966157,0.0,2022-08-25,VT_2022-08-25.tif
0.43283662431903397,0.5,0.44879976953187006,1.0526503066482074,0.0014916661862808102,415.963114340071,0.0,2022-08-26,VT_2022-08-26.tif
0.6016446211499337,0.5,0.4630002207955353,1.6382258005095434,0.012228272296017018,1636.4478858926504,0.0,2022-08-27,VT_2022-08-27.tif
0.6848167699251863,0.5,0.6751328803562563,0.29472102750312645,4.13403692521781e-05,283.19465378947393,0.0,2022-08-28,VT_2022-08-28.tif
0.521018747343978,0.5,0.4968323809044167,0.22826562110748683,0.00038841422073201373,200.23794944065637,0.0,2022-08-29,VT_2022-08-29.tif
0.4129853351089388,0.5,0.41229863588290433,0.5749872788911256,0.004935199168349048,553.6884099211903,0.0,2022-08-30,VT_2022-08-30.tif
,0.5,0.38779886372322503,1.5722691729807607,,464.4300661333654,0.0,2022-08-31,VT_2022-08-31.tif
0.5734861863896518,0.5,0.5379412359245638,0.31044756108273985,0.0002988186184508658,165.08780693624595,0.0,2022-09-01,VT_2022-09-01.tif
0.5521873937439925,0.5,0.5513777479347476,0.004332485806035948,0.0,53.50401453230288,0.0,2022-09-02,VT_2022-09-02.tif
0.4895919098473028,0.5,0.5094424910145322,0.05730539700448235,7.641897677986896e-06,84.89929900377982,0.0,2022-09-03,VT_2022-09-03.tif
0.5853106768415187,0.5,0.47580676729793525,0.4470011475504716,0.0011488779209697542,636.1489288496933,0.0,2022-09-04,VT_2022-09-04.tif
0.3544764747581872,0.5,0.38019261097769796,1.4168064360540829,0.00697336959029744,776.2683376017897,0.0,2022-09-05,VT_2022-09-05.tif
0.9566132175334758,0.5,0.37964516137643817,2.4101688120905873,0.0006256935754255897,600.6543624744589,0.0,2022-09-06,VT_2022-09-06.tif
0.8905073412918417,0.6250722799594517,0.5410904221077059,2.2533127967216164,0.007572956216240062,1340.9414727205894,0.0,2022-09-07,VT_2022-09-07.tif
0.7066081247038076,14.03755893647908,0.5886860449666828,1.2743083023397825,0.009383133349953339,823.7717792494856,1.4419660001946925e-05,2022-09-08,VT_2022-09-08.tif
0.2444727146993116,97.42771145661604,0.27607658878232394,0.45612096047715445,0.0031271617639572224,260.0592036745566,5.76786400077877e-05,2022-09-09,VT_2022-09-09.tif
0.21985553793975707,133.23652577305867,0.26345547887034954,0.41456050332416994,0.005797975708221767,248.94883138409946,0.0,2022-09-10,VT_2022-09-10.tif
